video_id,views,likes,comments,crawl_date
--b_A-cZKK0,408,6,0,2025-11-21T03:41:10.677953+00:00
--zrvwYl9UA,7248,0,0,2025-11-21T03:41:10.677978+00:00
-2DjEtjr1xg,84320,318,2,2025-11-21T03:41:10.677983+00:00
-2SeU7hzTVU,12932,489,18,2025-11-21T03:41:10.677988+00:00
-5SF1eXuhAQ,34088,0,1,2025-11-21T03:41:10.677991+00:00
-69vFdMBkmo,9456,81,0,2025-11-21T03:41:10.677994+00:00
-7L2w-ydpi8,323213,2311,64,2025-11-21T03:41:10.677997+00:00
-86iRns7jPg,520559,14818,59,2025-11-21T03:41:10.678003+00:00
-8GzVl6LESo,459,6,0,2025-11-21T03:41:10.678007+00:00
-8if4etcKzc,3635,85,0,2025-11-21T03:41:10.678010+00:00
-8wJ9p4zftA,4667,80,0,2025-11-21T03:41:10.678013+00:00
-8zDdhCwfsU,1269617,11246,0,2025-11-21T03:41:10.678016+00:00
-9eJ-YAB0uY,24060,2469,4,2025-11-21T03:41:10.678018+00:00
-A_TIvqlD48,445990,5787,158,2025-11-21T03:41:10.678024+00:00
-A_bpISupok,47,4,0,2025-11-21T03:41:10.678026+00:00
-BNcQeMQFg4,101450,2505,1153,2025-11-21T03:41:10.678030+00:00
-BgjhW_wVMw,31064,755,23,2025-11-21T03:41:10.678032+00:00
-C0OzhGSfng,355425,5246,12,2025-11-21T03:41:10.678035+00:00
-CCavyfCsfo,482,4,1,2025-11-21T03:41:10.678038+00:00
-Ehk4pUbAf8,1252,7,3,2025-11-21T03:41:10.678040+00:00
-Hs-cO7I0Z4,37803,223,0,2025-11-21T03:41:10.678043+00:00
-J9QRMI80FE,9264,57,1,2025-11-21T03:41:10.678046+00:00
-JCWbG-e85w,5007,28,0,2025-11-21T03:41:10.678048+00:00
-KZbXmfVCIA,1449,17,1,2025-11-21T03:41:10.678051+00:00
-Matyw24dSk,28269,169,0,2025-11-21T03:41:10.678053+00:00
-MqcV2RGlfA,2126,46,0,2025-11-21T03:41:10.678056+00:00
-MsSkX_PjbE,79886,6825,251,2025-11-21T03:41:10.678059+00:00
-PG2RHXI_3k,35720,545,1,2025-11-21T03:41:10.678061+00:00
-PHcunhDhXU,1238,19,0,2025-11-21T03:41:10.678064+00:00
-QRQbNUsAOg,2917,12,0,2025-11-21T03:41:10.678066+00:00
-Qw3V9IB4Po,17297,56,0,2025-11-21T03:41:10.678069+00:00
-RM9hmcSnMA,320,17,3,2025-11-21T03:41:10.678071+00:00
-TTNgjfkKtA,285146,1552,0,2025-11-21T03:41:10.678326+00:00
-ThLS10RUNY,171610,704,0,2025-11-21T03:41:10.678330+00:00
-Thuc8jYlKw,50438,82,0,2025-11-21T03:41:10.678333+00:00
-Tq5x61gai8,630625,20074,416,2025-11-21T03:41:10.678336+00:00
-VZvel6ALTM,9205,148,1,2025-11-21T03:41:10.678339+00:00
-Wn33rSj9Gs,151263,3953,9,2025-11-21T03:41:10.678342+00:00
-c-s2GO8sh4,1913,24,1,2025-11-21T03:41:10.678344+00:00
-c61A6-JkhE,984,26,7,2025-11-21T03:41:10.678347+00:00
-d8qVgK3xNw,8584,0,0,2025-11-21T03:41:10.678349+00:00
-fMRQw-GUCs,1212,0,1,2025-11-21T03:41:10.678352+00:00
-geu_dfJoBY,261,6,2,2025-11-21T03:41:10.678355+00:00
-ha8pd0qLgY,77071,103,1,2025-11-21T03:41:10.678357+00:00
-heehDW7VUg,24549,336,0,2025-11-21T03:41:10.678360+00:00
-jTiCkLpbdE,946,30,0,2025-11-21T03:41:10.678362+00:00
-lBxERmKBgw,45165,603,0,2025-11-21T03:41:10.678364+00:00
-mtaR_eH6Lw,1316,27,0,2025-11-21T03:41:11.300508+00:00
-o5BZw5hg-0,5993973,95074,85,2025-11-21T03:41:11.300526+00:00
-q11rFZ7z9w,1850,42,0,2025-11-21T03:41:11.300530+00:00
-q2XrVwrTHQ,36741,202,0,2025-11-21T03:41:11.300532+00:00
-qJ1234CIzs,4551,588,1,2025-11-21T03:41:11.300535+00:00
-qZ14tRjFS8,26143,1430,16,2025-11-21T03:41:11.300537+00:00
-tRHxHZsQ8A,29328,0,46,2025-11-21T03:41:11.300540+00:00
-tYsc8KEXcU,843931,5467,19,2025-11-21T03:41:11.300543+00:00
-t_lurEiSfw,2550,46,0,2025-11-21T03:41:11.300546+00:00
-u5qcayZ0Vk,1114,6,0,2025-11-21T03:41:11.300548+00:00
-vR09a0uW7Y,27933,290,0,2025-11-21T03:41:11.300551+00:00
-vfpPa-nptU,1148,8,0,2025-11-21T03:41:11.300553+00:00
-yBoeycdnRA,4862,241,7,2025-11-21T03:41:11.300556+00:00
-yPrfCKAA0U,9280,360,0,2025-11-21T03:41:11.300559+00:00
-ybakd9oJcg,56808,186,17,2025-11-21T03:41:11.300562+00:00
-ztbkBAgXDk,873,21,0,2025-11-21T03:41:11.300564+00:00
00eFG4NGVtQ,21184,129,1,2025-11-21T03:41:11.300567+00:00
05UrwdOCUJ8,2902,26,1,2025-11-21T03:41:11.300569+00:00
06EPIRoocE4,88426,746,0,2025-11-21T03:41:11.300572+00:00
07lCoi5VzBk,985756,0,99,2025-11-21T03:41:11.300575+00:00
0AXs2oQibHU,2139,14,4,2025-11-21T03:41:11.300577+00:00
0Aocf08QAx8,44882,206,7,2025-11-21T03:41:11.300579+00:00
0CTEWKW00a8,97777,1061,10,2025-11-21T03:41:11.300582+00:00
0EHvq4GDpIU,913,6,0,2025-11-21T03:41:11.300584+00:00
0FfD4Jw_tOM,701,47,31,2025-11-21T03:41:11.300587+00:00
0GHtW_sGntA,2162,0,0,2025-11-21T03:41:11.300589+00:00
0Hpt0iHxHnA,21260,1159,15,2025-11-21T03:41:11.300591+00:00
0I8SGyTjkxw,1650,0,0,2025-11-21T03:41:11.300594+00:00
0IazBZGi5Fw,26528,457,4,2025-11-21T03:41:11.300596+00:00
0MZnrlV5aCM,1095,10,0,2025-11-21T03:41:11.300598+00:00
0NOyBjy9ZbY,10087,66,1,2025-11-21T03:41:11.300601+00:00
0Ne8-SZ8cVA,17114,239,1,2025-11-21T03:41:11.300604+00:00
0OM6M6VgqMQ,21180,93,0,2025-11-21T03:41:11.300606+00:00
0RpIobgpxt0,8679,58,0,2025-11-21T03:41:11.300609+00:00
0UrO6vzc-9w,85548,1436,487,2025-11-21T03:41:11.300611+00:00
0VWshLxxzus,784,23,2,2025-11-21T03:41:11.300613+00:00
0WBX_aH0KcM,1225,15,0,2025-11-21T03:41:11.300616+00:00
0WVBkBr3tQw,1042,15,3,2025-11-21T03:41:11.300618+00:00
0Yajy17EwUU,20872,83,1,2025-11-21T03:41:11.300620+00:00
0ZosorsSUtI,1030,16,0,2025-11-21T03:41:11.300623+00:00
0Ztma0ilRZo,29417,567,0,2025-11-21T03:41:11.300625+00:00
0ZvWOutwR6o,168,12,0,2025-11-21T03:41:11.300627+00:00
0aIilaSuSb4,5211,186,0,2025-11-21T03:41:11.300629+00:00
0ba0PK1rH_M,57289,0,0,2025-11-21T03:41:11.300632+00:00
0beL5ZLNGQs,16,3,0,2025-11-21T03:41:11.300634+00:00
0ckCkO6xEHU,1562,0,0,2025-11-21T03:41:11.300637+00:00
0dXNXHnUzb8,1517,6,2,2025-11-21T03:41:11.300639+00:00
0fDkTxxH-4c,1624,61,2,2025-11-21T03:41:11.300641+00:00
0foLK5KSg6E,5726,135,81,2025-11-21T03:41:11.879590+00:00
0jMC9TK0VvA,4,0,0,2025-11-21T03:41:11.879609+00:00
0jXXApEoKKY,120635,3819,18,2025-11-21T03:41:11.879614+00:00
0ksCDMPt7M0,29071,136,0,2025-11-21T03:41:11.879617+00:00
0lEvUcWh_dY,1792,15,1,2025-11-21T03:41:11.879621+00:00
0lPeL4UlrlM,17084,59,0,2025-11-21T03:41:11.879624+00:00
0loPyfQXe-o,44205,76,0,2025-11-21T03:41:11.879627+00:00
0mLG_jpdo5w,37235,820,15,2025-11-21T03:41:11.879630+00:00
0mW2KivdmQg,2435,0,2,2025-11-21T03:41:11.879632+00:00
0mdrl0qZ9hs,1169,15,1,2025-11-21T03:41:11.879636+00:00
0p48us-OQkE,17695,91,1,2025-11-21T03:41:11.879638+00:00
0qvc_KGRkyQ,8137,27,0,2025-11-21T03:41:11.879641+00:00
0tPWgRrYt6s,13164,60,0,2025-11-21T03:41:11.879644+00:00
0tc1JCRAW9E,1836,25,3,2025-11-21T03:41:11.879647+00:00
0xYRUHw9pyc,294,6,0,2025-11-21T03:41:11.879651+00:00
0xnuGzh6Vls,5809,130,0,2025-11-21T03:41:11.879654+00:00
1-1TAUx7Zmg,1302,0,0,2025-11-21T03:41:11.879657+00:00
1-PIqAFckAA,4801,0,0,2025-11-21T03:41:11.879660+00:00
1-vWDglS1Hs,17180,214,1,2025-11-21T03:41:11.879663+00:00
12nje3JeoX0,36370,170,0,2025-11-21T03:41:11.879666+00:00
13-Qd2I0nY8,24514,260,1,2025-11-21T03:41:11.879669+00:00
145w0_HPO8Q,61,12,2,2025-11-21T03:41:11.879672+00:00
14AJAXYiu-U,44287,48,2,2025-11-21T03:41:11.879678+00:00
14LstoOJEpw,29943,0,0,2025-11-21T03:41:11.879681+00:00
16EgfCncHQA,407,5,4,2025-11-21T03:41:11.879684+00:00
16vivf1yXvE,40476,182,0,2025-11-21T03:41:11.879687+00:00
17GA347XCl0,989,0,5,2025-11-21T03:41:11.879690+00:00
17YHnPZE7QM,70817,1015,3,2025-11-21T03:41:11.879693+00:00
18Rg0v94eQI,1705,11,1,2025-11-21T03:41:11.879696+00:00
19MWT7eFhvw,105932,0,31,2025-11-21T03:41:11.879699+00:00
19f2aJJmOQc,495440,31243,242,2025-11-21T03:41:11.879702+00:00
1ANU2Ofz55Q,7428,65,3,2025-11-21T03:41:11.879706+00:00
1AoNroZkSnM,35332,191,0,2025-11-21T03:41:11.879709+00:00
1BjNC4ljVNk,1383,27,0,2025-11-21T03:41:11.879712+00:00
1CopGTCxZNQ,6355,544,36,2025-11-21T03:41:11.879715+00:00
1Dtsu5D45L0,6962,424,0,2025-11-21T03:41:11.879718+00:00
1E-yR6xWbI4,1456,9,0,2025-11-21T03:41:11.879721+00:00
1EpQmbXtt2o,475972,4832,206,2025-11-21T03:41:11.879724+00:00
1G9PGI9NZ7k,191674,2559,38,2025-11-21T03:41:11.879727+00:00
1G_BRUdvC0A,363,34,7,2025-11-21T03:41:11.879730+00:00
1Ge9GUP9nZg,17545,33,1,2025-11-21T03:41:11.879733+00:00
1HWxkjo4dE0,3072534,41121,28,2025-11-21T03:41:11.879736+00:00
1IY6QVQHepE,193,0,0,2025-11-21T03:41:11.879739+00:00
1Nc9uSW3Tuw,53776,1034,5,2025-11-21T03:41:11.879742+00:00
1O2cI5_79Ms,1225,20,0,2025-11-21T03:41:11.879745+00:00
1OEBHRlduaE,7961,126,0,2025-11-21T03:41:11.879748+00:00
1OVMIr3OsGk,1330696,14265,57,2025-11-21T03:41:11.879750+00:00
1OWx3cdxOkA,14018,1122,19,2025-11-21T03:41:11.879753+00:00
1SGvQG8RDrs,12077,40,0,2025-11-21T03:41:11.879756+00:00
1TkdJ4L3Sfw,20483,806,24,2025-11-21T03:41:12.524409+00:00
1WaIa5tLaQo,366772,5279,435,2025-11-21T03:41:12.524426+00:00
1XoR_5Xfr-g,78,2,0,2025-11-21T03:41:12.524430+00:00
1_Mbh9VdyPU,27187,122,29,2025-11-21T03:41:12.524433+00:00
1_TNk1yV_0c,13,3,1,2025-11-21T03:41:12.524435+00:00
1cQaVqbjxMo,11787,1023,10,2025-11-21T03:41:12.524438+00:00
1cZgBujJy1w,33347,1645,5,2025-11-21T03:41:12.524441+00:00
1cir8OeimpY,32996,307,0,2025-11-21T03:41:12.524443+00:00
1diN5WX5qsY,6601,74,14,2025-11-21T03:41:12.524446+00:00
1fbjvs7iYXs,1486,51,4,2025-11-21T03:41:12.524449+00:00
1gJLwtU1xUg,57,2,0,2025-11-21T03:41:12.524451+00:00
