video_id,views,likes,comments,crawl_date
--b_A-cZKK0,408,6,0,2025-11-05T03:42:14.234351+00:00
--zrvwYl9UA,7245,0,0,2025-11-05T03:42:14.234377+00:00
-2DjEtjr1xg,84272,318,2,2025-11-05T03:42:14.234382+00:00
-2SeU7hzTVU,12778,485,18,2025-11-05T03:42:14.234386+00:00
-5SF1eXuhAQ,34088,0,1,2025-11-05T03:42:14.234389+00:00
-69vFdMBkmo,9446,81,0,2025-11-05T03:42:14.234393+00:00
-7L2w-ydpi8,312641,2281,62,2025-11-05T03:42:14.234397+00:00
-86iRns7jPg,497050,14321,56,2025-11-05T03:42:14.234404+00:00
-8GzVl6LESo,459,6,0,2025-11-05T03:42:14.234408+00:00
-8if4etcKzc,3635,86,0,2025-11-05T03:42:14.234415+00:00
-8wJ9p4zftA,4592,79,0,2025-11-05T03:42:14.234419+00:00
-8zDdhCwfsU,1269275,11257,0,2025-11-05T03:42:14.234424+00:00
-9eJ-YAB0uY,23981,2472,4,2025-11-05T03:42:14.234427+00:00
-A_TIvqlD48,435357,5574,153,2025-11-05T03:42:14.234431+00:00
-A_bpISupok,45,4,0,2025-11-05T03:42:14.234434+00:00
-BNcQeMQFg4,101224,2505,1154,2025-11-05T03:42:14.234437+00:00
-BgjhW_wVMw,30368,746,23,2025-11-05T03:42:14.234440+00:00
-C0OzhGSfng,355302,5251,12,2025-11-05T03:42:14.234443+00:00
-CCavyfCsfo,482,4,1,2025-11-05T03:42:14.234446+00:00
-Ehk4pUbAf8,1252,7,3,2025-11-05T03:42:14.234449+00:00
-Hs-cO7I0Z4,37663,224,0,2025-11-05T03:42:14.234452+00:00
-J9QRMI80FE,9258,57,1,2025-11-05T03:42:14.234455+00:00
-JCWbG-e85w,5007,28,0,2025-11-05T03:42:14.234460+00:00
-KZbXmfVCIA,1305,16,1,2025-11-05T03:42:14.234463+00:00
-Matyw24dSk,27870,168,0,2025-11-05T03:42:14.234466+00:00
-MqcV2RGlfA,2123,46,0,2025-11-05T03:42:14.234469+00:00
-MsSkX_PjbE,79776,6821,250,2025-11-05T03:42:14.234472+00:00
-PG2RHXI_3k,35534,545,1,2025-11-05T03:42:14.234475+00:00
-PHcunhDhXU,1137,18,0,2025-11-05T03:42:14.234478+00:00
-QRQbNUsAOg,2917,12,0,2025-11-05T03:42:14.234481+00:00
-Qw3V9IB4Po,17276,56,0,2025-11-05T03:42:14.234484+00:00
-RM9hmcSnMA,312,15,3,2025-11-05T03:42:14.234488+00:00
-TTNgjfkKtA,284551,1551,0,2025-11-05T03:42:14.234491+00:00
-ThLS10RUNY,171469,708,0,2025-11-05T03:42:14.234494+00:00
-Thuc8jYlKw,50390,82,0,2025-11-05T03:42:14.234497+00:00
-Tq5x61gai8,575112,18397,377,2025-11-05T03:42:14.234500+00:00
-VZvel6ALTM,9201,148,1,2025-11-05T03:42:14.234503+00:00
-Wn33rSj9Gs,149780,3923,10,2025-11-05T03:42:14.234506+00:00
-c-s2GO8sh4,1908,24,1,2025-11-05T03:42:14.234509+00:00
-c61A6-JkhE,983,27,7,2025-11-05T03:42:14.234512+00:00
-d8qVgK3xNw,8582,0,0,2025-11-05T03:42:14.234515+00:00
-fMRQw-GUCs,1212,0,1,2025-11-05T03:42:14.234518+00:00
-geu_dfJoBY,261,6,2,2025-11-05T03:42:14.234523+00:00
-ha8pd0qLgY,77039,104,1,2025-11-05T03:42:14.234526+00:00
-heehDW7VUg,24527,337,0,2025-11-05T03:42:14.234530+00:00
-jTiCkLpbdE,946,30,0,2025-11-05T03:42:14.234533+00:00
-lBxERmKBgw,42652,582,0,2025-11-05T03:42:14.234536+00:00
-mtaR_eH6Lw,1165,26,0,2025-11-05T03:42:14.851606+00:00
-o5BZw5hg-0,5993413,95144,92,2025-11-05T03:42:14.851625+00:00
-q11rFZ7z9w,1836,41,0,2025-11-05T03:42:14.851629+00:00
-q2XrVwrTHQ,36739,202,0,2025-11-05T03:42:14.851632+00:00
-qJ1234CIzs,4438,581,1,2025-11-05T03:42:14.851635+00:00
-qZ14tRjFS8,25797,1427,16,2025-11-05T03:42:14.851637+00:00
-tRHxHZsQ8A,26967,0,45,2025-11-05T03:42:14.851640+00:00
-tYsc8KEXcU,843543,5473,19,2025-11-05T03:42:14.851643+00:00
-t_lurEiSfw,2549,46,0,2025-11-05T03:42:14.851646+00:00
-u5qcayZ0Vk,1107,6,0,2025-11-05T03:42:14.851648+00:00
-vR09a0uW7Y,27918,290,0,2025-11-05T03:42:14.851650+00:00
-vfpPa-nptU,1148,8,0,2025-11-05T03:42:14.851653+00:00
-yBoeycdnRA,4288,215,7,2025-11-05T03:42:14.851655+00:00
-yPrfCKAA0U,9279,362,0,2025-11-05T03:42:14.851658+00:00
-ybakd9oJcg,56425,186,17,2025-11-05T03:42:14.851660+00:00
-ztbkBAgXDk,873,21,0,2025-11-05T03:42:14.851663+00:00
00eFG4NGVtQ,21085,129,1,2025-11-05T03:42:14.851666+00:00
05UrwdOCUJ8,2900,26,1,2025-11-05T03:42:14.851668+00:00
06EPIRoocE4,88426,748,0,2025-11-05T03:42:14.851671+00:00
07lCoi5VzBk,816283,0,92,2025-11-05T03:42:14.851673+00:00
0AXs2oQibHU,2133,14,4,2025-11-05T03:42:14.851676+00:00
0Aocf08QAx8,44869,206,7,2025-11-05T03:42:14.851678+00:00
0CTEWKW00a8,96965,1061,10,2025-11-05T03:42:14.851681+00:00
0EHvq4GDpIU,913,6,0,2025-11-05T03:42:14.851683+00:00
0FfD4Jw_tOM,697,47,31,2025-11-05T03:42:14.851686+00:00
0GHtW_sGntA,2162,0,0,2025-11-05T03:42:14.851688+00:00
0Hpt0iHxHnA,20636,1149,15,2025-11-05T03:42:14.851691+00:00
0I8SGyTjkxw,1642,0,0,2025-11-05T03:42:14.851693+00:00
0IazBZGi5Fw,26457,456,4,2025-11-05T03:42:14.851695+00:00
0MZnrlV5aCM,1095,10,0,2025-11-05T03:42:14.851698+00:00
0NOyBjy9ZbY,10054,70,1,2025-11-05T03:42:14.851701+00:00
0Ne8-SZ8cVA,17017,239,1,2025-11-05T03:42:14.851703+00:00
0OM6M6VgqMQ,21173,93,0,2025-11-05T03:42:14.851705+00:00
0RpIobgpxt0,8673,57,0,2025-11-05T03:42:14.851708+00:00
0UrO6vzc-9w,85485,1437,487,2025-11-05T03:42:14.851710+00:00
0VWshLxxzus,781,23,2,2025-11-05T03:42:14.851712+00:00
0WBX_aH0KcM,1219,15,0,2025-11-05T03:42:14.851715+00:00
0WVBkBr3tQw,1039,15,3,2025-11-05T03:42:14.851717+00:00
0Yajy17EwUU,20872,84,1,2025-11-05T03:42:14.851719+00:00
0ZosorsSUtI,1030,16,0,2025-11-05T03:42:14.851722+00:00
0Ztma0ilRZo,29402,568,0,2025-11-05T03:42:14.851724+00:00
0ZvWOutwR6o,168,12,0,2025-11-05T03:42:14.851729+00:00
0aIilaSuSb4,5211,186,0,2025-11-05T03:42:14.851732+00:00
0ba0PK1rH_M,57269,0,0,2025-11-05T03:42:14.851734+00:00
0beL5ZLNGQs,15,3,0,2025-11-05T03:42:14.851737+00:00
