video_id,views,likes,comments,crawl_date
--b_A-cZKK0,408,6,0,2025-10-21T03:40:04.772971+00:00
--zrvwYl9UA,7238,0,0,2025-10-21T03:40:04.772997+00:00
-2DjEtjr1xg,84217,319,2,2025-10-21T03:40:04.773003+00:00
-2SeU7hzTVU,11530,445,13,2025-10-21T03:40:04.773007+00:00
-5SF1eXuhAQ,34000,0,1,2025-10-21T03:40:04.773010+00:00
-69vFdMBkmo,9396,80,0,2025-10-21T03:40:04.773014+00:00
-7L2w-ydpi8,235066,1736,60,2025-10-21T03:40:04.773018+00:00
-86iRns7jPg,456956,13481,53,2025-10-21T03:40:04.773025+00:00
-8GzVl6LESo,459,6,0,2025-10-21T03:40:04.773029+00:00
-8if4etcKzc,3633,86,0,2025-10-21T03:40:04.773034+00:00
-8wJ9p4zftA,4425,77,0,2025-10-21T03:40:04.773040+00:00
-8zDdhCwfsU,1262626,11194,0,2025-10-21T03:40:04.773046+00:00
-9eJ-YAB0uY,23794,2473,4,2025-10-21T03:40:04.773049+00:00
-A_TIvqlD48,388158,4989,143,2025-10-21T03:40:04.773052+00:00
-A_bpISupok,34,4,0,2025-10-21T03:40:04.773056+00:00
-BNcQeMQFg4,100816,2504,1186,2025-10-21T03:40:04.773059+00:00
-BgjhW_wVMw,29031,731,22,2025-10-21T03:40:04.773062+00:00
-C0OzhGSfng,352688,5229,14,2025-10-21T03:40:04.773065+00:00
-CCavyfCsfo,481,4,1,2025-10-21T03:40:04.773068+00:00
-Ehk4pUbAf8,1242,7,3,2025-10-21T03:40:04.773072+00:00
-Hs-cO7I0Z4,36176,210,0,2025-10-21T03:40:04.773075+00:00
-J9QRMI80FE,9204,56,1,2025-10-21T03:40:04.773078+00:00
-JCWbG-e85w,5007,28,0,2025-10-21T03:40:04.773081+00:00
-KZbXmfVCIA,1290,15,1,2025-10-21T03:40:04.773084+00:00
-Matyw24dSk,27080,165,0,2025-10-21T03:40:04.773086+00:00
-MqcV2RGlfA,2043,44,0,2025-10-21T03:40:04.773090+00:00
-MsSkX_PjbE,79134,6762,250,2025-10-21T03:40:04.773093+00:00
-PG2RHXI_3k,34704,534,0,2025-10-21T03:40:04.773096+00:00
-PHcunhDhXU,1123,18,0,2025-10-21T03:40:04.773098+00:00
-QRQbNUsAOg,2916,12,0,2025-10-21T03:40:04.773101+00:00
-Qw3V9IB4Po,17038,56,0,2025-10-21T03:40:04.773104+00:00
-RM9hmcSnMA,290,14,3,2025-10-21T03:40:04.773110+00:00
-TTNgjfkKtA,283314,1545,0,2025-10-21T03:40:04.773113+00:00
-ThLS10RUNY,169467,700,0,2025-10-21T03:40:04.773116+00:00
-Thuc8jYlKw,49860,80,0,2025-10-21T03:40:04.773119+00:00
-Tq5x61gai8,506935,16486,352,2025-10-21T03:40:04.773122+00:00
-VZvel6ALTM,9174,145,1,2025-10-21T03:40:04.773125+00:00
-Wn33rSj9Gs,135449,3683,9,2025-10-21T03:40:04.773128+00:00
-c-s2GO8sh4,1906,24,1,2025-10-21T03:40:04.773131+00:00
-c61A6-JkhE,975,28,7,2025-10-21T03:40:04.773134+00:00
-d8qVgK3xNw,8543,0,0,2025-10-21T03:40:04.773136+00:00
-fMRQw-GUCs,1207,0,1,2025-10-21T03:40:04.773140+00:00
-gEW4m9qaOE,17733,106,1,2025-10-21T03:40:04.773143+00:00
-geu_dfJoBY,261,6,2,2025-10-21T03:40:04.773146+00:00
-ha8pd0qLgY,76852,104,1,2025-10-21T03:40:04.773151+00:00
-heehDW7VUg,24493,337,0,2025-10-21T03:40:04.773154+00:00
-jTiCkLpbdE,937,30,0,2025-10-21T03:40:04.773157+00:00
-lBxERmKBgw,42077,576,0,2025-10-21T03:40:04.773160+00:00
-mtaR_eH6Lw,999,24,0,2025-10-21T03:40:05.382226+00:00
-o5BZw5hg-0,5989790,95151,91,2025-10-21T03:40:05.382246+00:00
-q11rFZ7z9w,1810,41,0,2025-10-21T03:40:05.382251+00:00
-q2XrVwrTHQ,36702,200,0,2025-10-21T03:40:05.382255+00:00
-qJ1234CIzs,4397,580,1,2025-10-21T03:40:05.382258+00:00
-qZ14tRjFS8,19552,1214,16,2025-10-21T03:40:05.382261+00:00
-tRHxHZsQ8A,25449,0,40,2025-10-21T03:40:05.382265+00:00
-tYsc8KEXcU,840838,5462,19,2025-10-21T03:40:05.382268+00:00
-t_lurEiSfw,2538,46,0,2025-10-21T03:40:05.382271+00:00
-u5qcayZ0Vk,1091,5,0,2025-10-21T03:40:05.382274+00:00
-vR09a0uW7Y,27807,291,0,2025-10-21T03:40:05.382278+00:00
-vfpPa-nptU,1148,8,0,2025-10-21T03:40:05.382281+00:00
-yBoeycdnRA,3532,200,7,2025-10-21T03:40:05.382284+00:00
-yPrfCKAA0U,9266,362,0,2025-10-21T03:40:05.382287+00:00
-ybakd9oJcg,53488,180,17,2025-10-21T03:40:05.382291+00:00
-ztbkBAgXDk,873,21,0,2025-10-21T03:40:05.382294+00:00
00eFG4NGVtQ,20948,127,1,2025-10-21T03:40:05.382297+00:00
05UrwdOCUJ8,2883,25,1,2025-10-21T03:40:05.382301+00:00
06EPIRoocE4,88339,745,0,2025-10-21T03:40:05.382304+00:00
07lCoi5VzBk,706460,0,90,2025-10-21T03:40:05.382307+00:00
0AXs2oQibHU,2080,13,4,2025-10-21T03:40:05.382310+00:00
0Aocf08QAx8,44732,204,7,2025-10-21T03:40:05.382313+00:00
0CTEWKW00a8,93558,1036,10,2025-10-21T03:40:05.382316+00:00
0EHvq4GDpIU,912,6,0,2025-10-21T03:40:05.382319+00:00
0EvQLc13Bog,1219,50,1,2025-10-21T03:40:05.382322+00:00
0FfD4Jw_tOM,686,47,31,2025-10-21T03:40:05.382324+00:00
0GHtW_sGntA,2160,0,0,2025-10-21T03:40:05.382327+00:00
0Hpt0iHxHnA,19541,1139,15,2025-10-21T03:40:05.382330+00:00
0I8SGyTjkxw,1624,0,0,2025-10-21T03:40:05.382333+00:00
0IazBZGi5Fw,26023,453,3,2025-10-21T03:40:05.382337+00:00
0MZnrlV5aCM,1090,10,0,2025-10-21T03:40:05.382340+00:00
0NOyBjy9ZbY,9895,68,1,2025-10-21T03:40:05.382343+00:00
0Ne8-SZ8cVA,16908,239,1,2025-10-21T03:40:05.382346+00:00
0OM6M6VgqMQ,21160,93,0,2025-10-21T03:40:05.382348+00:00
0RpIobgpxt0,8672,57,0,2025-10-21T03:40:05.382351+00:00
0UrO6vzc-9w,85288,1437,492,2025-10-21T03:40:05.382354+00:00
0VWshLxxzus,781,23,2,2025-10-21T03:40:05.382357+00:00
0WBX_aH0KcM,1205,15,0,2025-10-21T03:40:05.382360+00:00
0WVBkBr3tQw,1032,14,3,2025-10-21T03:40:05.382363+00:00
0Yajy17EwUU,20858,84,1,2025-10-21T03:40:05.382365+00:00
0ZosorsSUtI,1030,17,0,2025-10-21T03:40:05.382368+00:00
0Ztma0ilRZo,29363,567,0,2025-10-21T03:40:05.382371+00:00
0ZvWOutwR6o,168,12,0,2025-10-21T03:40:05.382374+00:00
0aIilaSuSb4,5211,186,0,2025-10-21T03:40:05.382377+00:00
0ba0PK1rH_M,56894,0,0,2025-10-21T03:40:05.382380+00:00
0beL5ZLNGQs,12,3,0,2025-10-21T03:40:05.382383+00:00
0ckCkO6xEHU,1560,0,0,2025-10-21T03:40:05.382386+00:00
0dXNXHnUzb8,1516,6,1,2025-10-21T03:40:05.382389+00:00
0fDkTxxH-4c,1617,61,2,2025-10-21T03:40:05.382392+00:00
0foLK5KSg6E,5536,135,78,2025-10-21T03:40:06.014381+00:00
0jMC9TK0VvA,2,0,0,2025-10-21T03:40:06.014401+00:00
0jXXApEoKKY,102216,3363,19,2025-10-21T03:40:06.014406+00:00
0ksCDMPt7M0,29037,136,0,2025-10-21T03:40:06.014410+00:00
0lEvUcWh_dY,1790,15,1,2025-10-21T03:40:06.014413+00:00
0lPeL4UlrlM,17084,59,0,2025-10-21T03:40:06.014416+00:00
0loPyfQXe-o,43841,77,0,2025-10-21T03:40:06.014419+00:00
0mLG_jpdo5w,35056,786,15,2025-10-21T03:40:06.014422+00:00
0mW2KivdmQg,2417,0,2,2025-10-21T03:40:06.014425+00:00
0mdrl0qZ9hs,1160,15,1,2025-10-21T03:40:06.014428+00:00
0p48us-OQkE,17671,91,1,2025-10-21T03:40:06.014431+00:00
0qvc_KGRkyQ,8128,27,0,2025-10-21T03:40:06.014434+00:00
0tPWgRrYt6s,13158,60,0,2025-10-21T03:40:06.014479+00:00
0tc1JCRAW9E,1830,24,3,2025-10-21T03:40:06.014486+00:00
0x11U2i9K08,1672,31,0,2025-10-21T03:40:06.014489+00:00
0xYRUHw9pyc,173,3,0,2025-10-21T03:40:06.014493+00:00
0xnuGzh6Vls,5676,128,0,2025-10-21T03:40:06.014496+00:00
1-1TAUx7Zmg,1299,0,0,2025-10-21T03:40:06.014499+00:00
1-PIqAFckAA,4791,0,0,2025-10-21T03:40:06.014502+00:00
1-vWDglS1Hs,16715,206,1,2025-10-21T03:40:06.014504+00:00
12nje3JeoX0,36267,170,2,2025-10-21T03:40:06.014508+00:00
13-Qd2I0nY8,24472,260,1,2025-10-21T03:40:06.014511+00:00
145w0_HPO8Q,54,12,2,2025-10-21T03:40:06.014513+00:00
14AJAXYiu-U,44282,48,2,2025-10-21T03:40:06.014516+00:00
14LstoOJEpw,29436,0,0,2025-10-21T03:40:06.014519+00:00
16EgfCncHQA,407,5,4,2025-10-21T03:40:06.014523+00:00
16vivf1yXvE,40399,185,0,2025-10-21T03:40:06.014526+00:00
17GA347XCl0,969,0,5,2025-10-21T03:40:06.014529+00:00
17YHnPZE7QM,70659,1014,3,2025-10-21T03:40:06.014532+00:00
18Rg0v94eQI,1632,11,1,2025-10-21T03:40:06.014535+00:00
19MWT7eFhvw,99230,0,31,2025-10-21T03:40:06.014538+00:00
19f2aJJmOQc,279581,21034,171,2025-10-21T03:40:06.014541+00:00
1ANU2Ofz55Q,7420,65,3,2025-10-21T03:40:06.014545+00:00
1AoNroZkSnM,32600,179,0,2025-10-21T03:40:06.014548+00:00
1BjNC4ljVNk,1367,26,0,2025-10-21T03:40:06.014551+00:00
1CopGTCxZNQ,6352,544,36,2025-10-21T03:40:06.014554+00:00
1Dtsu5D45L0,6953,425,0,2025-10-21T03:40:06.014557+00:00
1E-yR6xWbI4,1453,8,0,2025-10-21T03:40:06.014563+00:00
1EpQmbXtt2o,327514,3945,192,2025-10-21T03:40:06.014566+00:00
1G9PGI9NZ7k,182530,2538,38,2025-10-21T03:40:06.014569+00:00
1G_BRUdvC0A,299,32,9,2025-10-21T03:40:06.014572+00:00
1Ge9GUP9nZg,17504,33,1,2025-10-21T03:40:06.014575+00:00
1HWxkjo4dE0,2991896,39576,21,2025-10-21T03:40:06.014578+00:00
1IY6QVQHepE,191,0,0,2025-10-21T03:40:06.014581+00:00
1Nc9uSW3Tuw,53665,1034,5,2025-10-21T03:40:06.014584+00:00
1O2cI5_79Ms,1221,19,0,2025-10-21T03:40:06.014587+00:00
1OEBHRlduaE,7679,127,0,2025-10-21T03:40:06.014590+00:00
1OVMIr3OsGk,906847,9719,42,2025-10-21T03:40:06.014593+00:00
1OWx3cdxOkA,12799,1104,18,2025-10-21T03:40:06.014596+00:00
1SGvQG8RDrs,12069,40,0,2025-10-21T03:40:06.014599+00:00
1TkdJ4L3Sfw,12724,594,19,2025-10-21T03:40:06.656960+00:00
1WaIa5tLaQo,355687,5212,432,2025-10-21T03:40:06.656979+00:00
1XB0ue87Kn0,8946,39,0,2025-10-21T03:40:06.656984+00:00
1XoR_5Xfr-g,69,2,0,2025-10-21T03:40:06.656987+00:00
1_Mbh9VdyPU,27072,121,29,2025-10-21T03:40:06.656990+00:00
1_TNk1yV_0c,10,3,1,2025-10-21T03:40:06.656992+00:00
1cQaVqbjxMo,10559,982,10,2025-10-21T03:40:06.656995+00:00
1cZgBujJy1w,28487,1525,2,2025-10-21T03:40:06.656998+00:00
1cir8OeimpY,32979,309,0,2025-10-21T03:40:06.657000+00:00
1dWe59jClx4,80,0,0,2025-10-21T03:40:06.657003+00:00
1diN5WX5qsY,6587,71,14,2025-10-21T03:40:06.657005+00:00
1ecqg2mEvhs,2192,11,0,2025-10-21T03:40:06.657008+00:00
1fbjvs7iYXs,1464,49,4,2025-10-21T03:40:06.657011+00:00
1gJLwtU1xUg,52,1,0,2025-10-21T03:40:06.657013+00:00
