video_id,views,likes,comments,crawl_date
--b_A-cZKK0,408,6,0,2025-10-17T03:36:11.416332+00:00
--zrvwYl9UA,7201,0,0,2025-10-17T03:36:11.416357+00:00
-2DjEtjr1xg,84122,319,2,2025-10-17T03:36:11.416362+00:00
-2SeU7hzTVU,9859,358,11,2025-10-17T03:36:11.416366+00:00
-5SF1eXuhAQ,33846,0,1,2025-10-17T03:36:11.416370+00:00
-69vFdMBkmo,9352,78,0,2025-10-17T03:36:11.416374+00:00
-7L2w-ydpi8,202560,1570,50,2025-10-17T03:36:11.416377+00:00
-86iRns7jPg,393326,12336,51,2025-10-17T03:36:11.416385+00:00
-8GzVl6LESo,459,6,0,2025-10-17T03:36:11.416389+00:00
-8if4etcKzc,3631,86,0,2025-10-17T03:36:11.416396+00:00
-8wJ9p4zftA,4290,75,0,2025-10-17T03:36:11.416399+00:00
-8zDdhCwfsU,1246183,10977,0,2025-10-17T03:36:11.416403+00:00
-9eJ-YAB0uY,23634,2468,4,2025-10-17T03:36:11.416406+00:00
-A_TIvqlD48,359401,4654,136,2025-10-17T03:36:11.416409+00:00
-A_bpISupok,30,4,0,2025-10-17T03:36:11.416412+00:00
-BNcQeMQFg4,99627,2489,1182,2025-10-17T03:36:11.416415+00:00
-BgjhW_wVMw,26553,681,22,2025-10-17T03:36:11.416421+00:00
-C0OzhGSfng,235402,3825,13,2025-10-17T03:36:11.416425+00:00
-CCavyfCsfo,481,4,1,2025-10-17T03:36:11.416428+00:00
-Ehk4pUbAf8,1240,7,3,2025-10-17T03:36:11.416431+00:00
-Hs-cO7I0Z4,35104,200,0,2025-10-17T03:36:11.416434+00:00
-J9QRMI80FE,9072,56,1,2025-10-17T03:36:11.416438+00:00
-JCWbG-e85w,4997,28,0,2025-10-17T03:36:11.416442+00:00
-KZbXmfVCIA,1288,14,1,2025-10-17T03:36:11.416445+00:00
-Matyw24dSk,26549,161,0,2025-10-17T03:36:11.416449+00:00
-MqcV2RGlfA,1982,43,0,2025-10-17T03:36:11.416452+00:00
-MsSkX_PjbE,77671,6538,241,2025-10-17T03:36:11.416455+00:00
-PG2RHXI_3k,32510,504,0,2025-10-17T03:36:11.416458+00:00
-PHcunhDhXU,1121,18,0,2025-10-17T03:36:11.416461+00:00
-QRQbNUsAOg,2916,12,0,2025-10-17T03:36:11.416464+00:00
-Qw3V9IB4Po,16216,56,0,2025-10-17T03:36:11.416467+00:00
-RM9hmcSnMA,280,9,2,2025-10-17T03:36:11.416470+00:00
-TTNgjfkKtA,281940,1538,0,2025-10-17T03:36:11.416476+00:00
-ThLS10RUNY,167603,696,0,2025-10-17T03:36:11.416479+00:00
-Thuc8jYlKw,48752,79,0,2025-10-17T03:36:11.416482+00:00
-Tq5x61gai8,467953,15354,326,2025-10-17T03:36:11.416485+00:00
-VZvel6ALTM,9166,144,1,2025-10-17T03:36:11.416488+00:00
-Wn33rSj9Gs,122913,3489,8,2025-10-17T03:36:11.416491+00:00
-c-s2GO8sh4,1900,24,1,2025-10-17T03:36:11.416495+00:00
-c61A6-JkhE,960,27,7,2025-10-17T03:36:11.416498+00:00
-d8qVgK3xNw,8461,0,0,2025-10-17T03:36:11.416501+00:00
-fMRQw-GUCs,1202,0,1,2025-10-17T03:36:11.416504+00:00
-gEW4m9qaOE,17528,105,1,2025-10-17T03:36:11.416508+00:00
-geu_dfJoBY,258,6,2,2025-10-17T03:36:11.416511+00:00
-ha8pd0qLgY,76279,104,1,2025-10-17T03:36:11.416513+00:00
-heehDW7VUg,24369,336,0,2025-10-17T03:36:11.416516+00:00
-jTiCkLpbdE,937,30,0,2025-10-17T03:36:11.416519+00:00
-lBxERmKBgw,40467,546,0,2025-10-17T03:36:11.416522+00:00
-mtaR_eH6Lw,986,23,0,2025-10-17T03:36:12.029778+00:00
-o5BZw5hg-0,5989180,95171,91,2025-10-17T03:36:12.029797+00:00
-q11rFZ7z9w,1780,41,0,2025-10-17T03:36:12.029800+00:00
-q2XrVwrTHQ,36637,196,0,2025-10-17T03:36:12.029803+00:00
-qJ1234CIzs,4386,580,1,2025-10-17T03:36:12.029805+00:00
-qZ14tRjFS8,16816,1087,16,2025-10-17T03:36:12.029808+00:00
-tRHxHZsQ8A,24645,0,37,2025-10-17T03:36:12.029811+00:00
-tYsc8KEXcU,837453,5451,19,2025-10-17T03:36:12.029813+00:00
-t_lurEiSfw,2529,45,0,2025-10-17T03:36:12.029816+00:00
-u5qcayZ0Vk,1073,4,0,2025-10-17T03:36:12.029818+00:00
-vR09a0uW7Y,27766,291,0,2025-10-17T03:36:12.029821+00:00
-vfpPa-nptU,1148,8,0,2025-10-17T03:36:12.029824+00:00
-yBoeycdnRA,3193,183,7,2025-10-17T03:36:12.029826+00:00
-yPrfCKAA0U,9229,360,0,2025-10-17T03:36:12.029829+00:00
-ybakd9oJcg,47817,153,15,2025-10-17T03:36:12.029831+00:00
-ztbkBAgXDk,873,21,0,2025-10-17T03:36:12.029834+00:00
00eFG4NGVtQ,20902,126,1,2025-10-17T03:36:12.029836+00:00
05UrwdOCUJ8,2880,25,1,2025-10-17T03:36:12.029839+00:00
06EPIRoocE4,87149,736,0,2025-10-17T03:36:12.029842+00:00
07lCoi5VzBk,558365,0,79,2025-10-17T03:36:12.029844+00:00
0AXs2oQibHU,2043,12,4,2025-10-17T03:36:12.029847+00:00
0Aocf08QAx8,44298,202,7,2025-10-17T03:36:12.029850+00:00
0CTEWKW00a8,89636,1002,10,2025-10-17T03:36:12.029852+00:00
0DMfHOivhsA,506788,543,1,2025-10-17T03:36:12.029854+00:00
0EHvq4GDpIU,912,6,0,2025-10-17T03:36:12.029857+00:00
0EvQLc13Bog,1219,50,1,2025-10-17T03:36:12.029859+00:00
0FfD4Jw_tOM,680,47,31,2025-10-17T03:36:12.029862+00:00
0GHtW_sGntA,2160,0,0,2025-10-17T03:36:12.029864+00:00
0Hpt0iHxHnA,17805,1115,15,2025-10-17T03:36:12.029866+00:00
0I8SGyTjkxw,1599,0,0,2025-10-17T03:36:12.029869+00:00
0IazBZGi5Fw,25474,441,2,2025-10-17T03:36:12.029872+00:00
0MZnrlV5aCM,1080,9,0,2025-10-17T03:36:12.029874+00:00
0NOyBjy9ZbY,9659,66,1,2025-10-17T03:36:12.029876+00:00
0Ne8-SZ8cVA,16503,239,1,2025-10-17T03:36:12.029879+00:00
0OM6M6VgqMQ,21153,93,0,2025-10-17T03:36:12.029881+00:00
0RpIobgpxt0,8661,56,0,2025-10-17T03:36:12.029884+00:00
0UrO6vzc-9w,84902,1435,498,2025-10-17T03:36:12.029886+00:00
0VWshLxxzus,779,22,2,2025-10-17T03:36:12.029889+00:00
0WBX_aH0KcM,1204,15,0,2025-10-17T03:36:12.029891+00:00
0WVBkBr3tQw,1016,14,3,2025-10-17T03:36:12.029894+00:00
0Yajy17EwUU,20856,84,1,2025-10-17T03:36:12.029896+00:00
0ZosorsSUtI,1030,17,0,2025-10-17T03:36:12.029898+00:00
0Ztma0ilRZo,29328,566,0,2025-10-17T03:36:12.029900+00:00
0ZvWOutwR6o,167,11,0,2025-10-17T03:36:12.029903+00:00
0aIilaSuSb4,5151,186,0,2025-10-17T03:36:12.029906+00:00
0ba0PK1rH_M,56187,0,0,2025-10-17T03:36:12.029908+00:00
0beL5ZLNGQs,11,3,0,2025-10-17T03:36:12.029911+00:00
0ckCkO6xEHU,1556,0,0,2025-10-17T03:36:12.029913+00:00
0dXNXHnUzb8,1516,6,1,2025-10-17T03:36:12.029916+00:00
0fDkTxxH-4c,1616,61,2,2025-10-17T03:36:12.029918+00:00
0foLK5KSg6E,5397,133,77,2025-10-17T03:36:12.637377+00:00
0jMC9TK0VvA,2,0,0,2025-10-17T03:36:12.637397+00:00
0jXXApEoKKY,88402,3019,20,2025-10-17T03:36:12.637402+00:00
0ksCDMPt7M0,28911,135,0,2025-10-17T03:36:12.637405+00:00
0lEvUcWh_dY,1790,15,1,2025-10-17T03:36:12.637408+00:00
0lPeL4UlrlM,17084,59,0,2025-10-17T03:36:12.637411+00:00
