video_id,views,likes,comments,crawl_date
--b_A-cZKK0,408,6,0,2025-12-04T03:50:42.020828+00:00
--zrvwYl9UA,7248,0,0,2025-12-04T03:50:42.020858+00:00
-2DjEtjr1xg,84324,318,2,2025-12-04T03:50:42.020865+00:00
-2SeU7hzTVU,13010,492,18,2025-12-04T03:50:42.020874+00:00
-5SF1eXuhAQ,34088,0,1,2025-12-04T03:50:42.020880+00:00
-69vFdMBkmo,9463,81,0,2025-12-04T03:50:42.020885+00:00
-7L2w-ydpi8,324347,2301,64,2025-12-04T03:50:42.020890+00:00
-86iRns7jPg,527692,14972,59,2025-12-04T03:50:42.020899+00:00
-8GzVl6LESo,459,6,0,2025-12-04T03:50:42.020905+00:00
-8if4etcKzc,3635,85,0,2025-12-04T03:50:42.020910+00:00
-8wJ9p4zftA,4693,80,0,2025-12-04T03:50:42.020915+00:00
-8zDdhCwfsU,1269700,11239,0,2025-12-04T03:50:42.020923+00:00
-9eJ-YAB0uY,24110,2470,4,2025-12-04T03:50:42.020929+00:00
-A_TIvqlD48,447951,5849,161,2025-12-04T03:50:42.020934+00:00
-A_bpISupok,47,4,0,2025-12-04T03:50:42.020940+00:00
-BNcQeMQFg4,101474,2502,1151,2025-12-04T03:50:42.020945+00:00
-BgjhW_wVMw,31210,757,23,2025-12-04T03:50:42.020951+00:00
-C0OzhGSfng,355476,5244,12,2025-12-04T03:50:42.020956+00:00
-CCavyfCsfo,482,4,1,2025-12-04T03:50:42.020962+00:00
-Ehk4pUbAf8,1252,7,3,2025-12-04T03:50:42.020967+00:00
-Hs-cO7I0Z4,37873,222,0,2025-12-04T03:50:42.020973+00:00
-J9QRMI80FE,9265,57,1,2025-12-04T03:50:42.020978+00:00
-JCWbG-e85w,5007,28,0,2025-12-04T03:50:42.020983+00:00
-KZbXmfVCIA,1453,17,1,2025-12-04T03:50:42.020988+00:00
-Matyw24dSk,28299,169,0,2025-12-04T03:50:42.020994+00:00
-MqcV2RGlfA,2128,46,0,2025-12-04T03:50:42.020999+00:00
-MsSkX_PjbE,79910,6826,250,2025-12-04T03:50:42.021005+00:00
-PG2RHXI_3k,35809,545,1,2025-12-04T03:50:42.021010+00:00
-PHcunhDhXU,1244,19,0,2025-12-04T03:50:42.021015+00:00
-QRQbNUsAOg,2917,12,0,2025-12-04T03:50:42.021020+00:00
-Qw3V9IB4Po,17307,56,0,2025-12-04T03:50:42.021026+00:00
-RM9hmcSnMA,322,17,3,2025-12-04T03:50:42.021031+00:00
-TTNgjfkKtA,285481,1551,0,2025-12-04T03:50:42.021382+00:00
-ThLS10RUNY,171621,702,0,2025-12-04T03:50:42.021390+00:00
-Thuc8jYlKw,50455,82,0,2025-12-04T03:50:42.021395+00:00
-Tq5x61gai8,667246,21454,431,2025-12-04T03:50:42.021400+00:00
-VZvel6ALTM,9205,148,1,2025-12-04T03:50:42.021405+00:00
-Wn33rSj9Gs,151923,3959,9,2025-12-04T03:50:42.021410+00:00
-c-s2GO8sh4,1913,24,1,2025-12-04T03:50:42.021415+00:00
-c61A6-JkhE,987,26,7,2025-12-04T03:50:42.021419+00:00
-d8qVgK3xNw,8585,0,0,2025-12-04T03:50:42.021424+00:00
-fMRQw-GUCs,1212,0,1,2025-12-04T03:50:42.021429+00:00
-geu_dfJoBY,261,6,2,2025-12-04T03:50:42.021434+00:00
-ha8pd0qLgY,77072,103,1,2025-12-04T03:50:42.021439+00:00
-heehDW7VUg,24553,336,0,2025-12-04T03:50:42.021443+00:00
-jTiCkLpbdE,946,30,0,2025-12-04T03:50:42.021470+00:00
-lBxERmKBgw,47316,613,0,2025-12-04T03:50:42.021475+00:00
-mtaR_eH6Lw,1411,28,0,2025-12-04T03:50:42.670014+00:00
-o5BZw5hg-0,5994100,95008,83,2025-12-04T03:50:42.670035+00:00
-q11rFZ7z9w,1850,42,0,2025-12-04T03:50:42.670039+00:00
-q2XrVwrTHQ,36748,202,0,2025-12-04T03:50:42.670042+00:00
-qJ1234CIzs,4586,589,1,2025-12-04T03:50:42.670045+00:00
-qZ14tRjFS8,26326,1428,16,2025-12-04T03:50:42.670048+00:00
-tRHxHZsQ8A,30958,0,47,2025-12-04T03:50:42.670052+00:00
-tYsc8KEXcU,844129,5462,19,2025-12-04T03:50:42.670055+00:00
-t_lurEiSfw,2550,45,0,2025-12-04T03:50:42.670058+00:00
-u5qcayZ0Vk,1114,6,0,2025-12-04T03:50:42.670061+00:00
-vR09a0uW7Y,27935,288,0,2025-12-04T03:50:42.670064+00:00
-vfpPa-nptU,1148,8,0,2025-12-04T03:50:42.670067+00:00
-yBoeycdnRA,5247,251,8,2025-12-04T03:50:42.670071+00:00
-yPrfCKAA0U,9280,360,0,2025-12-04T03:50:42.670075+00:00
-ybakd9oJcg,56912,187,17,2025-12-04T03:50:42.670078+00:00
-ztbkBAgXDk,873,21,0,2025-12-04T03:50:42.670081+00:00
00eFG4NGVtQ,21193,129,1,2025-12-04T03:50:42.670084+00:00
05UrwdOCUJ8,2904,26,1,2025-12-04T03:50:42.670088+00:00
06EPIRoocE4,88426,746,0,2025-12-04T03:50:42.670091+00:00
07lCoi5VzBk,1192509,0,104,2025-12-04T03:50:42.670094+00:00
0AXs2oQibHU,2139,14,4,2025-12-04T03:50:42.670097+00:00
0Aocf08QAx8,44882,206,7,2025-12-04T03:50:42.670100+00:00
0CTEWKW00a8,98087,1061,10,2025-12-04T03:50:42.670103+00:00
0EHvq4GDpIU,913,6,0,2025-12-04T03:50:42.670107+00:00
0FfD4Jw_tOM,703,47,31,2025-12-04T03:50:42.670110+00:00
0GHtW_sGntA,2162,0,0,2025-12-04T03:50:42.670113+00:00
0Hpt0iHxHnA,21426,1160,15,2025-12-04T03:50:42.670116+00:00
0I8SGyTjkxw,1658,0,0,2025-12-04T03:50:42.670118+00:00
0IazBZGi5Fw,26544,458,4,2025-12-04T03:50:42.670121+00:00
0MZnrlV5aCM,1095,10,0,2025-12-04T03:50:42.670124+00:00
0NOyBjy9ZbY,10102,66,1,2025-12-04T03:50:42.670128+00:00
0OM6M6VgqMQ,21180,93,0,2025-12-04T03:50:42.670132+00:00
0RpIobgpxt0,8679,58,0,2025-12-04T03:50:42.670135+00:00
0UrO6vzc-9w,85561,1434,486,2025-12-04T03:50:42.670138+00:00
0VWshLxxzus,785,23,2,2025-12-04T03:50:42.670141+00:00
0WBX_aH0KcM,1227,15,0,2025-12-04T03:50:42.670144+00:00
0WVBkBr3tQw,1047,15,5,2025-12-04T03:50:42.670146+00:00
0Yajy17EwUU,20872,82,1,2025-12-04T03:50:42.670149+00:00
0ZosorsSUtI,1030,16,0,2025-12-04T03:50:42.670152+00:00
0Ztma0ilRZo,29423,567,0,2025-12-04T03:50:42.670155+00:00
0ZvWOutwR6o,168,11,0,2025-12-04T03:50:42.670158+00:00
0aIilaSuSb4,5211,185,0,2025-12-04T03:50:42.670161+00:00
0ba0PK1rH_M,57292,0,0,2025-12-04T03:50:42.670164+00:00
0beL5ZLNGQs,16,3,0,2025-12-04T03:50:42.670167+00:00
0ckCkO6xEHU,1562,0,0,2025-12-04T03:50:42.670170+00:00
0dXNXHnUzb8,1517,6,2,2025-12-04T03:50:42.670173+00:00
0fDkTxxH-4c,1624,61,2,2025-12-04T03:50:42.670176+00:00
0foLK5KSg6E,5777,137,81,2025-12-04T03:50:43.263536+00:00
