video_id,views,likes,comments,crawl_date
--b_A-cZKK0,408,6,0,2025-10-27T03:53:50.037710+00:00
--zrvwYl9UA,7242,0,0,2025-10-27T03:53:50.037814+00:00
-2DjEtjr1xg,84233,318,2,2025-10-27T03:53:50.037821+00:00
-2SeU7hzTVU,12620,480,18,2025-10-27T03:53:50.037825+00:00
-5SF1eXuhAQ,34057,0,1,2025-10-27T03:53:50.037829+00:00
-69vFdMBkmo,9429,81,0,2025-10-27T03:53:50.037833+00:00
-7L2w-ydpi8,298622,2223,62,2025-10-27T03:53:50.037837+00:00
-86iRns7jPg,483205,14051,55,2025-10-27T03:53:50.037845+00:00
-8GzVl6LESo,459,6,0,2025-10-27T03:53:50.037849+00:00
-8if4etcKzc,3634,86,0,2025-10-27T03:53:50.037853+00:00
-8wJ9p4zftA,4522,78,0,2025-10-27T03:53:50.037856+00:00
-8zDdhCwfsU,1267504,11243,0,2025-10-27T03:53:50.037860+00:00
-9eJ-YAB0uY,23912,2474,4,2025-10-27T03:53:50.037863+00:00
-A_TIvqlD48,415560,5289,149,2025-10-27T03:53:50.037866+00:00
-A_bpISupok,45,4,0,2025-10-27T03:53:50.037869+00:00
-BNcQeMQFg4,101000,2506,1163,2025-10-27T03:53:50.037872+00:00
-BgjhW_wVMw,29894,738,23,2025-10-27T03:53:50.037875+00:00
-C0OzhGSfng,354631,5249,13,2025-10-27T03:53:50.037878+00:00
-CCavyfCsfo,482,4,1,2025-10-27T03:53:50.037881+00:00
-Ehk4pUbAf8,1250,7,3,2025-10-27T03:53:50.037884+00:00
-Hs-cO7I0Z4,37243,222,0,2025-10-27T03:53:50.037888+00:00
-J9QRMI80FE,9244,56,1,2025-10-27T03:53:50.037891+00:00
-JCWbG-e85w,5007,28,0,2025-10-27T03:53:50.037894+00:00
-KZbXmfVCIA,1298,16,1,2025-10-27T03:53:50.037904+00:00
-Matyw24dSk,27611,166,0,2025-10-27T03:53:50.037907+00:00
-MqcV2RGlfA,2046,44,0,2025-10-27T03:53:50.037912+00:00
-MsSkX_PjbE,79631,6816,251,2025-10-27T03:53:50.037915+00:00
-PG2RHXI_3k,35300,541,1,2025-10-27T03:53:50.037918+00:00
-PHcunhDhXU,1124,18,0,2025-10-27T03:53:50.037921+00:00
-QRQbNUsAOg,2916,12,0,2025-10-27T03:53:50.037925+00:00
-Qw3V9IB4Po,17224,56,0,2025-10-27T03:53:50.037927+00:00
-RM9hmcSnMA,293,14,3,2025-10-27T03:53:50.037931+00:00
-TTNgjfkKtA,284081,1549,0,2025-10-27T03:53:50.037934+00:00
-ThLS10RUNY,170813,707,0,2025-10-27T03:53:50.037939+00:00
-Thuc8jYlKw,50321,82,0,2025-10-27T03:53:50.037942+00:00
-Tq5x61gai8,538654,17456,362,2025-10-27T03:53:50.037945+00:00
-VZvel6ALTM,9196,148,1,2025-10-27T03:53:50.037948+00:00
-Wn33rSj9Gs,145101,3852,9,2025-10-27T03:53:50.037951+00:00
-c-s2GO8sh4,1908,24,1,2025-10-27T03:53:50.037954+00:00
-c61A6-JkhE,977,27,7,2025-10-27T03:53:50.037957+00:00
-d8qVgK3xNw,8578,0,0,2025-10-27T03:53:50.037960+00:00
-fMRQw-GUCs,1207,0,1,2025-10-27T03:53:50.037963+00:00
-geu_dfJoBY,261,6,2,2025-10-27T03:53:50.037967+00:00
-ha8pd0qLgY,77017,104,1,2025-10-27T03:53:50.037970+00:00
-heehDW7VUg,24513,337,0,2025-10-27T03:53:50.037973+00:00
-jTiCkLpbdE,944,30,0,2025-10-27T03:53:50.037976+00:00
-lBxERmKBgw,42392,578,0,2025-10-27T03:53:50.037979+00:00
-mtaR_eH6Lw,1038,24,0,2025-10-27T03:53:50.668531+00:00
-o5BZw5hg-0,5991796,95161,92,2025-10-27T03:53:50.668550+00:00
-q11rFZ7z9w,1831,41,0,2025-10-27T03:53:50.668554+00:00
-q2XrVwrTHQ,36716,200,0,2025-10-27T03:53:50.668558+00:00
-qJ1234CIzs,4417,581,1,2025-10-27T03:53:50.668561+00:00
-qZ14tRjFS8,24313,1382,16,2025-10-27T03:53:50.668564+00:00
-tRHxHZsQ8A,26240,0,45,2025-10-27T03:53:50.668568+00:00
-tYsc8KEXcU,842739,5467,19,2025-10-27T03:53:50.668571+00:00
-t_lurEiSfw,2541,46,0,2025-10-27T03:53:50.668574+00:00
-u5qcayZ0Vk,1100,6,0,2025-10-27T03:53:50.668578+00:00
-vR09a0uW7Y,27834,290,0,2025-10-27T03:53:50.668581+00:00
-vfpPa-nptU,1148,8,0,2025-10-27T03:53:50.668584+00:00
-yBoeycdnRA,3917,209,7,2025-10-27T03:53:50.668587+00:00
-yPrfCKAA0U,9277,362,0,2025-10-27T03:53:50.668590+00:00
-ybakd9oJcg,55774,185,17,2025-10-27T03:53:50.668593+00:00
-ztbkBAgXDk,873,21,0,2025-10-27T03:53:50.668596+00:00
00eFG4NGVtQ,21028,128,1,2025-10-27T03:53:50.668599+00:00
05UrwdOCUJ8,2888,26,1,2025-10-27T03:53:50.668602+00:00
06EPIRoocE4,88418,748,0,2025-10-27T03:53:50.668608+00:00
07lCoi5VzBk,736901,0,95,2025-10-27T03:53:50.668612+00:00
0AXs2oQibHU,2133,14,4,2025-10-27T03:53:50.668615+00:00
0Aocf08QAx8,44829,205,7,2025-10-27T03:53:50.668618+00:00
0CTEWKW00a8,95941,1053,10,2025-10-27T03:53:50.668621+00:00
0EHvq4GDpIU,913,6,0,2025-10-27T03:53:50.668624+00:00
0FfD4Jw_tOM,695,47,31,2025-10-27T03:53:50.668626+00:00
0GHtW_sGntA,2160,0,0,2025-10-27T03:53:50.668629+00:00
0Hpt0iHxHnA,19799,1141,15,2025-10-27T03:53:50.668632+00:00
0I8SGyTjkxw,1631,0,0,2025-10-27T03:53:50.668635+00:00
0IazBZGi5Fw,26320,458,4,2025-10-27T03:53:50.668638+00:00
0MZnrlV5aCM,1093,10,0,2025-10-27T03:53:50.668641+00:00
0NOyBjy9ZbY,10022,71,1,2025-10-27T03:53:50.668644+00:00
0Ne8-SZ8cVA,16976,239,1,2025-10-27T03:53:50.668647+00:00
0OM6M6VgqMQ,21173,93,0,2025-10-27T03:53:50.668650+00:00
0RpIobgpxt0,8673,57,0,2025-10-27T03:53:50.668653+00:00
0UrO6vzc-9w,85399,1439,488,2025-10-27T03:53:50.668656+00:00
0VWshLxxzus,781,23,2,2025-10-27T03:53:50.668659+00:00
0WBX_aH0KcM,1213,15,0,2025-10-27T03:53:50.668662+00:00
0WVBkBr3tQw,1039,15,3,2025-10-27T03:53:50.668664+00:00
0Yajy17EwUU,20869,85,1,2025-10-27T03:53:50.668667+00:00
0ZosorsSUtI,1030,17,0,2025-10-27T03:53:50.668670+00:00
0Ztma0ilRZo,29397,568,0,2025-10-27T03:53:50.668673+00:00
0ZvWOutwR6o,168,12,0,2025-10-27T03:53:50.668676+00:00
0aIilaSuSb4,5211,186,0,2025-10-27T03:53:50.668679+00:00
0ba0PK1rH_M,57197,0,0,2025-10-27T03:53:50.668682+00:00
0beL5ZLNGQs,13,3,0,2025-10-27T03:53:50.668685+00:00
0ckCkO6xEHU,1562,0,0,2025-10-27T03:53:50.668687+00:00
0dXNXHnUzb8,1517,6,2,2025-10-27T03:53:50.668691+00:00
0fDkTxxH-4c,1621,61,2,2025-10-27T03:53:50.668694+00:00
0foLK5KSg6E,5589,136,78,2025-10-27T03:53:51.277431+00:00
0jMC9TK0VvA,3,0,0,2025-10-27T03:53:51.277448+00:00
0jXXApEoKKY,112434,3629,20,2025-10-27T03:53:51.277452+00:00
0ksCDMPt7M0,29048,136,0,2025-10-27T03:53:51.277455+00:00
0lEvUcWh_dY,1790,15,1,2025-10-27T03:53:51.277458+00:00
0lPeL4UlrlM,17084,59,0,2025-10-27T03:53:51.277460+00:00
0loPyfQXe-o,44095,77,0,2025-10-27T03:53:51.277462+00:00
0mLG_jpdo5w,36229,806,15,2025-10-27T03:53:51.277465+00:00
0mW2KivdmQg,2423,0,2,2025-10-27T03:53:51.277467+00:00
0mdrl0qZ9hs,1164,15,1,2025-10-27T03:53:51.277470+00:00
0p48us-OQkE,17686,91,1,2025-10-27T03:53:51.277472+00:00
0qvc_KGRkyQ,8131,27,0,2025-10-27T03:53:51.277474+00:00
0tPWgRrYt6s,13158,60,0,2025-10-27T03:53:51.277477+00:00
0tc1JCRAW9E,1834,24,3,2025-10-27T03:53:51.277479+00:00
0xYRUHw9pyc,177,3,0,2025-10-27T03:53:51.277482+00:00
0xnuGzh6Vls,5750,129,0,2025-10-27T03:53:51.277484+00:00
1-1TAUx7Zmg,1302,0,0,2025-10-27T03:53:51.277487+00:00
1-PIqAFckAA,4792,0,0,2025-10-27T03:53:51.277489+00:00
1-vWDglS1Hs,16982,213,1,2025-10-27T03:53:51.277492+00:00
12nje3JeoX0,36336,169,2,2025-10-27T03:53:51.277494+00:00
13-Qd2I0nY8,24499,260,1,2025-10-27T03:53:51.277496+00:00
145w0_HPO8Q,57,12,2,2025-10-27T03:53:51.277499+00:00
14AJAXYiu-U,44287,48,2,2025-10-27T03:53:51.277501+00:00
14LstoOJEpw,29586,0,0,2025-10-27T03:53:51.277504+00:00
16EgfCncHQA,407,5,4,2025-10-27T03:53:51.277506+00:00
16vivf1yXvE,40435,186,0,2025-10-27T03:53:51.277508+00:00
17GA347XCl0,981,0,5,2025-10-27T03:53:51.277511+00:00
17YHnPZE7QM,70756,1015,3,2025-10-27T03:53:51.277513+00:00
18Rg0v94eQI,1667,11,1,2025-10-27T03:53:51.277515+00:00
19MWT7eFhvw,103247,0,31,2025-10-27T03:53:51.277518+00:00
19f2aJJmOQc,345602,24116,192,2025-10-27T03:53:51.277520+00:00
1ANU2Ofz55Q,7420,65,3,2025-10-27T03:53:51.277523+00:00
1AoNroZkSnM,35325,192,0,2025-10-27T03:53:51.277525+00:00
1BjNC4ljVNk,1374,27,0,2025-10-27T03:53:51.277528+00:00
1CopGTCxZNQ,6355,544,36,2025-10-27T03:53:51.277530+00:00
1Dtsu5D45L0,6957,425,0,2025-10-27T03:53:51.277533+00:00
1E-yR6xWbI4,1456,9,0,2025-10-27T03:53:51.277535+00:00
1EpQmbXtt2o,382650,4315,201,2025-10-27T03:53:51.277538+00:00
1G9PGI9NZ7k,187000,2543,39,2025-10-27T03:53:51.277540+00:00
1G_BRUdvC0A,335,34,9,2025-10-27T03:53:51.277542+00:00
1Ge9GUP9nZg,17521,32,1,2025-10-27T03:53:51.277545+00:00
1HWxkjo4dE0,3024396,40179,22,2025-10-27T03:53:51.277547+00:00
1IY6QVQHepE,193,0,0,2025-10-27T03:53:51.277549+00:00
1Nc9uSW3Tuw,53693,1034,5,2025-10-27T03:53:51.277552+00:00
1O2cI5_79Ms,1223,20,0,2025-10-27T03:53:51.277554+00:00
1OEBHRlduaE,7839,127,0,2025-10-27T03:53:51.277557+00:00
1OVMIr3OsGk,988582,10653,47,2025-10-27T03:53:51.277559+00:00
1OWx3cdxOkA,13274,1114,18,2025-10-27T03:53:51.277561+00:00
1SGvQG8RDrs,12069,40,0,2025-10-27T03:53:51.277564+00:00
1TkdJ4L3Sfw,16297,703,21,2025-10-27T03:53:51.925022+00:00
1WaIa5tLaQo,359667,5239,428,2025-10-27T03:53:51.925040+00:00
1XB0ue87Kn0,9405,40,0,2025-10-27T03:53:51.925044+00:00
1XoR_5Xfr-g,75,2,0,2025-10-27T03:53:51.925046+00:00
1_Mbh9VdyPU,27143,122,29,2025-10-27T03:53:51.925049+00:00
1_TNk1yV_0c,11,3,1,2025-10-27T03:53:51.925053+00:00
1cQaVqbjxMo,11023,1002,10,2025-10-27T03:53:51.925055+00:00
1cZgBujJy1w,32272,1620,5,2025-10-27T03:53:51.925058+00:00
