video_id,views,likes,comments,crawl_date
--b_A-cZKK0,290,5,0,2025-10-12T04:35:27.351220+00:00
--vU4VEuqYw,30583,292,0,2025-10-12T04:35:27.351243+00:00
--zrvwYl9UA,2819,0,0,2025-10-12T04:35:27.351247+00:00
-2DjEtjr1xg,8482,79,0,2025-10-12T04:35:27.351250+00:00
-2SeU7hzTVU,2324,116,3,2025-10-12T04:35:27.351253+00:00
-5SF1eXuhAQ,2050,0,0,2025-10-12T04:35:27.351256+00:00
-69vFdMBkmo,3156,30,0,2025-10-12T04:35:27.351259+00:00
-7L2w-ydpi8,78916,0,26,2025-10-12T04:35:27.351265+00:00
-7lMD6YLk9s,1381,21,2,2025-10-12T04:35:27.351268+00:00
-86iRns7jPg,70864,4051,25,2025-10-12T04:35:27.351271+00:00
-8GzVl6LESo,458,6,0,2025-10-12T04:35:27.351277+00:00
-8if4etcKzc,3537,84,0,2025-10-12T04:35:27.351280+00:00
-8wJ9p4zftA,2739,63,0,2025-10-12T04:35:27.351283+00:00
-8zDdhCwfsU,1214194,10734,0,2025-10-12T04:35:27.351285+00:00
-9eJ-YAB0uY,9427,1115,3,2025-10-12T04:35:27.351288+00:00
-A_TIvqlD48,95138,2118,80,2025-10-12T04:35:27.351290+00:00
-A_bpISupok,10,3,0,2025-10-12T04:35:27.351293+00:00
-BNcQeMQFg4,53563,1594,985,2025-10-12T04:35:27.351295+00:00
-BgjhW_wVMw,5765,219,7,2025-10-12T04:35:27.351298+00:00
-C0OzhGSfng,84693,1600,7,2025-10-12T04:35:27.351300+00:00
-CCavyfCsfo,478,4,1,2025-10-12T04:35:27.351303+00:00
-Ehk4pUbAf8,1130,5,3,2025-10-12T04:35:27.351305+00:00
-Hs-cO7I0Z4,25890,140,0,2025-10-12T04:35:27.351308+00:00
-J9QRMI80FE,6961,47,0,2025-10-12T04:35:27.351310+00:00
-JCWbG-e85w,3126,16,0,2025-10-12T04:35:27.351313+00:00
-KZbXmfVCIA,1175,10,1,2025-10-12T04:35:27.351315+00:00
-Matyw24dSk,22268,137,0,2025-10-12T04:35:27.351318+00:00
-MqcV2RGlfA,1671,27,0,2025-10-12T04:35:27.351322+00:00
-MsSkX_PjbE,54148,4901,181,2025-10-12T04:35:27.351325+00:00
-PG2RHXI_3k,16900,298,0,2025-10-12T04:35:27.351327+00:00
-PHcunhDhXU,874,13,0,2025-10-12T04:35:27.351330+00:00
-QRQbNUsAOg,1782,7,0,2025-10-12T04:35:27.351363+00:00
-Qw3V9IB4Po,8614,38,0,2025-10-12T04:35:27.351368+00:00
-RM9hmcSnMA,141,3,2,2025-10-12T04:35:27.351370+00:00
-TTNgjfkKtA,42764,509,0,2025-10-12T04:35:27.351373+00:00
-ThLS10RUNY,60999,363,2,2025-10-12T04:35:27.351375+00:00
-Thuc8jYlKw,8546,22,0,2025-10-12T04:35:27.351378+00:00
-Tq5x61gai8,184673,7503,165,2025-10-12T04:35:27.351380+00:00
-VZvel6ALTM,2098,40,1,2025-10-12T04:35:27.351382+00:00
-Wn33rSj9Gs,59616,2164,6,2025-10-12T04:35:27.351388+00:00
-c-s2GO8sh4,887,14,1,2025-10-12T04:35:27.351390+00:00
-c61A6-JkhE,743,19,7,2025-10-12T04:35:27.351393+00:00
-d8qVgK3xNw,2607,0,0,2025-10-12T04:35:27.351395+00:00
-fMRQw-GUCs,1052,0,0,2025-10-12T04:35:27.351397+00:00
-gEW4m9qaOE,6232,36,1,2025-10-12T04:35:27.351400+00:00
-geu_dfJoBY,246,6,2,2025-10-12T04:35:27.351402+00:00
-ha8pd0qLgY,22813,53,1,2025-10-12T04:35:27.351405+00:00
-heehDW7VUg,7919,187,0,2025-10-12T04:35:27.351407+00:00
-jTiCkLpbdE,896,29,0,2025-10-12T04:35:27.351409+00:00
-lBxERmKBgw,35886,446,0,2025-10-12T04:35:27.351412+00:00
-mtaR_eH6Lw,760,20,0,2025-10-12T04:35:27.920353+00:00
-o5BZw5hg-0,5956471,95171,90,2025-10-12T04:35:27.920374+00:00
