video_id,views,likes,comments,crawl_date
--b_A-cZKK0,408,6,0,2025-11-12T03:42:33.576885+00:00
--zrvwYl9UA,7247,0,0,2025-11-12T03:42:33.576910+00:00
-2DjEtjr1xg,84292,318,2,2025-11-12T03:42:33.576915+00:00
-2SeU7hzTVU,12876,487,18,2025-11-12T03:42:33.576919+00:00
-5SF1eXuhAQ,34088,0,1,2025-11-12T03:42:33.576922+00:00
-69vFdMBkmo,9450,81,0,2025-11-12T03:42:33.576926+00:00
-7L2w-ydpi8,321338,2321,62,2025-11-12T03:42:33.576930+00:00
-86iRns7jPg,506519,14507,57,2025-11-12T03:42:33.576938+00:00
-8GzVl6LESo,459,6,0,2025-11-12T03:42:33.576942+00:00
-8if4etcKzc,3635,86,0,2025-11-12T03:42:33.576946+00:00
-8wJ9p4zftA,4621,79,0,2025-11-12T03:42:33.576950+00:00
-8zDdhCwfsU,1269500,11255,0,2025-11-12T03:42:33.576954+00:00
-9eJ-YAB0uY,24034,2471,4,2025-11-12T03:42:33.576957+00:00
-A_TIvqlD48,443450,5737,157,2025-11-12T03:42:33.576961+00:00
-A_bpISupok,46,4,0,2025-11-12T03:42:33.576964+00:00
-BNcQeMQFg4,101363,2507,1153,2025-11-12T03:42:33.576967+00:00
-BgjhW_wVMw,30613,748,23,2025-11-12T03:42:33.576970+00:00
-C0OzhGSfng,355392,5250,12,2025-11-12T03:42:33.576973+00:00
-CCavyfCsfo,482,4,1,2025-11-12T03:42:33.576976+00:00
-Ehk4pUbAf8,1252,7,3,2025-11-12T03:42:33.576980+00:00
-Hs-cO7I0Z4,37747,224,0,2025-11-12T03:42:33.576983+00:00
-J9QRMI80FE,9261,57,1,2025-11-12T03:42:33.576986+00:00
-JCWbG-e85w,5007,28,0,2025-11-12T03:42:33.576990+00:00
-KZbXmfVCIA,1445,17,1,2025-11-12T03:42:33.576993+00:00
-Matyw24dSk,28108,169,0,2025-11-12T03:42:33.576997+00:00
-MqcV2RGlfA,2126,46,0,2025-11-12T03:42:33.577003+00:00
-MsSkX_PjbE,79871,6822,250,2025-11-12T03:42:33.577007+00:00
-PG2RHXI_3k,35579,546,1,2025-11-12T03:42:33.577011+00:00
-PHcunhDhXU,1226,19,0,2025-11-12T03:42:33.577014+00:00
-QRQbNUsAOg,2917,12,0,2025-11-12T03:42:33.577017+00:00
-Qw3V9IB4Po,17286,56,0,2025-11-12T03:42:33.577020+00:00
-RM9hmcSnMA,312,15,3,2025-11-12T03:42:33.577023+00:00
-TTNgjfkKtA,284789,1554,0,2025-11-12T03:42:33.577256+00:00
-ThLS10RUNY,171585,706,0,2025-11-12T03:42:33.577260+00:00
-Thuc8jYlKw,50432,82,0,2025-11-12T03:42:33.577264+00:00
-Tq5x61gai8,607935,19280,405,2025-11-12T03:42:33.577267+00:00
-VZvel6ALTM,9204,148,1,2025-11-12T03:42:33.577271+00:00
-Wn33rSj9Gs,150627,3942,9,2025-11-12T03:42:33.577274+00:00
-c-s2GO8sh4,1913,24,1,2025-11-12T03:42:33.577277+00:00
-c61A6-JkhE,984,27,7,2025-11-12T03:42:33.577280+00:00
-d8qVgK3xNw,8584,0,0,2025-11-12T03:42:33.577283+00:00
-fMRQw-GUCs,1212,0,1,2025-11-12T03:42:33.577286+00:00
-geu_dfJoBY,261,6,2,2025-11-12T03:42:33.577289+00:00
-ha8pd0qLgY,77068,104,1,2025-11-12T03:42:33.577292+00:00
-heehDW7VUg,24545,337,0,2025-11-12T03:42:33.577295+00:00
-jTiCkLpbdE,946,30,0,2025-11-12T03:42:33.577298+00:00
-lBxERmKBgw,42808,582,0,2025-11-12T03:42:33.577301+00:00
-mtaR_eH6Lw,1185,27,0,2025-11-12T03:42:34.207008+00:00
-o5BZw5hg-0,5993765,95130,85,2025-11-12T03:42:34.207026+00:00
-q11rFZ7z9w,1850,42,0,2025-11-12T03:42:34.207031+00:00
-q2XrVwrTHQ,36740,202,0,2025-11-12T03:42:34.207034+00:00
-qJ1234CIzs,4467,584,1,2025-11-12T03:42:34.207037+00:00
-qZ14tRjFS8,25991,1431,16,2025-11-12T03:42:34.207041+00:00
-tRHxHZsQ8A,27798,0,45,2025-11-12T03:42:34.207044+00:00
-tYsc8KEXcU,843744,5472,19,2025-11-12T03:42:34.207047+00:00
-t_lurEiSfw,2549,46,0,2025-11-12T03:42:34.207050+00:00
-u5qcayZ0Vk,1109,6,0,2025-11-12T03:42:34.207053+00:00
-vR09a0uW7Y,27927,291,0,2025-11-12T03:42:34.207056+00:00
-vfpPa-nptU,1148,8,0,2025-11-12T03:42:34.207060+00:00
-yBoeycdnRA,4489,228,7,2025-11-12T03:42:34.207063+00:00
-yPrfCKAA0U,9279,362,0,2025-11-12T03:42:34.207066+00:00
-ybakd9oJcg,56625,186,17,2025-11-12T03:42:34.207070+00:00
-ztbkBAgXDk,873,21,0,2025-11-12T03:42:34.207073+00:00
00eFG4NGVtQ,21163,130,1,2025-11-12T03:42:34.207076+00:00
05UrwdOCUJ8,2900,26,1,2025-11-12T03:42:34.207079+00:00
06EPIRoocE4,88426,748,0,2025-11-12T03:42:34.207082+00:00
07lCoi5VzBk,902958,0,95,2025-11-12T03:42:34.207085+00:00
0AXs2oQibHU,2134,14,4,2025-11-12T03:42:34.207088+00:00
0Aocf08QAx8,44882,206,7,2025-11-12T03:42:34.207091+00:00
0CTEWKW00a8,97332,1060,10,2025-11-12T03:42:34.207094+00:00
0EHvq4GDpIU,913,6,0,2025-11-12T03:42:34.207097+00:00
0FfD4Jw_tOM,699,47,31,2025-11-12T03:42:34.207100+00:00
0GHtW_sGntA,2162,0,0,2025-11-12T03:42:34.207102+00:00
0Hpt0iHxHnA,20736,1153,15,2025-11-12T03:42:34.207105+00:00
0I8SGyTjkxw,1644,0,0,2025-11-12T03:42:34.207108+00:00
0IazBZGi5Fw,26494,456,4,2025-11-12T03:42:34.207111+00:00
0MZnrlV5aCM,1095,10,0,2025-11-12T03:42:34.207114+00:00
0NOyBjy9ZbY,10075,70,1,2025-11-12T03:42:34.207117+00:00
0Ne8-SZ8cVA,17058,239,1,2025-11-12T03:42:34.207120+00:00
0OM6M6VgqMQ,21173,93,0,2025-11-12T03:42:34.207123+00:00
0RpIobgpxt0,8677,58,0,2025-11-12T03:42:34.207126+00:00
0UrO6vzc-9w,85542,1436,487,2025-11-12T03:42:34.207129+00:00
0VWshLxxzus,782,23,2,2025-11-12T03:42:34.207132+00:00
0WBX_aH0KcM,1223,15,0,2025-11-12T03:42:34.207134+00:00
0WVBkBr3tQw,1039,15,3,2025-11-12T03:42:34.207138+00:00
0Yajy17EwUU,20872,84,1,2025-11-12T03:42:34.207140+00:00
