video_id,views,likes,comments,crawl_date
--b_A-cZKK0,408,6,0,2025-11-02T03:43:17.037440+00:00
--zrvwYl9UA,7244,0,0,2025-11-02T03:43:17.037463+00:00
-2DjEtjr1xg,84263,318,2,2025-11-02T03:43:17.037467+00:00
-2SeU7hzTVU,12764,485,18,2025-11-02T03:43:17.037470+00:00
-5SF1eXuhAQ,34086,0,1,2025-11-02T03:43:17.037473+00:00
-69vFdMBkmo,9443,81,0,2025-11-02T03:43:17.037476+00:00
-7L2w-ydpi8,308439,2263,62,2025-11-02T03:43:17.037479+00:00
-86iRns7jPg,493105,14244,55,2025-11-02T03:43:17.037485+00:00
-8GzVl6LESo,459,6,0,2025-11-02T03:43:17.037489+00:00
-8if4etcKzc,3635,86,0,2025-11-02T03:43:17.037494+00:00
-8wJ9p4zftA,4564,79,0,2025-11-02T03:43:17.037497+00:00
-8zDdhCwfsU,1269144,11255,0,2025-11-02T03:43:17.037502+00:00
-9eJ-YAB0uY,23969,2471,4,2025-11-02T03:43:17.037504+00:00
-A_TIvqlD48,430816,5494,154,2025-11-02T03:43:17.037507+00:00
-A_bpISupok,45,4,0,2025-11-02T03:43:17.037509+00:00
-BNcQeMQFg4,101118,2506,1162,2025-11-02T03:43:17.037512+00:00
-BgjhW_wVMw,30296,746,23,2025-11-02T03:43:17.037514+00:00
-C0OzhGSfng,355226,5252,13,2025-11-02T03:43:17.037517+00:00
-CCavyfCsfo,482,4,1,2025-11-02T03:43:17.037519+00:00
-Ehk4pUbAf8,1252,7,3,2025-11-02T03:43:17.037522+00:00
-Hs-cO7I0Z4,37620,224,0,2025-11-02T03:43:17.037524+00:00
-J9QRMI80FE,9257,57,1,2025-11-02T03:43:17.037526+00:00
-JCWbG-e85w,5007,28,0,2025-11-02T03:43:17.037529+00:00
-KZbXmfVCIA,1303,16,1,2025-11-02T03:43:17.037531+00:00
-Matyw24dSk,27800,168,0,2025-11-02T03:43:17.037533+00:00
-MqcV2RGlfA,2119,46,0,2025-11-02T03:43:17.037536+00:00
-MsSkX_PjbE,79743,6820,250,2025-11-02T03:43:17.037540+00:00
-PG2RHXI_3k,35462,544,1,2025-11-02T03:43:17.037543+00:00
-PHcunhDhXU,1135,18,0,2025-11-02T03:43:17.037545+00:00
-QRQbNUsAOg,2917,12,0,2025-11-02T03:43:17.037547+00:00
-Qw3V9IB4Po,17266,56,0,2025-11-02T03:43:17.037549+00:00
-RM9hmcSnMA,312,15,3,2025-11-02T03:43:17.037552+00:00
-TTNgjfkKtA,284431,1551,0,2025-11-02T03:43:17.037554+00:00
-ThLS10RUNY,171328,708,0,2025-11-02T03:43:17.037557+00:00
-Thuc8jYlKw,50367,82,0,2025-11-02T03:43:17.037559+00:00
-Tq5x61gai8,560666,18067,373,2025-11-02T03:43:17.037561+00:00
-VZvel6ALTM,9199,148,1,2025-11-02T03:43:17.037564+00:00
-Wn33rSj9Gs,149250,3913,10,2025-11-02T03:43:17.037566+00:00
-c-s2GO8sh4,1908,24,1,2025-11-02T03:43:17.037568+00:00
-c61A6-JkhE,980,27,7,2025-11-02T03:43:17.037571+00:00
-d8qVgK3xNw,8582,0,0,2025-11-02T03:43:17.037573+00:00
-fMRQw-GUCs,1212,0,1,2025-11-02T03:43:17.037576+00:00
-geu_dfJoBY,261,6,2,2025-11-02T03:43:17.037580+00:00
-ha8pd0qLgY,77026,104,1,2025-11-02T03:43:17.037583+00:00
-heehDW7VUg,24520,337,0,2025-11-02T03:43:17.037585+00:00
-jTiCkLpbdE,946,30,0,2025-11-02T03:43:17.037588+00:00
-lBxERmKBgw,42555,582,0,2025-11-02T03:43:17.037590+00:00
-mtaR_eH6Lw,1155,26,0,2025-11-02T03:43:17.670139+00:00
-o5BZw5hg-0,5993228,95151,92,2025-11-02T03:43:17.670157+00:00
-q11rFZ7z9w,1836,41,0,2025-11-02T03:43:17.670161+00:00
-q2XrVwrTHQ,36737,200,0,2025-11-02T03:43:17.670165+00:00
-qJ1234CIzs,4430,581,1,2025-11-02T03:43:17.670168+00:00
-qZ14tRjFS8,25636,1423,16,2025-11-02T03:43:17.670171+00:00
-tRHxHZsQ8A,26753,0,45,2025-11-02T03:43:17.670175+00:00
-tYsc8KEXcU,843368,5469,19,2025-11-02T03:43:17.670178+00:00
-t_lurEiSfw,2549,46,0,2025-11-02T03:43:17.670181+00:00
-u5qcayZ0Vk,1104,6,0,2025-11-02T03:43:17.670184+00:00
-vR09a0uW7Y,27890,290,0,2025-11-02T03:43:17.670187+00:00
-vfpPa-nptU,1148,8,0,2025-11-02T03:43:17.670190+00:00
-yBoeycdnRA,4193,215,7,2025-11-02T03:43:17.670193+00:00
-yPrfCKAA0U,9279,362,0,2025-11-02T03:43:17.670196+00:00
-ybakd9oJcg,56380,186,17,2025-11-02T03:43:17.670199+00:00
-ztbkBAgXDk,873,21,0,2025-11-02T03:43:17.670202+00:00
00eFG4NGVtQ,21067,129,1,2025-11-02T03:43:17.670206+00:00
05UrwdOCUJ8,2897,26,1,2025-11-02T03:43:17.670209+00:00
06EPIRoocE4,88424,748,0,2025-11-02T03:43:17.670213+00:00
07lCoi5VzBk,793236,0,96,2025-11-02T03:43:17.670216+00:00
0AXs2oQibHU,2133,14,4,2025-11-02T03:43:17.670219+00:00
0Aocf08QAx8,44865,206,7,2025-11-02T03:43:17.670221+00:00
0CTEWKW00a8,96683,1060,10,2025-11-02T03:43:17.670224+00:00
0EHvq4GDpIU,913,6,0,2025-11-02T03:43:17.670227+00:00
0FfD4Jw_tOM,697,47,31,2025-11-02T03:43:17.670230+00:00
0GHtW_sGntA,2161,0,0,2025-11-02T03:43:17.670233+00:00
0Hpt0iHxHnA,20528,1148,15,2025-11-02T03:43:17.670236+00:00
0I8SGyTjkxw,1641,0,0,2025-11-02T03:43:17.670239+00:00
0IazBZGi5Fw,26426,457,4,2025-11-02T03:43:17.670242+00:00
0MZnrlV5aCM,1094,10,0,2025-11-02T03:43:17.670245+00:00
0NOyBjy9ZbY,10047,70,1,2025-11-02T03:43:17.670249+00:00
0Ne8-SZ8cVA,17006,239,1,2025-11-02T03:43:17.670252+00:00
