video_id,views,likes,comments,crawl_date
--b_A-cZKK0,408,6,0,2025-10-22T03:46:12.750541+00:00
--zrvwYl9UA,7238,0,0,2025-10-22T03:46:12.750564+00:00
-2DjEtjr1xg,84221,318,2,2025-10-22T03:46:12.750570+00:00
-2SeU7hzTVU,11762,456,15,2025-10-22T03:46:12.750574+00:00
-5SF1eXuhAQ,34017,0,1,2025-10-22T03:46:12.750577+00:00
-69vFdMBkmo,9407,81,0,2025-10-22T03:46:12.750581+00:00
-7L2w-ydpi8,246321,1839,60,2025-10-22T03:46:12.750584+00:00
-86iRns7jPg,464589,13648,54,2025-10-22T03:46:12.750592+00:00
-8GzVl6LESo,459,6,0,2025-10-22T03:46:12.750596+00:00
-8if4etcKzc,3633,86,0,2025-10-22T03:46:12.750600+00:00
-8wJ9p4zftA,4443,77,0,2025-10-22T03:46:12.750606+00:00
-8zDdhCwfsU,1263288,11209,0,2025-10-22T03:46:12.750609+00:00
-9eJ-YAB0uY,23807,2472,4,2025-10-22T03:46:12.750613+00:00
-A_TIvqlD48,395268,5058,143,2025-10-22T03:46:12.750617+00:00
-A_bpISupok,37,4,0,2025-10-22T03:46:12.750620+00:00
-BNcQeMQFg4,100873,2504,1178,2025-10-22T03:46:12.750623+00:00
-BgjhW_wVMw,29348,733,23,2025-10-22T03:46:12.750626+00:00
-C0OzhGSfng,353590,5240,13,2025-10-22T03:46:12.750629+00:00
-CCavyfCsfo,481,4,1,2025-10-22T03:46:12.750631+00:00
-Ehk4pUbAf8,1244,7,3,2025-10-22T03:46:12.750634+00:00
-Hs-cO7I0Z4,36255,210,0,2025-10-22T03:46:12.750636+00:00
-J9QRMI80FE,9209,56,1,2025-10-22T03:46:12.750639+00:00
-JCWbG-e85w,5007,28,0,2025-10-22T03:46:12.750641+00:00
-KZbXmfVCIA,1294,15,1,2025-10-22T03:46:12.750643+00:00
-Matyw24dSk,27114,165,0,2025-10-22T03:46:12.750646+00:00
-MqcV2RGlfA,2042,44,0,2025-10-22T03:46:12.750650+00:00
-MsSkX_PjbE,79345,6789,250,2025-10-22T03:46:12.750653+00:00
-PG2RHXI_3k,34840,535,1,2025-10-22T03:46:12.750656+00:00
-PHcunhDhXU,1123,18,0,2025-10-22T03:46:12.750658+00:00
-QRQbNUsAOg,2916,12,0,2025-10-22T03:46:12.750660+00:00
-Qw3V9IB4Po,17092,56,0,2025-10-22T03:46:12.750663+00:00
-RM9hmcSnMA,290,14,3,2025-10-22T03:46:12.750667+00:00
-TTNgjfkKtA,283466,1547,0,2025-10-22T03:46:12.750670+00:00
-ThLS10RUNY,169779,703,0,2025-10-22T03:46:12.750672+00:00
-Thuc8jYlKw,50038,81,0,2025-10-22T03:46:12.750675+00:00
-Tq5x61gai8,512937,16657,357,2025-10-22T03:46:12.750677+00:00
-VZvel6ALTM,9174,145,1,2025-10-22T03:46:12.750680+00:00
-Wn33rSj9Gs,138143,3730,9,2025-10-22T03:46:12.750683+00:00
-c-s2GO8sh4,1907,24,1,2025-10-22T03:46:12.750685+00:00
