video_id,views,likes,comments,crawl_date
--b_A-cZKK0,408,6,0,2025-11-13T03:44:38.526216+00:00
--zrvwYl9UA,7247,0,0,2025-11-13T03:44:38.526241+00:00
-2DjEtjr1xg,84297,318,2,2025-11-13T03:44:38.526245+00:00
-2SeU7hzTVU,12888,487,18,2025-11-13T03:44:38.526248+00:00
-5SF1eXuhAQ,34088,0,1,2025-11-13T03:44:38.526251+00:00
-69vFdMBkmo,9450,81,0,2025-11-13T03:44:38.526254+00:00
-7L2w-ydpi8,321599,2324,62,2025-11-13T03:44:38.526259+00:00
-86iRns7jPg,509279,14572,57,2025-11-13T03:44:38.526265+00:00
-8GzVl6LESo,459,6,0,2025-11-13T03:44:38.526269+00:00
-8if4etcKzc,3635,86,0,2025-11-13T03:44:38.526273+00:00
-8wJ9p4zftA,4627,79,0,2025-11-13T03:44:38.526276+00:00
-8zDdhCwfsU,1269513,11255,0,2025-11-13T03:44:38.526278+00:00
-9eJ-YAB0uY,24036,2471,4,2025-11-13T03:44:38.526281+00:00
-A_TIvqlD48,443984,5754,157,2025-11-13T03:44:38.526284+00:00
-A_bpISupok,46,4,0,2025-11-13T03:44:38.526286+00:00
-BNcQeMQFg4,101380,2507,1153,2025-11-13T03:44:38.526289+00:00
-BgjhW_wVMw,30647,749,23,2025-11-13T03:44:38.526291+00:00
-C0OzhGSfng,355394,5250,12,2025-11-13T03:44:38.526293+00:00
-CCavyfCsfo,482,4,1,2025-11-13T03:44:38.526296+00:00
-Ehk4pUbAf8,1252,7,3,2025-11-13T03:44:38.526298+00:00
-Hs-cO7I0Z4,37756,224,0,2025-11-13T03:44:38.526301+00:00
-J9QRMI80FE,9261,57,1,2025-11-13T03:44:38.526303+00:00
-JCWbG-e85w,5007,28,0,2025-11-13T03:44:38.526306+00:00
-KZbXmfVCIA,1445,17,1,2025-11-13T03:44:38.526308+00:00
-Matyw24dSk,28132,169,0,2025-11-13T03:44:38.526314+00:00
-MqcV2RGlfA,2126,46,0,2025-11-13T03:44:38.526317+00:00
-MsSkX_PjbE,79873,6824,250,2025-11-13T03:44:38.526320+00:00
-PG2RHXI_3k,35583,545,1,2025-11-13T03:44:38.526322+00:00
-PHcunhDhXU,1230,19,0,2025-11-13T03:44:38.526325+00:00
-QRQbNUsAOg,2917,12,0,2025-11-13T03:44:38.526327+00:00
-Qw3V9IB4Po,17286,56,0,2025-11-13T03:44:38.526329+00:00
-RM9hmcSnMA,313,16,3,2025-11-13T03:44:38.526332+00:00
-TTNgjfkKtA,284836,1554,0,2025-11-13T03:44:38.526541+00:00
-ThLS10RUNY,171578,706,0,2025-11-13T03:44:38.526545+00:00
-Thuc8jYlKw,50435,82,0,2025-11-13T03:44:38.526548+00:00
-Tq5x61gai8,610176,19359,405,2025-11-13T03:44:38.526550+00:00
-VZvel6ALTM,9204,148,1,2025-11-13T03:44:38.526553+00:00
-Wn33rSj9Gs,150752,3947,9,2025-11-13T03:44:38.526555+00:00
