video_id,views,likes,comments,crawl_date
--b_A-cZKK0,408,6,0,2025-11-06T03:44:59.842837+00:00
--zrvwYl9UA,7245,0,0,2025-11-06T03:44:59.842865+00:00
-2DjEtjr1xg,84276,318,2,2025-11-06T03:44:59.842870+00:00
-2SeU7hzTVU,12798,486,18,2025-11-06T03:44:59.842874+00:00
-5SF1eXuhAQ,34088,0,1,2025-11-06T03:44:59.842877+00:00
-69vFdMBkmo,9446,81,0,2025-11-06T03:44:59.842881+00:00
-7L2w-ydpi8,314264,2287,62,2025-11-06T03:44:59.842884+00:00
-86iRns7jPg,498722,14346,56,2025-11-06T03:44:59.842892+00:00
-8GzVl6LESo,459,6,0,2025-11-06T03:44:59.842896+00:00
-8if4etcKzc,3635,86,0,2025-11-06T03:44:59.842900+00:00
-8wJ9p4zftA,4595,79,0,2025-11-06T03:44:59.842903+00:00
-8zDdhCwfsU,1269314,11257,0,2025-11-06T03:44:59.842907+00:00
-9eJ-YAB0uY,23986,2472,4,2025-11-06T03:44:59.842910+00:00
-A_TIvqlD48,436798,5601,156,2025-11-06T03:44:59.842913+00:00
-A_bpISupok,45,4,0,2025-11-06T03:44:59.842917+00:00
-BNcQeMQFg4,101262,2505,1154,2025-11-06T03:44:59.842920+00:00
-BgjhW_wVMw,30393,747,23,2025-11-06T03:44:59.842923+00:00
-C0OzhGSfng,355311,5251,12,2025-11-06T03:44:59.842926+00:00
-CCavyfCsfo,482,4,1,2025-11-06T03:44:59.842929+00:00
-Ehk4pUbAf8,1252,7,3,2025-11-06T03:44:59.842932+00:00
-Hs-cO7I0Z4,37688,224,0,2025-11-06T03:44:59.842935+00:00
-J9QRMI80FE,9260,57,1,2025-11-06T03:44:59.842938+00:00
-JCWbG-e85w,5007,28,0,2025-11-06T03:44:59.842941+00:00
-KZbXmfVCIA,1307,16,1,2025-11-06T03:44:59.842944+00:00
-Matyw24dSk,27896,168,0,2025-11-06T03:44:59.842947+00:00
-MqcV2RGlfA,2123,46,0,2025-11-06T03:44:59.842950+00:00
-MsSkX_PjbE,79801,6821,250,2025-11-06T03:44:59.842953+00:00
-PG2RHXI_3k,35542,545,1,2025-11-06T03:44:59.842956+00:00
-PHcunhDhXU,1137,18,0,2025-11-06T03:44:59.842959+00:00
-QRQbNUsAOg,2917,12,0,2025-11-06T03:44:59.842962+00:00
-Qw3V9IB4Po,17280,56,0,2025-11-06T03:44:59.842965+00:00
-RM9hmcSnMA,312,15,3,2025-11-06T03:44:59.842968+00:00
-TTNgjfkKtA,284581,1551,0,2025-11-06T03:44:59.843203+00:00
-ThLS10RUNY,171499,708,0,2025-11-06T03:44:59.843207+00:00
