video_id,views,likes,comments,crawl_date
--b_A-cZKK0,377,6,0,2025-10-13T03:43:54.013234+00:00
--vU4VEuqYw,30681,292,0,2025-10-13T03:43:54.013258+00:00
--zrvwYl9UA,6040,0,0,2025-10-13T03:43:54.013262+00:00
-2DjEtjr1xg,79110,303,2,2025-10-13T03:43:54.013265+00:00
-2SeU7hzTVU,4902,204,9,2025-10-13T03:43:54.013269+00:00
-5SF1eXuhAQ,29777,0,1,2025-10-13T03:43:54.013272+00:00
-69vFdMBkmo,6599,59,0,2025-10-13T03:43:54.013275+00:00
-7L2w-ydpi8,133460,0,35,2025-10-13T03:43:54.013281+00:00
-86iRns7jPg,246689,8648,40,2025-10-13T03:43:54.013285+00:00
-8GzVl6LESo,457,6,0,2025-10-13T03:43:54.013288+00:00
-8if4etcKzc,3602,85,0,2025-10-13T03:43:54.013294+00:00
-8wJ9p4zftA,3559,73,0,2025-10-13T03:43:54.013297+00:00
-8zDdhCwfsU,1234469,10847,0,2025-10-13T03:43:54.013302+00:00
-9eJ-YAB0uY,20266,2209,4,2025-10-13T03:43:54.013305+00:00
-A_TIvqlD48,310188,4110,115,2025-10-13T03:43:54.013308+00:00
-A_bpISupok,12,4,0,2025-10-13T03:43:54.013311+00:00
-BNcQeMQFg4,67536,1829,1076,2025-10-13T03:43:54.013314+00:00
-BgjhW_wVMw,16783,502,16,2025-10-13T03:43:54.013317+00:00
-C0OzhGSfng,135192,2461,9,2025-10-13T03:43:54.013319+00:00
-CCavyfCsfo,479,4,1,2025-10-13T03:43:54.013322+00:00
-Ehk4pUbAf8,1164,5,3,2025-10-13T03:43:54.013325+00:00
-Hs-cO7I0Z4,29040,159,0,2025-10-13T03:43:54.013327+00:00
-J9QRMI80FE,7741,52,1,2025-10-13T03:43:54.013330+00:00
-JCWbG-e85w,4402,25,0,2025-10-13T03:43:54.013332+00:00
-KZbXmfVCIA,1199,12,1,2025-10-13T03:43:54.013335+00:00
-Matyw24dSk,23768,142,0,2025-10-13T03:43:54.013337+00:00
-MqcV2RGlfA,1743,36,0,2025-10-13T03:43:54.013340+00:00
-MsSkX_PjbE,70561,5786,222,2025-10-13T03:43:54.013343+00:00
-PG2RHXI_3k,19382,352,0,2025-10-13T03:43:54.013345+00:00
-PHcunhDhXU,968,16,0,2025-10-13T03:43:54.013349+00:00
-QRQbNUsAOg,1830,7,0,2025-10-13T03:43:54.013352+00:00
-Qw3V9IB4Po,11109,44,0,2025-10-13T03:43:54.013355+00:00
-RM9hmcSnMA,255,7,2,2025-10-13T03:43:54.013357+00:00
-TTNgjfkKtA,274644,1515,0,2025-10-13T03:43:54.013360+00:00
-ThLS10RUNY,166424,694,0,2025-10-13T03:43:54.013363+00:00
-Thuc8jYlKw,9972,24,0,2025-10-13T03:43:54.013365+00:00
-Tq5x61gai8,403314,12512,266,2025-10-13T03:43:54.013368+00:00
-VZvel6ALTM,5411,90,1,2025-10-13T03:43:54.013370+00:00
-Wn33rSj9Gs,78747,2661,8,2025-10-13T03:43:54.013373+00:00
-c-s2GO8sh4,1876,21,1,2025-10-13T03:43:54.013375+00:00
-c61A6-JkhE,824,21,7,2025-10-13T03:43:54.013378+00:00
-d8qVgK3xNw,4841,0,0,2025-10-13T03:43:54.013381+00:00
-fMRQw-GUCs,1102,0,1,2025-10-13T03:43:54.013383+00:00
-gEW4m9qaOE,11704,78,1,2025-10-13T03:43:54.013386+00:00
-geu_dfJoBY,257,6,2,2025-10-13T03:43:54.013388+00:00
-ha8pd0qLgY,41928,69,1,2025-10-13T03:43:54.013391+00:00
-heehDW7VUg,15707,303,0,2025-10-13T03:43:54.013395+00:00
-jTiCkLpbdE,920,30,0,2025-10-13T03:43:54.013398+00:00
-lBxERmKBgw,37857,478,0,2025-10-13T03:43:54.013401+00:00
-mtaR_eH6Lw,901,22,0,2025-10-13T03:43:54.609722+00:00
-o5BZw5hg-0,5982053,95119,90,2025-10-13T03:43:54.609743+00:00
-q11rFZ7z9w,1398,33,0,2025-10-13T03:43:54.609747+00:00
-q2XrVwrTHQ,36393,193,0,2025-10-13T03:43:54.609751+00:00
-qJ1234CIzs,3342,460,1,2025-10-13T03:43:54.609755+00:00
-qZ14tRjFS8,11190,815,12,2025-10-13T03:43:54.609758+00:00
-tRHxHZsQ8A,19173,0,34,2025-10-13T03:43:54.609762+00:00
-tYsc8KEXcU,824164,5395,18,2025-10-13T03:43:54.609766+00:00
