video_id,views,likes,comments,crawl_date
--b_A-cZKK0,408,6,0,2025-11-28T03:42:34.767691+00:00
--zrvwYl9UA,7248,0,0,2025-11-28T03:42:34.767716+00:00
-2DjEtjr1xg,84323,318,2,2025-11-28T03:42:34.767720+00:00
-2SeU7hzTVU,12992,491,18,2025-11-28T03:42:34.767725+00:00
-5SF1eXuhAQ,34088,0,1,2025-11-28T03:42:34.767727+00:00
-69vFdMBkmo,9461,82,0,2025-11-28T03:42:34.767730+00:00
-7L2w-ydpi8,323948,2306,63,2025-11-28T03:42:34.767733+00:00
-86iRns7jPg,525428,14915,59,2025-11-28T03:42:34.767739+00:00
-8GzVl6LESo,459,6,0,2025-11-28T03:42:34.767743+00:00
-8if4etcKzc,3635,85,0,2025-11-28T03:42:34.767746+00:00
-8wJ9p4zftA,4680,80,0,2025-11-28T03:42:34.767749+00:00
-8zDdhCwfsU,1269668,11242,0,2025-11-28T03:42:34.767752+00:00
-9eJ-YAB0uY,24098,2470,4,2025-11-28T03:42:34.767755+00:00
-A_TIvqlD48,447093,5818,160,2025-11-28T03:42:34.767757+00:00
-A_bpISupok,47,4,0,2025-11-28T03:42:34.767760+00:00
-BNcQeMQFg4,101466,2503,1151,2025-11-28T03:42:34.767762+00:00
-BgjhW_wVMw,31149,756,23,2025-11-28T03:42:34.767765+00:00
-C0OzhGSfng,355456,5244,12,2025-11-28T03:42:34.767767+00:00
-CCavyfCsfo,482,4,1,2025-11-28T03:42:34.767770+00:00
-Ehk4pUbAf8,1252,7,3,2025-11-28T03:42:34.767772+00:00
-Hs-cO7I0Z4,37817,222,0,2025-11-28T03:42:34.767775+00:00
-J9QRMI80FE,9264,57,1,2025-11-28T03:42:34.767778+00:00
-JCWbG-e85w,5007,28,0,2025-11-28T03:42:34.767780+00:00
-KZbXmfVCIA,1451,17,1,2025-11-28T03:42:34.767782+00:00
-Matyw24dSk,28288,169,0,2025-11-28T03:42:34.767785+00:00
-MqcV2RGlfA,2128,46,0,2025-11-28T03:42:34.767787+00:00
-MsSkX_PjbE,79902,6827,251,2025-11-28T03:42:34.767790+00:00
-PG2RHXI_3k,35791,546,1,2025-11-28T03:42:34.767793+00:00
-PHcunhDhXU,1241,19,0,2025-11-28T03:42:34.767795+00:00
-QRQbNUsAOg,2917,12,0,2025-11-28T03:42:34.767797+00:00
-Qw3V9IB4Po,17305,56,0,2025-11-28T03:42:34.767800+00:00
-RM9hmcSnMA,321,17,3,2025-11-28T03:42:34.767802+00:00
-TTNgjfkKtA,285358,1551,0,2025-11-28T03:42:34.768010+00:00
-ThLS10RUNY,171617,703,0,2025-11-28T03:42:34.768013+00:00
-Thuc8jYlKw,50452,82,0,2025-11-28T03:42:34.768016+00:00
-Tq5x61gai8,647957,20719,425,2025-11-28T03:42:34.768018+00:00
-VZvel6ALTM,9205,148,1,2025-11-28T03:42:34.768021+00:00
-Wn33rSj9Gs,151554,3953,9,2025-11-28T03:42:34.768023+00:00
-c-s2GO8sh4,1913,24,1,2025-11-28T03:42:34.768026+00:00
-c61A6-JkhE,985,26,7,2025-11-28T03:42:34.768028+00:00
-d8qVgK3xNw,8584,0,0,2025-11-28T03:42:34.768031+00:00
-fMRQw-GUCs,1212,0,1,2025-11-28T03:42:34.768033+00:00
-geu_dfJoBY,261,6,2,2025-11-28T03:42:34.768036+00:00
-ha8pd0qLgY,77071,103,1,2025-11-28T03:42:34.768038+00:00
-heehDW7VUg,24551,336,0,2025-11-28T03:42:34.768040+00:00
-jTiCkLpbdE,946,30,0,2025-11-28T03:42:34.768043+00:00
-lBxERmKBgw,46058,606,0,2025-11-28T03:42:34.768045+00:00
-mtaR_eH6Lw,1359,28,0,2025-11-28T03:42:35.373041+00:00
-o5BZw5hg-0,5994030,95040,83,2025-11-28T03:42:35.373061+00:00
-q11rFZ7z9w,1850,42,0,2025-11-28T03:42:35.373065+00:00
-q2XrVwrTHQ,36746,202,0,2025-11-28T03:42:35.373069+00:00
-qJ1234CIzs,4575,588,1,2025-11-28T03:42:35.373072+00:00
-qZ14tRjFS8,26248,1428,16,2025-11-28T03:42:35.373075+00:00
-tRHxHZsQ8A,30201,0,47,2025-11-28T03:42:35.373078+00:00
-tYsc8KEXcU,844047,5462,19,2025-11-28T03:42:35.373081+00:00
-t_lurEiSfw,2550,45,0,2025-11-28T03:42:35.373084+00:00
-u5qcayZ0Vk,1114,6,0,2025-11-28T03:42:35.373088+00:00
-vR09a0uW7Y,27933,289,0,2025-11-28T03:42:35.373091+00:00
-vfpPa-nptU,1148,8,0,2025-11-28T03:42:35.373094+00:00
-yBoeycdnRA,5057,247,8,2025-11-28T03:42:35.373097+00:00
-yPrfCKAA0U,9280,360,0,2025-11-28T03:42:35.373100+00:00
-ybakd9oJcg,56883,186,17,2025-11-28T03:42:35.373103+00:00
-ztbkBAgXDk,873,21,0,2025-11-28T03:42:35.373106+00:00
00eFG4NGVtQ,21187,129,1,2025-11-28T03:42:35.373109+00:00
05UrwdOCUJ8,2904,26,1,2025-11-28T03:42:35.373113+00:00
06EPIRoocE4,88426,746,0,2025-11-28T03:42:35.373116+00:00
07lCoi5VzBk,1089711,0,102,2025-11-28T03:42:35.373119+00:00
0AXs2oQibHU,2139,14,4,2025-11-28T03:42:35.373122+00:00
0Aocf08QAx8,44882,206,7,2025-11-28T03:42:35.373125+00:00
0CTEWKW00a8,97984,1062,10,2025-11-28T03:42:35.373128+00:00
0EHvq4GDpIU,913,6,0,2025-11-28T03:42:35.373131+00:00
0FfD4Jw_tOM,703,47,31,2025-11-28T03:42:35.373134+00:00
0GHtW_sGntA,2162,0,0,2025-11-28T03:42:35.373137+00:00
0Hpt0iHxHnA,21391,1159,15,2025-11-28T03:42:35.373140+00:00
0I8SGyTjkxw,1657,0,0,2025-11-28T03:42:35.373143+00:00
0IazBZGi5Fw,26543,458,4,2025-11-28T03:42:35.373146+00:00
0MZnrlV5aCM,1095,10,0,2025-11-28T03:42:35.373149+00:00
0NOyBjy9ZbY,10098,67,1,2025-11-28T03:42:35.373153+00:00
0OM6M6VgqMQ,21180,93,0,2025-11-28T03:42:35.373156+00:00
0RpIobgpxt0,8679,58,0,2025-11-28T03:42:35.373159+00:00
0UrO6vzc-9w,85557,1435,486,2025-11-28T03:42:35.373162+00:00
0VWshLxxzus,785,23,2,2025-11-28T03:42:35.373165+00:00
0WBX_aH0KcM,1227,15,0,2025-11-28T03:42:35.373168+00:00
0WVBkBr3tQw,1045,15,5,2025-11-28T03:42:35.373171+00:00
0Yajy17EwUU,20872,82,1,2025-11-28T03:42:35.373173+00:00
0ZosorsSUtI,1030,16,0,2025-11-28T03:42:35.373176+00:00
0Ztma0ilRZo,29420,567,0,2025-11-28T03:42:35.373179+00:00
0ZvWOutwR6o,168,11,0,2025-11-28T03:42:35.373182+00:00
0aIilaSuSb4,5211,186,0,2025-11-28T03:42:35.373185+00:00
0ba0PK1rH_M,57292,0,0,2025-11-28T03:42:35.373188+00:00
0beL5ZLNGQs,16,3,0,2025-11-28T03:42:35.373191+00:00
0ckCkO6xEHU,1562,0,0,2025-11-28T03:42:35.373194+00:00
0dXNXHnUzb8,1517,6,2,2025-11-28T03:42:35.373197+00:00
0fDkTxxH-4c,1624,61,2,2025-11-28T03:42:35.373200+00:00
0foLK5KSg6E,5760,136,81,2025-11-28T03:42:35.985056+00:00
0jMC9TK0VvA,4,0,0,2025-11-28T03:42:35.985075+00:00
0jXXApEoKKY,121696,3837,18,2025-11-28T03:42:35.985079+00:00
0ksCDMPt7M0,29074,136,0,2025-11-28T03:42:35.985081+00:00
0lEvUcWh_dY,1792,15,1,2025-11-28T03:42:35.985084+00:00
0lPeL4UlrlM,17084,59,0,2025-11-28T03:42:35.985086+00:00
0loPyfQXe-o,44205,76,0,2025-11-28T03:42:35.985089+00:00
0mLG_jpdo5w,37301,821,15,2025-11-28T03:42:35.985091+00:00
0mW2KivdmQg,2441,0,2,2025-11-28T03:42:35.985094+00:00
0mdrl0qZ9hs,1169,15,1,2025-11-28T03:42:35.985096+00:00
0p48us-OQkE,17695,91,1,2025-11-28T03:42:35.985098+00:00
0qvc_KGRkyQ,8137,27,0,2025-11-28T03:42:35.985101+00:00
0tPWgRrYt6s,13164,60,0,2025-11-28T03:42:35.985103+00:00
0tc1JCRAW9E,1837,25,3,2025-11-28T03:42:35.985106+00:00
0xYRUHw9pyc,321,7,0,2025-11-28T03:42:35.985108+00:00
0xnuGzh6Vls,5815,130,0,2025-11-28T03:42:35.985111+00:00
1-1TAUx7Zmg,1302,0,0,2025-11-28T03:42:35.985114+00:00
1-PIqAFckAA,4801,0,0,2025-11-28T03:42:35.985116+00:00
1-vWDglS1Hs,17213,214,1,2025-11-28T03:42:35.985118+00:00
12nje3JeoX0,36370,169,0,2025-11-28T03:42:35.985121+00:00
13-Qd2I0nY8,24521,260,1,2025-11-28T03:42:35.985123+00:00
145w0_HPO8Q,63,12,2,2025-11-28T03:42:35.985126+00:00
14AJAXYiu-U,44287,48,2,2025-11-28T03:42:35.985128+00:00
14LstoOJEpw,29974,0,0,2025-11-28T03:42:35.985133+00:00
16EgfCncHQA,407,5,4,2025-11-28T03:42:35.985135+00:00
16vivf1yXvE,40495,182,0,2025-11-28T03:42:35.985137+00:00
17GA347XCl0,992,0,5,2025-11-28T03:42:35.985140+00:00
17YHnPZE7QM,70828,1015,3,2025-11-28T03:42:35.985143+00:00
18Rg0v94eQI,1715,11,1,2025-11-28T03:42:35.985145+00:00
19MWT7eFhvw,106231,0,31,2025-11-28T03:42:35.985147+00:00
19f2aJJmOQc,530522,33426,251,2025-11-28T03:42:35.985150+00:00
1ANU2Ofz55Q,7428,65,3,2025-11-28T03:42:35.985153+00:00
1AoNroZkSnM,35332,191,0,2025-11-28T03:42:35.985155+00:00
1BjNC4ljVNk,1384,27,0,2025-11-28T03:42:35.985158+00:00
1CopGTCxZNQ,6355,544,36,2025-11-28T03:42:35.985160+00:00
1Dtsu5D45L0,6962,421,0,2025-11-28T03:42:35.985163+00:00
1E-yR6xWbI4,1456,9,0,2025-11-28T03:42:35.985165+00:00
1EpQmbXtt2o,490561,4904,207,2025-11-28T03:42:35.985167+00:00
1G9PGI9NZ7k,192317,2559,38,2025-11-28T03:42:35.985170+00:00
1G_BRUdvC0A,364,35,7,2025-11-28T03:42:35.985172+00:00
1Ge9GUP9nZg,17545,33,1,2025-11-28T03:42:35.985174+00:00
1IY6QVQHepE,193,0,0,2025-11-28T03:42:35.985176+00:00
1Nc9uSW3Tuw,53783,1034,5,2025-11-28T03:42:35.985179+00:00
1O2cI5_79Ms,1225,20,0,2025-11-28T03:42:35.985181+00:00
