video_id,views,likes,comments,crawl_date
--b_A-cZKK0,402,6,0,2025-10-14T03:35:33.759227+00:00
--vU4VEuqYw,30683,292,0,2025-10-14T03:35:33.759250+00:00
--zrvwYl9UA,6280,0,0,2025-10-14T03:35:33.759254+00:00
-2DjEtjr1xg,82789,318,2,2025-10-14T03:35:33.759257+00:00
-2SeU7hzTVU,6608,246,9,2025-10-14T03:35:33.759261+00:00
-5SF1eXuhAQ,32640,0,1,2025-10-14T03:35:33.759264+00:00
-69vFdMBkmo,7439,65,0,2025-10-14T03:35:33.759267+00:00
-7L2w-ydpi8,155337,0,40,2025-10-14T03:35:33.759272+00:00
-86iRns7jPg,295805,10125,46,2025-10-14T03:35:33.759276+00:00
-8GzVl6LESo,458,6,0,2025-10-14T03:35:33.759280+00:00
-8if4etcKzc,3627,86,0,2025-10-14T03:35:33.759285+00:00
-8wJ9p4zftA,3889,73,0,2025-10-14T03:35:33.759290+00:00
-8zDdhCwfsU,1236582,10862,0,2025-10-14T03:35:33.759293+00:00
-9eJ-YAB0uY,22918,2457,4,2025-10-14T03:35:33.759296+00:00
-A_TIvqlD48,333847,4321,121,2025-10-14T03:35:33.759299+00:00
-A_bpISupok,17,4,0,2025-10-14T03:35:33.759301+00:00
-BNcQeMQFg4,82716,2059,1101,2025-10-14T03:35:33.759304+00:00
-BgjhW_wVMw,20501,566,19,2025-10-14T03:35:33.759306+00:00
-C0OzhGSfng,171564,2825,9,2025-10-14T03:35:33.759309+00:00
-CCavyfCsfo,481,4,1,2025-10-14T03:35:33.759311+00:00
-Ehk4pUbAf8,1199,6,3,2025-10-14T03:35:33.759313+00:00
-Hs-cO7I0Z4,30654,171,0,2025-10-14T03:35:33.759316+00:00
-J9QRMI80FE,8493,55,1,2025-10-14T03:35:33.759318+00:00
-JCWbG-e85w,4656,26,0,2025-10-14T03:35:33.759321+00:00
-KZbXmfVCIA,1247,12,1,2025-10-14T03:35:33.759323+00:00
-Matyw24dSk,24775,148,0,2025-10-14T03:35:33.759326+00:00
-MqcV2RGlfA,1814,39,0,2025-10-14T03:35:33.759328+00:00
-MsSkX_PjbE,75081,6218,231,2025-10-14T03:35:33.759331+00:00
-PG2RHXI_3k,24548,417,0,2025-10-14T03:35:33.759333+00:00
-PHcunhDhXU,995,17,0,2025-10-14T03:35:33.759337+00:00
-QRQbNUsAOg,2257,9,0,2025-10-14T03:35:33.759339+00:00
-Qw3V9IB4Po,12686,47,0,2025-10-14T03:35:33.759342+00:00
-RM9hmcSnMA,268,7,2,2025-10-14T03:35:33.759344+00:00
-TTNgjfkKtA,276222,1515,0,2025-10-14T03:35:33.759347+00:00
-ThLS10RUNY,166761,695,0,2025-10-14T03:35:33.759349+00:00
-Thuc8jYlKw,21430,49,0,2025-10-14T03:35:33.759351+00:00
-Tq5x61gai8,422475,13572,293,2025-10-14T03:35:33.759354+00:00
-VZvel6ALTM,7200,120,1,2025-10-14T03:35:33.759356+00:00
-Wn33rSj9Gs,99345,3103,8,2025-10-14T03:35:33.759359+00:00
-c-s2GO8sh4,1887,22,1,2025-10-14T03:35:33.759361+00:00
-c61A6-JkhE,888,24,7,2025-10-14T03:35:33.759363+00:00
-d8qVgK3xNw,6898,0,0,2025-10-14T03:35:33.759366+00:00
-fMRQw-GUCs,1135,0,1,2025-10-14T03:35:33.759368+00:00
-gEW4m9qaOE,14477,99,1,2025-10-14T03:35:33.759370+00:00
-geu_dfJoBY,258,6,2,2025-10-14T03:35:33.759373+00:00
-ha8pd0qLgY,71526,101,1,2025-10-14T03:35:33.759375+00:00
-heehDW7VUg,20446,322,0,2025-10-14T03:35:33.759377+00:00
-jTiCkLpbdE,932,30,0,2025-10-14T03:35:33.759380+00:00
-lBxERmKBgw,38548,497,0,2025-10-14T03:35:33.759382+00:00
-mtaR_eH6Lw,954,23,0,2025-10-14T03:35:34.367399+00:00
-o5BZw5hg-0,5984273,95134,91,2025-10-14T03:35:34.367416+00:00
-q11rFZ7z9w,1507,36,0,2025-10-14T03:35:34.367420+00:00
-q2XrVwrTHQ,36526,194,0,2025-10-14T03:35:34.367422+00:00
-qJ1234CIzs,3781,518,1,2025-10-14T03:35:34.367425+00:00
-qZ14tRjFS8,13033,902,14,2025-10-14T03:35:34.367428+00:00
-tRHxHZsQ8A,22999,0,37,2025-10-14T03:35:34.367431+00:00
-tYsc8KEXcU,832309,5419,18,2025-10-14T03:35:34.367433+00:00
-t_lurEiSfw,2487,44,0,2025-10-14T03:35:34.367436+00:00
-u5qcayZ0Vk,1072,4,0,2025-10-14T03:35:34.367439+00:00
-vR09a0uW7Y,27553,288,0,2025-10-14T03:35:34.367442+00:00
-vfpPa-nptU,1147,8,0,2025-10-14T03:35:34.367444+00:00
-yBoeycdnRA,2572,163,7,2025-10-14T03:35:34.367447+00:00
-yPrfCKAA0U,8358,342,0,2025-10-14T03:35:34.367449+00:00
-ybakd9oJcg,29611,101,12,2025-10-14T03:35:34.367452+00:00
-ztbkBAgXDk,859,21,0,2025-10-14T03:35:34.367454+00:00
00eFG4NGVtQ,20103,122,1,2025-10-14T03:35:34.367457+00:00
05UrwdOCUJ8,2824,24,1,2025-10-14T03:35:34.367460+00:00
06EPIRoocE4,83553,727,0,2025-10-14T03:35:34.367462+00:00
07lCoi5VzBk,456194,0,70,2025-10-14T03:35:34.367465+00:00
0AXs2oQibHU,1813,12,4,2025-10-14T03:35:34.367467+00:00
0Aocf08QAx8,42166,191,7,2025-10-14T03:35:34.367469+00:00
0CTEWKW00a8,76434,853,10,2025-10-14T03:35:34.367471+00:00
0DMfHOivhsA,346208,418,1,2025-10-14T03:35:34.367474+00:00
0EHvq4GDpIU,902,6,0,2025-10-14T03:35:34.367476+00:00
0EvQLc13Bog,1209,50,1,2025-10-14T03:35:34.367478+00:00
0FfD4Jw_tOM,665,47,29,2025-10-14T03:35:34.367481+00:00
0GHtW_sGntA,2156,0,0,2025-10-14T03:35:34.367483+00:00
0Hpt0iHxHnA,13075,1012,13,2025-10-14T03:35:34.367486+00:00
0I8SGyTjkxw,1564,0,0,2025-10-14T03:35:34.367488+00:00
0IazBZGi5Fw,22881,400,2,2025-10-14T03:35:34.367490+00:00
0MZnrlV5aCM,1080,9,0,2025-10-14T03:35:34.367493+00:00
0NOyBjy9ZbY,8175,55,1,2025-10-14T03:35:34.367495+00:00
0Ne8-SZ8cVA,14025,225,1,2025-10-14T03:35:34.367498+00:00
0OM6M6VgqMQ,14028,66,0,2025-10-14T03:35:34.367500+00:00
0RpIobgpxt0,8619,56,0,2025-10-14T03:35:34.367502+00:00
0UrO6vzc-9w,84225,1419,513,2025-10-14T03:35:34.367504+00:00
0VWshLxxzus,776,22,2,2025-10-14T03:35:34.367507+00:00
0WBX_aH0KcM,1190,15,0,2025-10-14T03:35:34.367509+00:00
0WVBkBr3tQw,972,14,3,2025-10-14T03:35:34.367511+00:00
