video_id,views,likes,comments,crawl_date
--b_A-cZKK0,408,6,0,2025-11-04T03:39:48.375883+00:00
--zrvwYl9UA,7245,0,0,2025-11-04T03:39:48.375905+00:00
-2DjEtjr1xg,84268,318,2,2025-11-04T03:39:48.375910+00:00
-2SeU7hzTVU,12774,485,18,2025-11-04T03:39:48.375914+00:00
-5SF1eXuhAQ,34088,0,1,2025-11-04T03:39:48.375918+00:00
-69vFdMBkmo,9445,81,0,2025-11-04T03:39:48.375921+00:00
-7L2w-ydpi8,310766,2274,62,2025-11-04T03:39:48.375925+00:00
-86iRns7jPg,495531,14298,56,2025-11-04T03:39:48.375931+00:00
-8GzVl6LESo,459,6,0,2025-11-04T03:39:48.375935+00:00
-8if4etcKzc,3635,86,0,2025-11-04T03:39:48.375940+00:00
-8wJ9p4zftA,4585,79,0,2025-11-04T03:39:48.375943+00:00
-8zDdhCwfsU,1269232,11257,0,2025-11-04T03:39:48.375948+00:00
-9eJ-YAB0uY,23977,2471,4,2025-11-04T03:39:48.375951+00:00
-A_TIvqlD48,434241,5552,155,2025-11-04T03:39:48.375954+00:00
-A_bpISupok,45,4,0,2025-11-04T03:39:48.375957+00:00
-BNcQeMQFg4,101187,2505,1154,2025-11-04T03:39:48.375959+00:00
-BgjhW_wVMw,30349,746,23,2025-11-04T03:39:48.375962+00:00
-C0OzhGSfng,355285,5251,12,2025-11-04T03:39:48.375965+00:00
-CCavyfCsfo,482,4,1,2025-11-04T03:39:48.375967+00:00
-Ehk4pUbAf8,1252,7,3,2025-11-04T03:39:48.375970+00:00
-Hs-cO7I0Z4,37649,224,0,2025-11-04T03:39:48.375973+00:00
-J9QRMI80FE,9258,57,1,2025-11-04T03:39:48.375976+00:00
-JCWbG-e85w,5007,28,0,2025-11-04T03:39:48.375978+00:00
-KZbXmfVCIA,1305,16,1,2025-11-04T03:39:48.375981+00:00
-Matyw24dSk,27852,168,0,2025-11-04T03:39:48.375984+00:00
-MqcV2RGlfA,2122,46,0,2025-11-04T03:39:48.375987+00:00
-MsSkX_PjbE,79759,6821,250,2025-11-04T03:39:48.375989+00:00
