video_id,views,likes,comments,crawl_date
--b_A-cZKK0,408,6,0,2025-11-16T03:46:28.569575+00:00
--zrvwYl9UA,7248,0,0,2025-11-16T03:46:28.569600+00:00
-2DjEtjr1xg,84317,318,2,2025-11-16T03:46:28.569606+00:00
-2SeU7hzTVU,12913,489,18,2025-11-16T03:46:28.569611+00:00
-5SF1eXuhAQ,34088,0,1,2025-11-16T03:46:28.569616+00:00
-69vFdMBkmo,9453,81,0,2025-11-16T03:46:28.569621+00:00
-7L2w-ydpi8,322426,2325,64,2025-11-16T03:46:28.569626+00:00
-86iRns7jPg,513951,14682,57,2025-11-16T03:46:28.569634+00:00
-8GzVl6LESo,459,6,0,2025-11-16T03:46:28.569640+00:00
-8if4etcKzc,3635,86,0,2025-11-16T03:46:28.569644+00:00
-8wJ9p4zftA,4642,79,0,2025-11-16T03:46:28.569681+00:00
-8zDdhCwfsU,1269561,11255,0,2025-11-16T03:46:28.569686+00:00
-9eJ-YAB0uY,24047,2470,4,2025-11-16T03:46:28.569691+00:00
-A_TIvqlD48,444672,5767,156,2025-11-16T03:46:28.569695+00:00
-A_bpISupok,47,4,0,2025-11-16T03:46:28.569699+00:00
-BNcQeMQFg4,101424,2506,1153,2025-11-16T03:46:28.569706+00:00
-BgjhW_wVMw,30935,752,23,2025-11-16T03:46:28.569710+00:00
-C0OzhGSfng,355414,5251,12,2025-11-16T03:46:28.569714+00:00
-CCavyfCsfo,482,4,1,2025-11-16T03:46:28.569718+00:00
-Ehk4pUbAf8,1252,7,3,2025-11-16T03:46:28.569722+00:00
-Hs-cO7I0Z4,37780,224,0,2025-11-16T03:46:28.569727+00:00
-J9QRMI80FE,9261,57,1,2025-11-16T03:46:28.569731+00:00
-JCWbG-e85w,5007,28,0,2025-11-16T03:46:28.569735+00:00
-KZbXmfVCIA,1448,17,1,2025-11-16T03:46:28.569739+00:00
-Matyw24dSk,28186,169,0,2025-11-16T03:46:28.569743+00:00
-MqcV2RGlfA,2126,46,0,2025-11-16T03:46:28.569747+00:00
-MsSkX_PjbE,79877,6825,250,2025-11-16T03:46:28.569751+00:00
-PG2RHXI_3k,35600,545,1,2025-11-16T03:46:28.569755+00:00
-PHcunhDhXU,1233,19,0,2025-11-16T03:46:28.569759+00:00
-QRQbNUsAOg,2917,12,0,2025-11-16T03:46:28.569763+00:00
-Qw3V9IB4Po,17292,56,0,2025-11-16T03:46:28.569767+00:00
-RM9hmcSnMA,314,16,3,2025-11-16T03:46:28.569771+00:00
-TTNgjfkKtA,284979,1557,0,2025-11-16T03:46:28.570027+00:00
