video_id,views,likes,comments,crawl_date
--b_A-cZKK0,407,6,0,2025-10-15T03:38:55.823375+00:00
--zrvwYl9UA,6886,0,0,2025-10-15T03:38:55.823393+00:00
-2DjEtjr1xg,83839,319,2,2025-10-15T03:38:55.823397+00:00
-2SeU7hzTVU,7907,286,11,2025-10-15T03:38:55.823400+00:00
-5SF1eXuhAQ,33291,0,1,2025-10-15T03:38:55.823403+00:00
-69vFdMBkmo,9202,79,0,2025-10-15T03:38:55.823405+00:00
-7L2w-ydpi8,173717,0,42,2025-10-15T03:38:55.823410+00:00
-86iRns7jPg,330142,11038,48,2025-10-15T03:38:55.823416+00:00
-8GzVl6LESo,458,6,0,2025-10-15T03:38:55.823420+00:00
-8if4etcKzc,3630,86,0,2025-10-15T03:38:55.823423+00:00
-8wJ9p4zftA,4093,74,0,2025-10-15T03:38:55.823428+00:00
-8zDdhCwfsU,1241199,10914,0,2025-10-15T03:38:55.823430+00:00
-9eJ-YAB0uY,23397,2461,4,2025-10-15T03:38:55.823432+00:00
-A_TIvqlD48,345347,4466,125,2025-10-15T03:38:55.823435+00:00
-A_bpISupok,22,4,0,2025-10-15T03:38:55.823437+00:00
-BNcQeMQFg4,91356,2331,1145,2025-10-15T03:38:55.823439+00:00
-BgjhW_wVMw,21755,588,19,2025-10-15T03:38:55.823442+00:00
-C0OzhGSfng,189204,2953,11,2025-10-15T03:38:55.823444+00:00
-CCavyfCsfo,481,4,1,2025-10-15T03:38:55.823447+00:00
-Ehk4pUbAf8,1231,7,3,2025-10-15T03:38:55.823449+00:00
-Hs-cO7I0Z4,32617,186,0,2025-10-15T03:38:55.823452+00:00
-J9QRMI80FE,8738,56,1,2025-10-15T03:38:55.823454+00:00
-JCWbG-e85w,4902,27,0,2025-10-15T03:38:55.823457+00:00
-KZbXmfVCIA,1284,12,1,2025-10-15T03:38:55.823459+00:00
-Matyw24dSk,25703,153,0,2025-10-15T03:38:55.823461+00:00
-MqcV2RGlfA,1968,43,0,2025-10-15T03:38:55.823464+00:00
-MsSkX_PjbE,76820,6399,235,2025-10-15T03:38:55.823466+00:00
-PG2RHXI_3k,27967,445,0,2025-10-15T03:38:55.823468+00:00
-PHcunhDhXU,1118,18,0,2025-10-15T03:38:55.823471+00:00
-QRQbNUsAOg,2677,10,0,2025-10-15T03:38:55.823473+00:00
-Qw3V9IB4Po,14599,53,0,2025-10-15T03:38:55.823475+00:00
-RM9hmcSnMA,277,7,2,2025-10-15T03:38:55.823479+00:00
-TTNgjfkKtA,279148,1530,0,2025-10-15T03:38:55.823482+00:00
-ThLS10RUNY,167099,694,0,2025-10-15T03:38:55.823484+00:00
-Thuc8jYlKw,45356,75,0,2025-10-15T03:38:55.823487+00:00
-Tq5x61gai8,439672,14376,312,2025-10-15T03:38:55.823489+00:00
-VZvel6ALTM,8366,133,1,2025-10-15T03:38:55.823491+00:00
-Wn33rSj9Gs,111967,3291,8,2025-10-15T03:38:55.823494+00:00
-c-s2GO8sh4,1891,24,1,2025-10-15T03:38:55.823496+00:00
-c61A6-JkhE,928,25,7,2025-10-15T03:38:55.823500+00:00
-d8qVgK3xNw,8082,0,0,2025-10-15T03:38:55.823502+00:00
-fMRQw-GUCs,1189,0,1,2025-10-15T03:38:55.823505+00:00
-gEW4m9qaOE,16993,105,1,2025-10-15T03:38:55.823507+00:00
-geu_dfJoBY,258,6,2,2025-10-15T03:38:55.823509+00:00
-ha8pd0qLgY,75398,103,1,2025-10-15T03:38:55.823512+00:00
-heehDW7VUg,22974,333,0,2025-10-15T03:38:55.823514+00:00
-jTiCkLpbdE,933,30,0,2025-10-15T03:38:55.823516+00:00
-lBxERmKBgw,39209,507,0,2025-10-15T03:38:55.823519+00:00
-mtaR_eH6Lw,977,23,0,2025-10-15T03:38:56.436829+00:00
-o5BZw5hg-0,5988617,95181,91,2025-10-15T03:38:56.436844+00:00
-q11rFZ7z9w,1719,40,0,2025-10-15T03:38:56.436849+00:00
-q2XrVwrTHQ,36568,194,0,2025-10-15T03:38:56.436853+00:00
-qJ1234CIzs,4230,569,1,2025-10-15T03:38:56.436856+00:00
