video_id,views,likes,comments,crawl_date
--b_A-cZKK0,408,6,0,2025-11-30T03:55:12.347379+00:00
--zrvwYl9UA,7248,0,0,2025-11-30T03:55:12.347406+00:00
-2DjEtjr1xg,84323,318,2,2025-11-30T03:55:12.347411+00:00
-2SeU7hzTVU,13001,492,18,2025-11-30T03:55:12.347417+00:00
-5SF1eXuhAQ,34088,0,1,2025-11-30T03:55:12.347421+00:00
-69vFdMBkmo,9462,82,0,2025-11-30T03:55:12.347424+00:00
-7L2w-ydpi8,324092,2304,63,2025-11-30T03:55:12.347428+00:00
-86iRns7jPg,526544,14944,59,2025-11-30T03:55:12.347435+00:00
-8GzVl6LESo,459,6,0,2025-11-30T03:55:12.347439+00:00
-8if4etcKzc,3635,85,0,2025-11-30T03:55:12.347443+00:00
-8wJ9p4zftA,4688,80,0,2025-11-30T03:55:12.347446+00:00
-8zDdhCwfsU,1269675,11240,0,2025-11-30T03:55:12.347450+00:00
-9eJ-YAB0uY,24102,2470,4,2025-11-30T03:55:12.347453+00:00
-A_TIvqlD48,447283,5824,161,2025-11-30T03:55:12.347456+00:00
-A_bpISupok,47,4,0,2025-11-30T03:55:12.347459+00:00
-BNcQeMQFg4,101469,2502,1151,2025-11-30T03:55:12.347462+00:00
-BgjhW_wVMw,31164,756,23,2025-11-30T03:55:12.347465+00:00
-C0OzhGSfng,355469,5244,12,2025-11-30T03:55:12.347468+00:00
-CCavyfCsfo,482,4,1,2025-11-30T03:55:12.347471+00:00
-Ehk4pUbAf8,1252,7,3,2025-11-30T03:55:12.347474+00:00
-Hs-cO7I0Z4,37822,222,0,2025-11-30T03:55:12.347478+00:00
-J9QRMI80FE,9265,57,1,2025-11-30T03:55:12.347481+00:00
-JCWbG-e85w,5007,28,0,2025-11-30T03:55:12.347484+00:00
-KZbXmfVCIA,1453,17,1,2025-11-30T03:55:12.347487+00:00
-Matyw24dSk,28294,169,0,2025-11-30T03:55:12.347490+00:00
-MqcV2RGlfA,2128,46,0,2025-11-30T03:55:12.347496+00:00
-MsSkX_PjbE,79905,6827,250,2025-11-30T03:55:12.347500+00:00
-PG2RHXI_3k,35798,546,1,2025-11-30T03:55:12.347503+00:00
-PHcunhDhXU,1244,19,0,2025-11-30T03:55:12.347506+00:00
-QRQbNUsAOg,2917,12,0,2025-11-30T03:55:12.347509+00:00
-Qw3V9IB4Po,17308,56,0,2025-11-30T03:55:12.347512+00:00
-RM9hmcSnMA,321,17,3,2025-11-30T03:55:12.347515+00:00
-TTNgjfkKtA,285387,1551,0,2025-11-30T03:55:12.347741+00:00
-ThLS10RUNY,171617,703,0,2025-11-30T03:55:12.347745+00:00
-Thuc8jYlKw,50453,82,0,2025-11-30T03:55:12.347749+00:00
-Tq5x61gai8,653255,20908,428,2025-11-30T03:55:12.347752+00:00
-VZvel6ALTM,9205,148,1,2025-11-30T03:55:12.347755+00:00
-Wn33rSj9Gs,151727,3954,9,2025-11-30T03:55:12.347758+00:00
-c-s2GO8sh4,1913,24,1,2025-11-30T03:55:12.347761+00:00
-c61A6-JkhE,985,26,7,2025-11-30T03:55:12.347764+00:00
-d8qVgK3xNw,8584,0,0,2025-11-30T03:55:12.347767+00:00
-fMRQw-GUCs,1212,0,1,2025-11-30T03:55:12.347771+00:00
-geu_dfJoBY,261,6,2,2025-11-30T03:55:12.347774+00:00
-ha8pd0qLgY,77071,103,1,2025-11-30T03:55:12.347777+00:00
-heehDW7VUg,24553,336,0,2025-11-30T03:55:12.347779+00:00
-jTiCkLpbdE,946,30,0,2025-11-30T03:55:12.347782+00:00
-lBxERmKBgw,46609,610,0,2025-11-30T03:55:12.347785+00:00
-mtaR_eH6Lw,1389,28,0,2025-11-30T03:55:13.097209+00:00
-o5BZw5hg-0,5994052,95025,83,2025-11-30T03:55:13.097227+00:00
-q11rFZ7z9w,1850,42,0,2025-11-30T03:55:13.097231+00:00
-q2XrVwrTHQ,36746,202,0,2025-11-30T03:55:13.097234+00:00
