video_id,views,likes,comments,crawl_date
--b_A-cZKK0,408,6,0,2025-11-26T03:45:26.566603+00:00
--zrvwYl9UA,7248,0,0,2025-11-26T03:45:26.566649+00:00
-2DjEtjr1xg,84321,318,2,2025-11-26T03:45:26.566653+00:00
-2SeU7hzTVU,12988,490,18,2025-11-26T03:45:26.566659+00:00
-5SF1eXuhAQ,34088,0,1,2025-11-26T03:45:26.566662+00:00
-69vFdMBkmo,9457,82,0,2025-11-26T03:45:26.566665+00:00
-7L2w-ydpi8,323782,2307,63,2025-11-26T03:45:26.566668+00:00
-86iRns7jPg,524286,14889,59,2025-11-26T03:45:26.566673+00:00
-8GzVl6LESo,459,6,0,2025-11-26T03:45:26.566677+00:00
-8if4etcKzc,3635,85,0,2025-11-26T03:45:26.566680+00:00
-8wJ9p4zftA,4678,80,0,2025-11-26T03:45:26.566682+00:00
-8zDdhCwfsU,1269659,11242,0,2025-11-26T03:45:26.566685+00:00
-9eJ-YAB0uY,24085,2470,4,2025-11-26T03:45:26.566688+00:00
-A_TIvqlD48,446821,5812,160,2025-11-26T03:45:26.566690+00:00
-A_bpISupok,47,4,0,2025-11-26T03:45:26.566693+00:00
-BNcQeMQFg4,101463,2504,1151,2025-11-26T03:45:26.566695+00:00
-BgjhW_wVMw,31120,756,23,2025-11-26T03:45:26.566698+00:00
-C0OzhGSfng,355446,5246,12,2025-11-26T03:45:26.566701+00:00
-CCavyfCsfo,482,4,1,2025-11-26T03:45:26.566703+00:00
-Ehk4pUbAf8,1252,7,3,2025-11-26T03:45:26.566706+00:00
-Hs-cO7I0Z4,37816,223,0,2025-11-26T03:45:26.566708+00:00
-J9QRMI80FE,9264,57,1,2025-11-26T03:45:26.566711+00:00
-JCWbG-e85w,5007,28,0,2025-11-26T03:45:26.566714+00:00
-KZbXmfVCIA,1450,17,1,2025-11-26T03:45:26.566716+00:00
-Matyw24dSk,28284,169,0,2025-11-26T03:45:26.566718+00:00
-MqcV2RGlfA,2126,46,0,2025-11-26T03:45:26.566721+00:00
-MsSkX_PjbE,79896,6826,251,2025-11-26T03:45:26.566725+00:00
-PG2RHXI_3k,35774,546,1,2025-11-26T03:45:26.566728+00:00
-PHcunhDhXU,1239,19,0,2025-11-26T03:45:26.566730+00:00
-QRQbNUsAOg,2917,12,0,2025-11-26T03:45:26.566733+00:00
-Qw3V9IB4Po,17299,56,0,2025-11-26T03:45:26.566735+00:00
