video_id,views,likes,comments,crawl_date
--b_A-cZKK0,408,6,0,2025-11-23T03:55:18.807380+00:00
--zrvwYl9UA,7248,0,0,2025-11-23T03:55:18.807407+00:00
-2DjEtjr1xg,84320,318,2,2025-11-23T03:55:18.807412+00:00
-2SeU7hzTVU,12979,489,18,2025-11-23T03:55:18.807419+00:00
-5SF1eXuhAQ,34088,0,1,2025-11-23T03:55:18.807423+00:00
-69vFdMBkmo,9458,82,0,2025-11-23T03:55:18.807427+00:00
-7L2w-ydpi8,323447,2309,64,2025-11-23T03:55:18.807431+00:00
-86iRns7jPg,522485,14857,59,2025-11-23T03:55:18.807438+00:00
-8GzVl6LESo,459,6,0,2025-11-23T03:55:18.807443+00:00
-8if4etcKzc,3635,85,0,2025-11-23T03:55:18.807447+00:00
-8wJ9p4zftA,4673,80,0,2025-11-23T03:55:18.807450+00:00
-8zDdhCwfsU,1269630,11245,0,2025-11-23T03:55:18.807454+00:00
-9eJ-YAB0uY,24066,2469,4,2025-11-23T03:55:18.807457+00:00
-A_TIvqlD48,446291,5793,158,2025-11-23T03:55:18.807461+00:00
-A_bpISupok,47,4,0,2025-11-23T03:55:18.807464+00:00
-BNcQeMQFg4,101457,2505,1152,2025-11-23T03:55:18.807467+00:00
-BgjhW_wVMw,31074,755,23,2025-11-23T03:55:18.807470+00:00
-C0OzhGSfng,355428,5246,12,2025-11-23T03:55:18.807474+00:00
-CCavyfCsfo,482,4,1,2025-11-23T03:55:18.807477+00:00
-Ehk4pUbAf8,1252,7,3,2025-11-23T03:55:18.807480+00:00
-Hs-cO7I0Z4,37810,223,0,2025-11-23T03:55:18.807484+00:00
-J9QRMI80FE,9264,57,1,2025-11-23T03:55:18.807487+00:00
-JCWbG-e85w,5007,28,0,2025-11-23T03:55:18.807490+00:00
-KZbXmfVCIA,1450,17,1,2025-11-23T03:55:18.807493+00:00
-Matyw24dSk,28272,169,0,2025-11-23T03:55:18.807497+00:00
-MqcV2RGlfA,2126,46,0,2025-11-23T03:55:18.807500+00:00
-MsSkX_PjbE,79889,6826,251,2025-11-23T03:55:18.807503+00:00
-PG2RHXI_3k,35749,546,1,2025-11-23T03:55:18.807506+00:00
-PHcunhDhXU,1239,19,0,2025-11-23T03:55:18.807510+00:00
-QRQbNUsAOg,2917,12,0,2025-11-23T03:55:18.807513+00:00
-Qw3V9IB4Po,17298,56,0,2025-11-23T03:55:18.807516+00:00
-RM9hmcSnMA,321,17,3,2025-11-23T03:55:18.807519+00:00
-TTNgjfkKtA,285251,1551,0,2025-11-23T03:55:18.807522+00:00
-ThLS10RUNY,171614,703,0,2025-11-23T03:55:18.807769+00:00
-Thuc8jYlKw,50440,82,0,2025-11-23T03:55:18.807772+00:00
-Tq5x61gai8,634387,20213,421,2025-11-23T03:55:18.807775+00:00
-VZvel6ALTM,9205,148,1,2025-11-23T03:55:18.807778+00:00
-Wn33rSj9Gs,151337,3951,9,2025-11-23T03:55:18.807780+00:00
-c-s2GO8sh4,1913,24,1,2025-11-23T03:55:18.807783+00:00
-c61A6-JkhE,984,26,7,2025-11-23T03:55:18.807786+00:00
-d8qVgK3xNw,8584,0,0,2025-11-23T03:55:18.807788+00:00
-fMRQw-GUCs,1212,0,1,2025-11-23T03:55:18.807791+00:00
-geu_dfJoBY,261,6,2,2025-11-23T03:55:18.807793+00:00
-ha8pd0qLgY,77071,103,1,2025-11-23T03:55:18.807796+00:00
-heehDW7VUg,24549,336,0,2025-11-23T03:55:18.807798+00:00
-jTiCkLpbdE,946,30,0,2025-11-23T03:55:18.807801+00:00
-lBxERmKBgw,45456,604,0,2025-11-23T03:55:18.807803+00:00
-mtaR_eH6Lw,1330,27,0,2025-11-23T03:55:19.474560+00:00
-o5BZw5hg-0,5993997,95060,85,2025-11-23T03:55:19.474581+00:00
-q11rFZ7z9w,1850,42,0,2025-11-23T03:55:19.474585+00:00
-q2XrVwrTHQ,36743,202,0,2025-11-23T03:55:19.474589+00:00
-qJ1234CIzs,4557,587,1,2025-11-23T03:55:19.474592+00:00
-qZ14tRjFS8,26178,1430,16,2025-11-23T03:55:19.474595+00:00
-tRHxHZsQ8A,29583,0,46,2025-11-23T03:55:19.474599+00:00
-tYsc8KEXcU,843977,5466,19,2025-11-23T03:55:19.474602+00:00
-t_lurEiSfw,2550,45,0,2025-11-23T03:55:19.474605+00:00
-u5qcayZ0Vk,1114,6,0,2025-11-23T03:55:19.474609+00:00
-vR09a0uW7Y,27933,290,0,2025-11-23T03:55:19.474612+00:00
-vfpPa-nptU,1148,8,0,2025-11-23T03:55:19.474615+00:00
-yBoeycdnRA,4922,245,7,2025-11-23T03:55:19.474618+00:00
-yPrfCKAA0U,9280,360,0,2025-11-23T03:55:19.474621+00:00
-ybakd9oJcg,56832,186,17,2025-11-23T03:55:19.474625+00:00
-ztbkBAgXDk,873,21,0,2025-11-23T03:55:19.474628+00:00
00eFG4NGVtQ,21184,129,1,2025-11-23T03:55:19.474631+00:00
05UrwdOCUJ8,2902,26,1,2025-11-23T03:55:19.474634+00:00
06EPIRoocE4,88426,746,0,2025-11-23T03:55:19.474638+00:00
07lCoi5VzBk,1004994,0,100,2025-11-23T03:55:19.474641+00:00
0AXs2oQibHU,2139,14,4,2025-11-23T03:55:19.474644+00:00
0Aocf08QAx8,44882,206,7,2025-11-23T03:55:19.474647+00:00
0CTEWKW00a8,97856,1062,10,2025-11-23T03:55:19.474650+00:00
0EHvq4GDpIU,913,6,0,2025-11-23T03:55:19.474653+00:00
0FfD4Jw_tOM,701,47,31,2025-11-23T03:55:19.474656+00:00
0GHtW_sGntA,2162,0,0,2025-11-23T03:55:19.474659+00:00
0Hpt0iHxHnA,21318,1158,15,2025-11-23T03:55:19.474662+00:00
0I8SGyTjkxw,1651,0,0,2025-11-23T03:55:19.474665+00:00
0IazBZGi5Fw,26533,457,4,2025-11-23T03:55:19.474667+00:00
0MZnrlV5aCM,1095,10,0,2025-11-23T03:55:19.474670+00:00
0NOyBjy9ZbY,10090,66,1,2025-11-23T03:55:19.474674+00:00
0Ne8-SZ8cVA,17128,239,1,2025-11-23T03:55:19.474677+00:00
0OM6M6VgqMQ,21180,93,0,2025-11-23T03:55:19.474680+00:00
0RpIobgpxt0,8679,58,0,2025-11-23T03:55:19.474683+00:00
0UrO6vzc-9w,85551,1436,486,2025-11-23T03:55:19.474686+00:00
0VWshLxxzus,784,23,2,2025-11-23T03:55:19.474689+00:00
0WBX_aH0KcM,1227,15,0,2025-11-23T03:55:19.474692+00:00
0WVBkBr3tQw,1042,15,3,2025-11-23T03:55:19.474695+00:00
0Yajy17EwUU,20872,82,1,2025-11-23T03:55:19.474697+00:00
0ZosorsSUtI,1030,16,0,2025-11-23T03:55:19.474700+00:00
0Ztma0ilRZo,29417,567,0,2025-11-23T03:55:19.474703+00:00
0ZvWOutwR6o,168,11,0,2025-11-23T03:55:19.474706+00:00
0aIilaSuSb4,5211,186,0,2025-11-23T03:55:19.474709+00:00
0ba0PK1rH_M,57289,0,0,2025-11-23T03:55:19.474712+00:00
0beL5ZLNGQs,16,3,0,2025-11-23T03:55:19.474715+00:00
0ckCkO6xEHU,1562,0,0,2025-11-23T03:55:19.474718+00:00
0dXNXHnUzb8,1517,6,2,2025-11-23T03:55:19.474721+00:00
0fDkTxxH-4c,1624,61,2,2025-11-23T03:55:19.474724+00:00
0foLK5KSg6E,5739,135,81,2025-11-23T03:55:20.086294+00:00
0jMC9TK0VvA,4,0,0,2025-11-23T03:55:20.086314+00:00
0jXXApEoKKY,121007,3827,18,2025-11-23T03:55:20.086319+00:00
0ksCDMPt7M0,29071,136,0,2025-11-23T03:55:20.086321+00:00
0lEvUcWh_dY,1792,15,1,2025-11-23T03:55:20.086324+00:00
