video_id,views,likes,comments,crawl_date
--b_A-cZKK0,408,6,0,2025-11-18T03:42:38.230561+00:00
--zrvwYl9UA,7248,0,0,2025-11-18T03:42:38.230585+00:00
-2DjEtjr1xg,84319,318,2,2025-11-18T03:42:38.230590+00:00
-2SeU7hzTVU,12924,489,18,2025-11-18T03:42:38.230597+00:00
-5SF1eXuhAQ,34088,0,1,2025-11-18T03:42:38.230600+00:00
-69vFdMBkmo,9453,81,0,2025-11-18T03:42:38.230604+00:00
-7L2w-ydpi8,322739,2325,64,2025-11-18T03:42:38.230607+00:00
-86iRns7jPg,516568,14749,58,2025-11-18T03:42:38.230615+00:00
-8GzVl6LESo,459,6,0,2025-11-18T03:42:38.230619+00:00
-8if4etcKzc,3635,86,0,2025-11-18T03:42:38.230623+00:00
-8wJ9p4zftA,4653,79,0,2025-11-18T03:42:38.230626+00:00
-8zDdhCwfsU,1269598,11256,0,2025-11-18T03:42:38.230629+00:00
-9eJ-YAB0uY,24057,2471,4,2025-11-18T03:42:38.230633+00:00
-A_TIvqlD48,445354,5779,157,2025-11-18T03:42:38.230636+00:00
-A_bpISupok,47,4,0,2025-11-18T03:42:38.230639+00:00
-BNcQeMQFg4,101446,2505,1153,2025-11-18T03:42:38.230642+00:00
-BgjhW_wVMw,31006,752,23,2025-11-18T03:42:38.230645+00:00
-C0OzhGSfng,355421,5251,12,2025-11-18T03:42:38.230648+00:00
-CCavyfCsfo,482,4,1,2025-11-18T03:42:38.230651+00:00
-Ehk4pUbAf8,1252,7,3,2025-11-18T03:42:38.230654+00:00
-Hs-cO7I0Z4,37791,224,0,2025-11-18T03:42:38.230658+00:00
-J9QRMI80FE,9261,57,1,2025-11-18T03:42:38.230660+00:00
-JCWbG-e85w,5007,28,0,2025-11-18T03:42:38.230663+00:00
-KZbXmfVCIA,1448,17,1,2025-11-18T03:42:38.230667+00:00
-Matyw24dSk,28245,169,0,2025-11-18T03:42:38.230670+00:00
-MqcV2RGlfA,2126,46,0,2025-11-18T03:42:38.230673+00:00
-MsSkX_PjbE,79880,6825,251,2025-11-18T03:42:38.230676+00:00
-PG2RHXI_3k,35639,546,1,2025-11-18T03:42:38.230681+00:00
-PHcunhDhXU,1233,19,0,2025-11-18T03:42:38.230685+00:00
-QRQbNUsAOg,2917,12,0,2025-11-18T03:42:38.230688+00:00
-Qw3V9IB4Po,17295,56,0,2025-11-18T03:42:38.230691+00:00
-RM9hmcSnMA,319,17,3,2025-11-18T03:42:38.230693+00:00
-TTNgjfkKtA,285027,1557,0,2025-11-18T03:42:38.230929+00:00
-ThLS10RUNY,171609,706,0,2025-11-18T03:42:38.230933+00:00
-Thuc8jYlKw,50435,82,0,2025-11-18T03:42:38.230937+00:00
-Tq5x61gai8,623920,19815,409,2025-11-18T03:42:38.230940+00:00
-VZvel6ALTM,9205,148,1,2025-11-18T03:42:38.230943+00:00
-Wn33rSj9Gs,151121,3958,9,2025-11-18T03:42:38.230946+00:00
-c-s2GO8sh4,1913,24,1,2025-11-18T03:42:38.230949+00:00
-c61A6-JkhE,984,27,7,2025-11-18T03:42:38.230952+00:00
-d8qVgK3xNw,8584,0,0,2025-11-18T03:42:38.230955+00:00
-fMRQw-GUCs,1212,0,1,2025-11-18T03:42:38.230958+00:00
-geu_dfJoBY,261,6,2,2025-11-18T03:42:38.230962+00:00
-ha8pd0qLgY,77071,104,1,2025-11-18T03:42:38.230965+00:00
-heehDW7VUg,24548,337,0,2025-11-18T03:42:38.230968+00:00
-jTiCkLpbdE,946,30,0,2025-11-18T03:42:38.230970+00:00
-lBxERmKBgw,44583,596,0,2025-11-18T03:42:38.230972+00:00
-mtaR_eH6Lw,1278,27,0,2025-11-18T03:42:38.861963+00:00
-o5BZw5hg-0,5993924,95123,85,2025-11-18T03:42:38.861980+00:00
-q11rFZ7z9w,1850,42,0,2025-11-18T03:42:38.861984+00:00
-q2XrVwrTHQ,36740,202,0,2025-11-18T03:42:38.861987+00:00
-qJ1234CIzs,4528,587,1,2025-11-18T03:42:38.861989+00:00
-qZ14tRjFS8,26092,1432,16,2025-11-18T03:42:38.861992+00:00
-tRHxHZsQ8A,28860,0,45,2025-11-18T03:42:38.861995+00:00
-tYsc8KEXcU,843815,5472,19,2025-11-18T03:42:38.861998+00:00
-t_lurEiSfw,2549,46,0,2025-11-18T03:42:38.862000+00:00
-u5qcayZ0Vk,1113,6,0,2025-11-18T03:42:38.862003+00:00
-vR09a0uW7Y,27932,291,0,2025-11-18T03:42:38.862005+00:00
-vfpPa-nptU,1148,8,0,2025-11-18T03:42:38.862008+00:00
-yBoeycdnRA,4739,237,7,2025-11-18T03:42:38.862011+00:00
-yPrfCKAA0U,9279,362,0,2025-11-18T03:42:38.862013+00:00
-ybakd9oJcg,56766,186,17,2025-11-18T03:42:38.862016+00:00
-ztbkBAgXDk,873,21,0,2025-11-18T03:42:38.862018+00:00
00eFG4NGVtQ,21176,129,1,2025-11-18T03:42:38.862021+00:00
05UrwdOCUJ8,2902,26,1,2025-11-18T03:42:38.862024+00:00
06EPIRoocE4,88426,748,0,2025-11-18T03:42:38.862026+00:00
07lCoi5VzBk,970621,0,97,2025-11-18T03:42:38.862029+00:00
0AXs2oQibHU,2134,14,4,2025-11-18T03:42:38.862032+00:00
0Aocf08QAx8,44882,206,7,2025-11-18T03:42:38.862034+00:00
0CTEWKW00a8,97661,1061,10,2025-11-18T03:42:38.862037+00:00
0EHvq4GDpIU,913,6,0,2025-11-18T03:42:38.862039+00:00
0FfD4Jw_tOM,700,47,31,2025-11-18T03:42:38.862042+00:00
0GHtW_sGntA,2162,0,0,2025-11-18T03:42:38.862044+00:00
0Hpt0iHxHnA,21198,1158,15,2025-11-18T03:42:38.862046+00:00
0I8SGyTjkxw,1649,0,0,2025-11-18T03:42:38.862049+00:00
0IazBZGi5Fw,26521,456,4,2025-11-18T03:42:38.862051+00:00
0MZnrlV5aCM,1095,10,0,2025-11-18T03:42:38.862053+00:00
0NOyBjy9ZbY,10084,70,1,2025-11-18T03:42:38.862056+00:00
0Ne8-SZ8cVA,17091,239,1,2025-11-18T03:42:38.862061+00:00
0OM6M6VgqMQ,21176,93,0,2025-11-18T03:42:38.862064+00:00
0RpIobgpxt0,8679,58,0,2025-11-18T03:42:38.862066+00:00
0UrO6vzc-9w,85546,1436,487,2025-11-18T03:42:38.862069+00:00
0VWshLxxzus,782,23,2,2025-11-18T03:42:38.862071+00:00
0WBX_aH0KcM,1224,15,0,2025-11-18T03:42:38.862073+00:00
0WVBkBr3tQw,1042,15,3,2025-11-18T03:42:38.862076+00:00
0Yajy17EwUU,20872,84,1,2025-11-18T03:42:38.862078+00:00
0ZosorsSUtI,1030,16,0,2025-11-18T03:42:38.862080+00:00
0Ztma0ilRZo,29416,567,0,2025-11-18T03:42:38.862082+00:00
0ZvWOutwR6o,168,12,0,2025-11-18T03:42:38.862085+00:00
0aIilaSuSb4,5211,186,0,2025-11-18T03:42:38.862087+00:00
0ba0PK1rH_M,57289,0,0,2025-11-18T03:42:38.862089+00:00
0beL5ZLNGQs,16,3,0,2025-11-18T03:42:38.862092+00:00
0ckCkO6xEHU,1562,0,0,2025-11-18T03:42:38.862094+00:00
0dXNXHnUzb8,1517,6,2,2025-11-18T03:42:38.862096+00:00
0fDkTxxH-4c,1624,61,2,2025-11-18T03:42:38.862099+00:00
0foLK5KSg6E,5714,135,81,2025-11-18T03:42:39.485146+00:00
0jMC9TK0VvA,4,0,0,2025-11-18T03:42:39.485165+00:00
0jXXApEoKKY,120169,3807,18,2025-11-18T03:42:39.485169+00:00
0ksCDMPt7M0,29070,136,0,2025-11-18T03:42:39.485173+00:00
0lEvUcWh_dY,1792,15,1,2025-11-18T03:42:39.485176+00:00
0lPeL4UlrlM,17084,59,0,2025-11-18T03:42:39.485179+00:00
0loPyfQXe-o,44205,76,0,2025-11-18T03:42:39.485182+00:00
0mLG_jpdo5w,37192,820,15,2025-11-18T03:42:39.485185+00:00
0mW2KivdmQg,2435,0,2,2025-11-18T03:42:39.485188+00:00
0mdrl0qZ9hs,1169,15,1,2025-11-18T03:42:39.485191+00:00
0p48us-OQkE,17694,91,1,2025-11-18T03:42:39.485194+00:00
0qvc_KGRkyQ,8137,27,0,2025-11-18T03:42:39.485197+00:00
0tPWgRrYt6s,13164,60,0,2025-11-18T03:42:39.485200+00:00
0tc1JCRAW9E,1836,25,3,2025-11-18T03:42:39.485203+00:00
0xYRUHw9pyc,277,5,0,2025-11-18T03:42:39.485206+00:00
0xnuGzh6Vls,5809,130,0,2025-11-18T03:42:39.485209+00:00
1-1TAUx7Zmg,1302,0,0,2025-11-18T03:42:39.485212+00:00
1-PIqAFckAA,4801,0,0,2025-11-18T03:42:39.485215+00:00
1-vWDglS1Hs,17155,214,1,2025-11-18T03:42:39.485218+00:00
12nje3JeoX0,36369,169,0,2025-11-18T03:42:39.485220+00:00
13-Qd2I0nY8,24508,260,1,2025-11-18T03:42:39.485223+00:00
145w0_HPO8Q,59,12,2,2025-11-18T03:42:39.485226+00:00
14AJAXYiu-U,44287,48,2,2025-11-18T03:42:39.485232+00:00
14LstoOJEpw,29913,0,0,2025-11-18T03:42:39.485235+00:00
16EgfCncHQA,407,5,4,2025-11-18T03:42:39.485237+00:00
16vivf1yXvE,40473,186,0,2025-11-18T03:42:39.485240+00:00
17GA347XCl0,989,0,5,2025-11-18T03:42:39.485243+00:00
17YHnPZE7QM,70814,1016,3,2025-11-18T03:42:39.485246+00:00
18Rg0v94eQI,1701,11,1,2025-11-18T03:42:39.485249+00:00
19MWT7eFhvw,105850,0,31,2025-11-18T03:42:39.485252+00:00
19f2aJJmOQc,481689,30501,238,2025-11-18T03:42:39.485255+00:00
1ANU2Ofz55Q,7427,65,3,2025-11-18T03:42:39.485258+00:00
1AoNroZkSnM,35332,192,0,2025-11-18T03:42:39.485261+00:00
1BjNC4ljVNk,1381,27,0,2025-11-18T03:42:39.485264+00:00
1CopGTCxZNQ,6355,544,36,2025-11-18T03:42:39.485268+00:00
1Dtsu5D45L0,6962,424,0,2025-11-18T03:42:39.485271+00:00
1E-yR6xWbI4,1456,9,0,2025-11-18T03:42:39.485274+00:00
1EpQmbXtt2o,468434,4847,204,2025-11-18T03:42:39.485277+00:00
1G9PGI9NZ7k,191390,2564,38,2025-11-18T03:42:39.485280+00:00
1G_BRUdvC0A,363,34,7,2025-11-18T03:42:39.485283+00:00
1Ge9GUP9nZg,17544,33,1,2025-11-18T03:42:39.485285+00:00
1HWxkjo4dE0,3069494,41061,27,2025-11-18T03:42:39.485288+00:00
1IY6QVQHepE,193,0,0,2025-11-18T03:42:39.485291+00:00
1Nc9uSW3Tuw,53773,1034,5,2025-11-18T03:42:39.485294+00:00
1O2cI5_79Ms,1225,20,0,2025-11-18T03:42:39.485297+00:00
1OEBHRlduaE,7941,126,0,2025-11-18T03:42:39.485300+00:00
1OVMIr3OsGk,1318786,14153,57,2025-11-18T03:42:39.485303+00:00
1OWx3cdxOkA,13999,1123,19,2025-11-18T03:42:39.485306+00:00
1SGvQG8RDrs,12077,40,0,2025-11-18T03:42:39.485309+00:00
1TkdJ4L3Sfw,20324,804,24,2025-11-18T03:42:40.112191+00:00
1WaIa5tLaQo,366167,5279,435,2025-11-18T03:42:40.112209+00:00
1XoR_5Xfr-g,78,2,0,2025-11-18T03:42:40.112213+00:00
1_Mbh9VdyPU,27187,124,29,2025-11-18T03:42:40.112217+00:00
1_TNk1yV_0c,13,4,1,2025-11-18T03:42:40.112220+00:00
1cQaVqbjxMo,11742,1022,10,2025-11-18T03:42:40.112224+00:00
1cZgBujJy1w,33234,1644,5,2025-11-18T03:42:40.112227+00:00
1cir8OeimpY,32996,309,0,2025-11-18T03:42:40.112230+00:00
1diN5WX5qsY,6601,74,14,2025-11-18T03:42:40.112233+00:00
1fbjvs7iYXs,1483,51,4,2025-11-18T03:42:40.112236+00:00
1gJLwtU1xUg,57,2,0,2025-11-18T03:42:40.112239+00:00
1hDIu1xKG7w,20480,131,4,2025-11-18T03:42:40.112242+00:00
1iJI-3JZRew,130621,3125,6,2025-11-18T03:42:40.112244+00:00
1icmZV3Nq14,1462,0,0,2025-11-18T03:42:40.112247+00:00
1jNftY8nSzs,513084,5996,14,2025-11-18T03:42:40.112250+00:00
1k3yocWGCIc,1033486,5329,1,2025-11-18T03:42:40.112253+00:00
1kXoMMILCRA,9932,428,2,2025-11-18T03:42:40.112256+00:00
1lkeoFlRwIk,62,3,0,2025-11-18T03:42:40.112259+00:00
1ls9C2KpT28,3987,74,1,2025-11-18T03:42:40.112262+00:00
1nCj3Vl-buc,17902,152,0,2025-11-18T03:42:40.112265+00:00
1oL5i-v2ArE,565,1,0,2025-11-18T03:42:40.112268+00:00
1ocRFIqsBWk,19493,74,0,2025-11-18T03:42:40.112271+00:00
1pII-SmxTAs,41901,3494,32,2025-11-18T03:42:40.112274+00:00
1rC9P6EDzPA,1,0,0,2025-11-18T03:42:40.112276+00:00
1rNV92AE0cE,14638,101,0,2025-11-18T03:42:40.112279+00:00
1rg8w78Xbug,10374,52,0,2025-11-18T03:42:40.112282+00:00
1sPwZeopd0g,19812,847,9,2025-11-18T03:42:40.112285+00:00
1sm8yyA_q4M,183,14,0,2025-11-18T03:42:40.112288+00:00
1smFwoU8-2I,219,2,3,2025-11-18T03:42:40.112291+00:00
1synZxMUduo,3026,0,11,2025-11-18T03:42:40.112294+00:00
1upIVGXvP8E,27076,348,1,2025-11-18T03:42:40.112297+00:00
1vnWhWgB1kg,5413,32,0,2025-11-18T03:42:40.112300+00:00
1wOcauUQGT4,1768,19,0,2025-11-18T03:42:40.112303+00:00
1wdpBYG8-I0,1954,29,0,2025-11-18T03:42:40.112306+00:00
1xuwlBmP6dk,37099,186,0,2025-11-18T03:42:40.112309+00:00
1yEnJejKOdw,521721,3280,9,2025-11-18T03:42:40.112312+00:00
1zw8hoxU8Yg,23962,194,1,2025-11-18T03:42:40.112314+00:00
2-eWeePfEX0,1946,52,2,2025-11-18T03:42:40.112317+00:00
20XazXY8Xbg,181214,3026,42,2025-11-18T03:42:40.112320+00:00
20XvwCMNycY,4851,6,0,2025-11-18T03:42:40.112323+00:00
215PEZQMXtU,1565,0,0,2025-11-18T03:42:40.112326+00:00
233Y3xKuXo4,9389,205,0,2025-11-18T03:42:40.112329+00:00
23yh4NbeQSM,1337,17,10,2025-11-18T03:42:40.112331+00:00
250P5po54Bs,30835,533,0,2025-11-18T03:42:40.112334+00:00
25TAtyLkm0g,5441,28,4,2025-11-18T03:42:40.112337+00:00
25dar__i_94,399046,12401,88,2025-11-18T03:42:40.770545+00:00
25zeL0J1THk,3025697,12416,107,2025-11-18T03:42:40.770565+00:00
26U5cf9bNiE,36467,0,0,2025-11-18T03:42:40.770569+00:00
26tQsnhflh0,15669,0,0,2025-11-18T03:42:40.770573+00:00
28eAPvqhg2U,727,0,0,2025-11-18T03:42:40.770576+00:00
29zWz1ui6II,532914,2428,6,2025-11-18T03:42:40.770580+00:00
2AYri_sYUJE,2167,42,1,2025-11-18T03:42:40.770583+00:00
2C50xtQMVMM,5282,205,20,2025-11-18T03:42:40.770586+00:00
2DKnBfK5ypc,950,17,0,2025-11-18T03:42:40.770589+00:00
2E40aPocUQs,146991,375,0,2025-11-18T03:42:40.770592+00:00
2EjLHYI-n24,166334,4276,94,2025-11-18T03:42:40.770595+00:00
2Eq-mp3UFAI,365,6,0,2025-11-18T03:42:40.770598+00:00
2ExqbhsZJQ0,934,17,0,2025-11-18T03:42:40.770602+00:00
2F2wK906bKM,46615,194,3,2025-11-18T03:42:40.770605+00:00
2ISfvV5wneM,42806,709,33,2025-11-18T03:42:40.770608+00:00
2IWS-ECj-LE,1587,30,0,2025-11-18T03:42:40.770611+00:00
2Iy2oxU8s3Q,1020858,0,30,2025-11-18T03:42:40.770614+00:00
2JdpkwzNNho,159182,2021,49,2025-11-18T03:42:40.770617+00:00
2JiI4w3J61Y,839,47,3,2025-11-18T03:42:40.770620+00:00
2LDDTV2qhRk,1551,13,1,2025-11-18T03:42:40.770623+00:00
2NVSqboAv-Q,32752,405,0,2025-11-18T03:42:40.770626+00:00
2O06Fs6T1us,23480,0,6,2025-11-18T03:42:40.770629+00:00
2PGjE7FJZuM,5,0,0,2025-11-18T03:42:40.770632+00:00
2PTbB3nd3UA,1047,0,0,2025-11-18T03:42:40.770635+00:00
2Rfov3AL-6o,209602,4000,39,2025-11-18T03:42:40.770637+00:00
2SBtm25LSdo,157,0,0,2025-11-18T03:42:40.770640+00:00
2TG_7qgAAkk,52839,290,0,2025-11-18T03:42:40.770643+00:00
2UBhXMrkXvs,605,16,0,2025-11-18T03:42:40.770646+00:00
2WIk5hT-bHg,2137,0,0,2025-11-18T03:42:40.770649+00:00
2WpC1kXlfQU,7191967,124765,230,2025-11-18T03:42:40.770652+00:00
2X8La9xOQpc,10177,77,0,2025-11-18T03:42:40.770655+00:00
2XqV3KynKHo,343798,3857,6,2025-11-18T03:42:40.770658+00:00
2YY-CM73lwQ,2076,86,6,2025-11-18T03:42:40.770661+00:00
2YlFJEcW4A0,105125,3698,35,2025-11-18T03:42:40.770663+00:00
2aScpW6NTG4,39764,0,20,2025-11-18T03:42:40.770666+00:00
2bltp1PnrEg,1500,11,0,2025-11-18T03:42:40.770669+00:00
2cGqZM7FRh0,56263,1970,161,2025-11-18T03:42:40.770672+00:00
2d5-1hdO8aE,2055584,45898,373,2025-11-18T03:42:40.770675+00:00
2d8fl45EvO8,1020,7,1,2025-11-18T03:42:40.770678+00:00
2eVlBZJPZsk,1762,2,0,2025-11-18T03:42:40.770681+00:00
2gnYsJtMPMw,17361,0,1,2025-11-18T03:42:40.770684+00:00
