video_id,views,likes,comments,crawl_date
--b_A-cZKK0,408,6,0,2025-11-11T03:43:26.501768+00:00
--zrvwYl9UA,7246,0,0,2025-11-11T03:43:26.501792+00:00
-2DjEtjr1xg,84290,318,2,2025-11-11T03:43:26.501796+00:00
-2SeU7hzTVU,12857,487,18,2025-11-11T03:43:26.501799+00:00
-5SF1eXuhAQ,34088,0,1,2025-11-11T03:43:26.501803+00:00
-69vFdMBkmo,9450,81,0,2025-11-11T03:43:26.501806+00:00
-7L2w-ydpi8,321098,2320,62,2025-11-11T03:43:26.501809+00:00
-86iRns7jPg,505253,14472,57,2025-11-11T03:43:26.501815+00:00
-8GzVl6LESo,459,6,0,2025-11-11T03:43:26.501818+00:00
-8if4etcKzc,3635,86,0,2025-11-11T03:43:26.501822+00:00
-8wJ9p4zftA,4617,79,0,2025-11-11T03:43:26.501824+00:00
-8zDdhCwfsU,1269478,11255,0,2025-11-11T03:43:26.501827+00:00
-9eJ-YAB0uY,24032,2471,4,2025-11-11T03:43:26.501830+00:00
-A_TIvqlD48,442861,5724,157,2025-11-11T03:43:26.501833+00:00
-A_bpISupok,46,4,0,2025-11-11T03:43:26.501835+00:00
-BNcQeMQFg4,101348,2507,1153,2025-11-11T03:43:26.501838+00:00
-BgjhW_wVMw,30592,748,23,2025-11-11T03:43:26.501840+00:00
-C0OzhGSfng,355384,5250,12,2025-11-11T03:43:26.501843+00:00
-CCavyfCsfo,482,4,1,2025-11-11T03:43:26.501846+00:00
-Ehk4pUbAf8,1252,7,3,2025-11-11T03:43:26.501848+00:00
-Hs-cO7I0Z4,37729,224,0,2025-11-11T03:43:26.501851+00:00
-J9QRMI80FE,9261,57,1,2025-11-11T03:43:26.501853+00:00
-JCWbG-e85w,5007,28,0,2025-11-11T03:43:26.501856+00:00
-KZbXmfVCIA,1444,17,1,2025-11-11T03:43:26.501858+00:00
-Matyw24dSk,28091,169,0,2025-11-11T03:43:26.501861+00:00
-MqcV2RGlfA,2126,46,0,2025-11-11T03:43:26.501864+00:00
-MsSkX_PjbE,79865,6823,250,2025-11-11T03:43:26.501866+00:00
-PG2RHXI_3k,35572,546,1,2025-11-11T03:43:26.501869+00:00
-PHcunhDhXU,1226,19,0,2025-11-11T03:43:26.501872+00:00
-QRQbNUsAOg,2917,12,0,2025-11-11T03:43:26.501874+00:00
-Qw3V9IB4Po,17286,56,0,2025-11-11T03:43:26.501877+00:00
-RM9hmcSnMA,312,15,3,2025-11-11T03:43:26.501879+00:00
-TTNgjfkKtA,284744,1553,0,2025-11-11T03:43:26.502098+00:00
-ThLS10RUNY,171573,706,0,2025-11-11T03:43:26.502101+00:00
