video_id,views,likes,comments,crawl_date
--b_A-cZKK0,408,6,0,2025-11-22T03:35:22.001098+00:00
--zrvwYl9UA,7248,0,0,2025-11-22T03:35:22.001125+00:00
-2DjEtjr1xg,84320,318,2,2025-11-22T03:35:22.001129+00:00
-2SeU7hzTVU,12956,489,18,2025-11-22T03:35:22.001135+00:00
-5SF1eXuhAQ,34088,0,1,2025-11-22T03:35:22.001139+00:00
-69vFdMBkmo,9457,81,0,2025-11-22T03:35:22.001143+00:00
-7L2w-ydpi8,323337,2311,64,2025-11-22T03:35:22.001146+00:00
-86iRns7jPg,521686,14836,59,2025-11-22T03:35:22.001154+00:00
-8GzVl6LESo,459,6,0,2025-11-22T03:35:22.001158+00:00
-8if4etcKzc,3635,85,0,2025-11-22T03:35:22.001165+00:00
-8wJ9p4zftA,4670,80,0,2025-11-22T03:35:22.001168+00:00
-8zDdhCwfsU,1269625,11246,0,2025-11-22T03:35:22.001171+00:00
-9eJ-YAB0uY,24064,2469,4,2025-11-22T03:35:22.001174+00:00
-A_TIvqlD48,446161,5790,158,2025-11-22T03:35:22.001178+00:00
-A_bpISupok,47,4,0,2025-11-22T03:35:22.001180+00:00
-BNcQeMQFg4,101455,2505,1152,2025-11-22T03:35:22.001184+00:00
-BgjhW_wVMw,31070,755,23,2025-11-22T03:35:22.001187+00:00
-C0OzhGSfng,355425,5246,12,2025-11-22T03:35:22.001189+00:00
-CCavyfCsfo,482,4,1,2025-11-22T03:35:22.001193+00:00
-Ehk4pUbAf8,1252,7,3,2025-11-22T03:35:22.001196+00:00
-Hs-cO7I0Z4,37807,223,0,2025-11-22T03:35:22.001199+00:00
-J9QRMI80FE,9264,57,1,2025-11-22T03:35:22.001202+00:00
-JCWbG-e85w,5007,28,0,2025-11-22T03:35:22.001204+00:00
-KZbXmfVCIA,1450,17,1,2025-11-22T03:35:22.001207+00:00
-Matyw24dSk,28270,169,0,2025-11-22T03:35:22.001210+00:00
-MqcV2RGlfA,2126,46,0,2025-11-22T03:35:22.001214+00:00
-MsSkX_PjbE,79887,6826,251,2025-11-22T03:35:22.001217+00:00
-PG2RHXI_3k,35736,546,1,2025-11-22T03:35:22.001220+00:00
-PHcunhDhXU,1239,19,0,2025-11-22T03:35:22.001222+00:00
-QRQbNUsAOg,2917,12,0,2025-11-22T03:35:22.001225+00:00
-Qw3V9IB4Po,17297,56,0,2025-11-22T03:35:22.001228+00:00
-RM9hmcSnMA,320,17,3,2025-11-22T03:35:22.001231+00:00
-TTNgjfkKtA,285192,1552,0,2025-11-22T03:35:22.001489+00:00
-ThLS10RUNY,171612,704,0,2025-11-22T03:35:22.001493+00:00
-Thuc8jYlKw,50440,82,0,2025-11-22T03:35:22.001496+00:00
-Tq5x61gai8,632481,20142,419,2025-11-22T03:35:22.001498+00:00
-VZvel6ALTM,9205,148,1,2025-11-22T03:35:22.001501+00:00
-Wn33rSj9Gs,151292,3952,9,2025-11-22T03:35:22.001503+00:00
-c-s2GO8sh4,1913,24,1,2025-11-22T03:35:22.001506+00:00
-c61A6-JkhE,984,26,7,2025-11-22T03:35:22.001508+00:00
-d8qVgK3xNw,8584,0,0,2025-11-22T03:35:22.001510+00:00
-fMRQw-GUCs,1212,0,1,2025-11-22T03:35:22.001513+00:00
-geu_dfJoBY,261,6,2,2025-11-22T03:35:22.001515+00:00
-ha8pd0qLgY,77071,103,1,2025-11-22T03:35:22.001518+00:00
-heehDW7VUg,24549,336,0,2025-11-22T03:35:22.001520+00:00
-jTiCkLpbdE,946,30,0,2025-11-22T03:35:22.001523+00:00
-lBxERmKBgw,45356,604,0,2025-11-22T03:35:22.001525+00:00
-mtaR_eH6Lw,1320,27,0,2025-11-22T03:35:22.624841+00:00
-o5BZw5hg-0,5993986,95072,85,2025-11-22T03:35:22.624859+00:00
-q11rFZ7z9w,1850,42,0,2025-11-22T03:35:22.624863+00:00
-q2XrVwrTHQ,36741,202,0,2025-11-22T03:35:22.624866+00:00
-qJ1234CIzs,4556,588,1,2025-11-22T03:35:22.624868+00:00
-qZ14tRjFS8,26171,1430,16,2025-11-22T03:35:22.624871+00:00
-tRHxHZsQ8A,29450,0,46,2025-11-22T03:35:22.624874+00:00
-tYsc8KEXcU,843967,5467,19,2025-11-22T03:35:22.624876+00:00
-t_lurEiSfw,2550,46,0,2025-11-22T03:35:22.624879+00:00
-u5qcayZ0Vk,1114,6,0,2025-11-22T03:35:22.624881+00:00
-vR09a0uW7Y,27933,290,0,2025-11-22T03:35:22.624884+00:00
-vfpPa-nptU,1148,8,0,2025-11-22T03:35:22.624886+00:00
-yBoeycdnRA,4890,243,7,2025-11-22T03:35:22.624889+00:00
-yPrfCKAA0U,9280,360,0,2025-11-22T03:35:22.624892+00:00
-ybakd9oJcg,56817,186,17,2025-11-22T03:35:22.624894+00:00
-ztbkBAgXDk,873,21,0,2025-11-22T03:35:22.624897+00:00
00eFG4NGVtQ,21184,129,1,2025-11-22T03:35:22.624899+00:00
05UrwdOCUJ8,2902,26,1,2025-11-22T03:35:22.624902+00:00
06EPIRoocE4,88426,746,0,2025-11-22T03:35:22.624905+00:00
07lCoi5VzBk,990158,0,100,2025-11-22T03:35:22.624908+00:00
0AXs2oQibHU,2139,14,4,2025-11-22T03:35:22.624910+00:00
0Aocf08QAx8,44882,206,7,2025-11-22T03:35:22.624912+00:00
0CTEWKW00a8,97807,1061,10,2025-11-22T03:35:22.624915+00:00
0EHvq4GDpIU,913,6,0,2025-11-22T03:35:22.624917+00:00
0FfD4Jw_tOM,701,47,31,2025-11-22T03:35:22.624919+00:00
0GHtW_sGntA,2162,0,0,2025-11-22T03:35:22.624922+00:00
0Hpt0iHxHnA,21285,1159,15,2025-11-22T03:35:22.624924+00:00
0I8SGyTjkxw,1650,0,0,2025-11-22T03:35:22.624926+00:00
0IazBZGi5Fw,26530,457,4,2025-11-22T03:35:22.624929+00:00
0MZnrlV5aCM,1095,10,0,2025-11-22T03:35:22.624931+00:00
0NOyBjy9ZbY,10089,66,1,2025-11-22T03:35:22.624934+00:00
0Ne8-SZ8cVA,17124,239,1,2025-11-22T03:35:22.624939+00:00
0OM6M6VgqMQ,21180,93,0,2025-11-22T03:35:22.624941+00:00
0RpIobgpxt0,8679,58,0,2025-11-22T03:35:22.624943+00:00
0UrO6vzc-9w,85549,1436,487,2025-11-22T03:35:22.624946+00:00
0VWshLxxzus,784,23,2,2025-11-22T03:35:22.624948+00:00
0WBX_aH0KcM,1226,15,0,2025-11-22T03:35:22.624950+00:00
0WVBkBr3tQw,1042,15,3,2025-11-22T03:35:22.624952+00:00
0Yajy17EwUU,20872,83,1,2025-11-22T03:35:22.624955+00:00
0ZosorsSUtI,1030,16,0,2025-11-22T03:35:22.624957+00:00
0Ztma0ilRZo,29417,567,0,2025-11-22T03:35:22.624959+00:00
0ZvWOutwR6o,168,12,0,2025-11-22T03:35:22.624961+00:00
0aIilaSuSb4,5211,186,0,2025-11-22T03:35:22.624964+00:00
0ba0PK1rH_M,57289,0,0,2025-11-22T03:35:22.624966+00:00
0beL5ZLNGQs,16,3,0,2025-11-22T03:35:22.624968+00:00
0ckCkO6xEHU,1562,0,0,2025-11-22T03:35:22.624971+00:00
0dXNXHnUzb8,1517,6,2,2025-11-22T03:35:22.624973+00:00
0fDkTxxH-4c,1624,61,2,2025-11-22T03:35:22.624975+00:00
0foLK5KSg6E,5728,135,81,2025-11-22T03:35:23.240237+00:00
0jMC9TK0VvA,4,0,0,2025-11-22T03:35:23.240256+00:00
0jXXApEoKKY,120812,3824,18,2025-11-22T03:35:23.240261+00:00
0ksCDMPt7M0,29071,136,0,2025-11-22T03:35:23.240265+00:00
0lEvUcWh_dY,1792,15,1,2025-11-22T03:35:23.240268+00:00
0lPeL4UlrlM,17084,59,0,2025-11-22T03:35:23.240271+00:00
0loPyfQXe-o,44205,76,0,2025-11-22T03:35:23.240274+00:00
0mLG_jpdo5w,37251,821,15,2025-11-22T03:35:23.240277+00:00
0mW2KivdmQg,2436,0,2,2025-11-22T03:35:23.240280+00:00
0mdrl0qZ9hs,1169,15,1,2025-11-22T03:35:23.240283+00:00
0p48us-OQkE,17695,91,1,2025-11-22T03:35:23.240286+00:00
0qvc_KGRkyQ,8137,27,0,2025-11-22T03:35:23.240289+00:00
0tPWgRrYt6s,13164,60,0,2025-11-22T03:35:23.240292+00:00
0tc1JCRAW9E,1836,25,3,2025-11-22T03:35:23.240295+00:00
0xYRUHw9pyc,295,6,0,2025-11-22T03:35:23.240298+00:00
0xnuGzh6Vls,5811,130,0,2025-11-22T03:35:23.240302+00:00
1-1TAUx7Zmg,1302,0,0,2025-11-22T03:35:23.240304+00:00
1-PIqAFckAA,4801,0,0,2025-11-22T03:35:23.240307+00:00
1-vWDglS1Hs,17183,214,1,2025-11-22T03:35:23.240310+00:00
12nje3JeoX0,36370,170,0,2025-11-22T03:35:23.240313+00:00
13-Qd2I0nY8,24514,260,1,2025-11-22T03:35:23.240316+00:00
145w0_HPO8Q,61,12,2,2025-11-22T03:35:23.240319+00:00
14AJAXYiu-U,44287,48,2,2025-11-22T03:35:23.240325+00:00
14LstoOJEpw,29946,0,0,2025-11-22T03:35:23.240327+00:00
16EgfCncHQA,407,5,4,2025-11-22T03:35:23.240330+00:00
16vivf1yXvE,40478,182,0,2025-11-22T03:35:23.240333+00:00
17GA347XCl0,989,0,5,2025-11-22T03:35:23.240336+00:00
17YHnPZE7QM,70818,1015,3,2025-11-22T03:35:23.240339+00:00
18Rg0v94eQI,1707,11,1,2025-11-22T03:35:23.240342+00:00
19MWT7eFhvw,105976,0,31,2025-11-22T03:35:23.240344+00:00
19f2aJJmOQc,499002,31469,242,2025-11-22T03:35:23.240347+00:00
1ANU2Ofz55Q,7428,65,3,2025-11-22T03:35:23.240350+00:00
1AoNroZkSnM,35332,191,0,2025-11-22T03:35:23.240354+00:00
1BjNC4ljVNk,1383,27,0,2025-11-22T03:35:23.240357+00:00
1CopGTCxZNQ,6355,544,36,2025-11-22T03:35:23.240360+00:00
1Dtsu5D45L0,6962,424,0,2025-11-22T03:35:23.240363+00:00
1E-yR6xWbI4,1456,9,0,2025-11-22T03:35:23.240366+00:00
1EpQmbXtt2o,478255,4843,207,2025-11-22T03:35:23.240369+00:00
1G9PGI9NZ7k,191758,2559,38,2025-11-22T03:35:23.240371+00:00
1G_BRUdvC0A,363,34,7,2025-11-22T03:35:23.240374+00:00
1Ge9GUP9nZg,17545,33,1,2025-11-22T03:35:23.240377+00:00
1HWxkjo4dE0,3073854,41145,28,2025-11-22T03:35:23.240380+00:00
1IY6QVQHepE,193,0,0,2025-11-22T03:35:23.240383+00:00
1Nc9uSW3Tuw,53776,1034,5,2025-11-22T03:35:23.240386+00:00
1O2cI5_79Ms,1225,20,0,2025-11-22T03:35:23.240389+00:00
1OEBHRlduaE,7962,126,0,2025-11-22T03:35:23.240391+00:00
1OVMIr3OsGk,1336899,14336,57,2025-11-22T03:35:23.240394+00:00
1OWx3cdxOkA,14037,1124,19,2025-11-22T03:35:23.240397+00:00
1SGvQG8RDrs,12078,40,0,2025-11-22T03:35:23.240400+00:00
1TkdJ4L3Sfw,20529,808,24,2025-11-22T03:35:23.865988+00:00
1WaIa5tLaQo,366981,5282,435,2025-11-22T03:35:23.866004+00:00
1XoR_5Xfr-g,78,2,0,2025-11-22T03:35:23.866007+00:00
1_Mbh9VdyPU,27191,122,29,2025-11-22T03:35:23.866010+00:00
1_TNk1yV_0c,13,3,1,2025-11-22T03:35:23.866013+00:00
1cQaVqbjxMo,11798,1024,10,2025-11-22T03:35:23.866016+00:00
1cZgBujJy1w,33394,1649,5,2025-11-22T03:35:23.866018+00:00
1cir8OeimpY,32996,307,0,2025-11-22T03:35:23.866020+00:00
1diN5WX5qsY,6601,74,14,2025-11-22T03:35:23.866023+00:00
1fbjvs7iYXs,1486,51,4,2025-11-22T03:35:23.866025+00:00
1gJLwtU1xUg,57,2,0,2025-11-22T03:35:23.866027+00:00
1hDIu1xKG7w,20480,131,4,2025-11-22T03:35:23.866030+00:00
1iJI-3JZRew,130626,3123,6,2025-11-22T03:35:23.866032+00:00
1icmZV3Nq14,1462,0,0,2025-11-22T03:35:23.866034+00:00
1jNftY8nSzs,513207,5990,14,2025-11-22T03:35:23.866036+00:00
1k3yocWGCIc,1033555,5317,1,2025-11-22T03:35:23.866039+00:00
1kXoMMILCRA,9948,428,2,2025-11-22T03:35:23.866041+00:00
1lkeoFlRwIk,62,3,0,2025-11-22T03:35:23.866043+00:00
1ls9C2KpT28,3993,74,1,2025-11-22T03:35:23.866046+00:00
1nCj3Vl-buc,17924,152,0,2025-11-22T03:35:23.866048+00:00
1oL5i-v2ArE,565,1,0,2025-11-22T03:35:23.866050+00:00
1pII-SmxTAs,41949,3491,32,2025-11-22T03:35:23.866053+00:00
1rC9P6EDzPA,1,0,0,2025-11-22T03:35:23.866055+00:00
1rNV92AE0cE,14687,102,0,2025-11-22T03:35:23.866057+00:00
1rg8w78Xbug,10526,51,0,2025-11-22T03:35:23.866059+00:00
1sPwZeopd0g,19841,845,9,2025-11-22T03:35:23.866062+00:00
1sm8yyA_q4M,183,14,0,2025-11-22T03:35:23.866064+00:00
1smFwoU8-2I,235,2,3,2025-11-22T03:35:23.866067+00:00
1synZxMUduo,3028,0,11,2025-11-22T03:35:23.866069+00:00
1upIVGXvP8E,27076,348,1,2025-11-22T03:35:23.866072+00:00
1vnWhWgB1kg,5414,32,0,2025-11-22T03:35:23.866074+00:00
1wOcauUQGT4,1768,19,0,2025-11-22T03:35:23.866076+00:00
1wdpBYG8-I0,1954,29,0,2025-11-22T03:35:23.866079+00:00
1xuwlBmP6dk,37133,186,0,2025-11-22T03:35:23.866081+00:00
1yEnJejKOdw,531243,3354,10,2025-11-22T03:35:23.866083+00:00
