video_id,views,likes,comments,crawl_date
--b_A-cZKK0,408,6,0,2025-10-29T03:45:13.351234+00:00
--zrvwYl9UA,7242,0,0,2025-10-29T03:45:13.351259+00:00
-2DjEtjr1xg,84242,318,2,2025-10-29T03:45:13.351264+00:00
-2SeU7hzTVU,12723,484,18,2025-10-29T03:45:13.351267+00:00
-5SF1eXuhAQ,34071,0,1,2025-10-29T03:45:13.351271+00:00
-69vFdMBkmo,9436,81,0,2025-10-29T03:45:13.351274+00:00
-7L2w-ydpi8,302511,2244,62,2025-10-29T03:45:13.351278+00:00
-86iRns7jPg,487147,14128,55,2025-10-29T03:45:13.351285+00:00
-8GzVl6LESo,459,6,0,2025-10-29T03:45:13.351290+00:00
-8if4etcKzc,3635,86,0,2025-10-29T03:45:13.351295+00:00
-8wJ9p4zftA,4540,79,0,2025-10-29T03:45:13.351299+00:00
-8zDdhCwfsU,1268659,11251,0,2025-10-29T03:45:13.351302+00:00
-9eJ-YAB0uY,23935,2471,4,2025-10-29T03:45:13.351307+00:00
-A_TIvqlD48,424375,5398,152,2025-10-29T03:45:13.351310+00:00
-A_bpISupok,45,4,0,2025-10-29T03:45:13.351314+00:00
-BNcQeMQFg4,101051,2506,1162,2025-10-29T03:45:13.351317+00:00
-BgjhW_wVMw,30078,743,23,2025-10-29T03:45:13.351320+00:00
-C0OzhGSfng,354998,5251,13,2025-10-29T03:45:13.351323+00:00
-CCavyfCsfo,482,4,1,2025-10-29T03:45:13.351328+00:00
-Ehk4pUbAf8,1250,7,3,2025-10-29T03:45:13.351332+00:00
-Hs-cO7I0Z4,37485,223,0,2025-10-29T03:45:13.351335+00:00
-J9QRMI80FE,9253,57,1,2025-10-29T03:45:13.351338+00:00
-JCWbG-e85w,5007,28,0,2025-10-29T03:45:13.351340+00:00
-KZbXmfVCIA,1300,16,1,2025-10-29T03:45:13.351344+00:00
-Matyw24dSk,27714,166,0,2025-10-29T03:45:13.351347+00:00
-MqcV2RGlfA,2046,44,0,2025-10-29T03:45:13.351350+00:00
-MsSkX_PjbE,79663,6816,250,2025-10-29T03:45:13.351353+00:00
-PG2RHXI_3k,35374,542,1,2025-10-29T03:45:13.351356+00:00
-PHcunhDhXU,1129,18,0,2025-10-29T03:45:13.351359+00:00
-QRQbNUsAOg,2917,12,0,2025-10-29T03:45:13.351362+00:00
-Qw3V9IB4Po,17241,56,0,2025-10-29T03:45:13.351365+00:00
-RM9hmcSnMA,294,14,3,2025-10-29T03:45:13.351368+00:00
-TTNgjfkKtA,284224,1551,0,2025-10-29T03:45:13.351371+00:00
-ThLS10RUNY,171001,708,0,2025-10-29T03:45:13.351374+00:00
-Thuc8jYlKw,50356,82,0,2025-10-29T03:45:13.351377+00:00
-Tq5x61gai8,546712,17679,369,2025-10-29T03:45:13.351380+00:00
-VZvel6ALTM,9197,148,1,2025-10-29T03:45:13.351383+00:00
-Wn33rSj9Gs,146671,3873,9,2025-10-29T03:45:13.351386+00:00
-c-s2GO8sh4,1908,24,1,2025-10-29T03:45:13.351389+00:00
-c61A6-JkhE,977,27,7,2025-10-29T03:45:13.351392+00:00
-d8qVgK3xNw,8578,0,0,2025-10-29T03:45:13.351395+00:00
-fMRQw-GUCs,1212,0,1,2025-10-29T03:45:13.351400+00:00
-geu_dfJoBY,261,6,2,2025-10-29T03:45:13.351403+00:00
-ha8pd0qLgY,77026,104,1,2025-10-29T03:45:13.351406+00:00
-heehDW7VUg,24518,337,0,2025-10-29T03:45:13.351409+00:00
-jTiCkLpbdE,944,30,0,2025-10-29T03:45:13.351412+00:00
-lBxERmKBgw,42455,579,0,2025-10-29T03:45:13.351415+00:00
