video_id,views,likes,comments,crawl_date
--b_A-cZKK0,408,6,0,2025-10-24T03:36:06.364463+00:00
--zrvwYl9UA,7241,0,0,2025-10-24T03:36:06.364485+00:00
-2DjEtjr1xg,84228,318,2,2025-10-24T03:36:06.364490+00:00
-2SeU7hzTVU,12195,469,18,2025-10-24T03:36:06.364493+00:00
-5SF1eXuhAQ,34042,0,1,2025-10-24T03:36:06.364496+00:00
-69vFdMBkmo,9421,81,0,2025-10-24T03:36:06.364499+00:00
-7L2w-ydpi8,273211,2037,61,2025-10-24T03:36:06.364503+00:00
-86iRns7jPg,472416,13837,55,2025-10-24T03:36:06.364509+00:00
-8GzVl6LESo,459,6,0,2025-10-24T03:36:06.364513+00:00
-8if4etcKzc,3633,86,0,2025-10-24T03:36:06.364516+00:00
-8wJ9p4zftA,4490,78,0,2025-10-24T03:36:06.364521+00:00
-8zDdhCwfsU,1265657,11235,0,2025-10-24T03:36:06.364524+00:00
-9eJ-YAB0uY,23842,2472,4,2025-10-24T03:36:06.364526+00:00
-A_TIvqlD48,405825,5157,145,2025-10-24T03:36:06.364529+00:00
-A_bpISupok,42,4,0,2025-10-24T03:36:06.364532+00:00
-BNcQeMQFg4,100917,2505,1163,2025-10-24T03:36:06.364535+00:00
-BgjhW_wVMw,29660,736,23,2025-10-24T03:36:06.364537+00:00
-C0OzhGSfng,354227,5246,13,2025-10-24T03:36:06.364540+00:00
-CCavyfCsfo,481,4,1,2025-10-24T03:36:06.364542+00:00
-Ehk4pUbAf8,1245,7,3,2025-10-24T03:36:06.364545+00:00
-Hs-cO7I0Z4,36470,214,0,2025-10-24T03:36:06.364547+00:00
-J9QRMI80FE,9235,56,1,2025-10-24T03:36:06.364550+00:00
-JCWbG-e85w,5007,28,0,2025-10-24T03:36:06.364553+00:00
-KZbXmfVCIA,1295,16,1,2025-10-24T03:36:06.364555+00:00
-Matyw24dSk,27318,165,0,2025-10-24T03:36:06.364557+00:00
-MqcV2RGlfA,2045,44,0,2025-10-24T03:36:06.364560+00:00
-MsSkX_PjbE,79526,6810,250,2025-10-24T03:36:06.364563+00:00
-PG2RHXI_3k,35166,536,1,2025-10-24T03:36:06.364565+00:00
-PHcunhDhXU,1124,18,0,2025-10-24T03:36:06.364568+00:00
-QRQbNUsAOg,2916,12,0,2025-10-24T03:36:06.364570+00:00
-Qw3V9IB4Po,17167,56,0,2025-10-24T03:36:06.364572+00:00
-RM9hmcSnMA,293,14,3,2025-10-24T03:36:06.364576+00:00
-TTNgjfkKtA,283719,1547,0,2025-10-24T03:36:06.364579+00:00
-ThLS10RUNY,170273,705,0,2025-10-24T03:36:06.364581+00:00
-Thuc8jYlKw,50188,82,0,2025-10-24T03:36:06.364584+00:00
-Tq5x61gai8,524071,17005,360,2025-10-24T03:36:06.364586+00:00
-VZvel6ALTM,9176,145,1,2025-10-24T03:36:06.364591+00:00
-Wn33rSj9Gs,141421,3785,9,2025-10-24T03:36:06.364593+00:00
-c-s2GO8sh4,1908,24,1,2025-10-24T03:36:06.364596+00:00
-c61A6-JkhE,976,27,7,2025-10-24T03:36:06.364598+00:00
-d8qVgK3xNw,8563,0,0,2025-10-24T03:36:06.364601+00:00
-fMRQw-GUCs,1207,0,1,2025-10-24T03:36:06.364603+00:00
-gEW4m9qaOE,17858,108,1,2025-10-24T03:36:06.364606+00:00
-geu_dfJoBY,261,6,2,2025-10-24T03:36:06.364608+00:00
-ha8pd0qLgY,77005,104,1,2025-10-24T03:36:06.364610+00:00
-heehDW7VUg,24508,337,0,2025-10-24T03:36:06.364613+00:00
-jTiCkLpbdE,940,30,0,2025-10-24T03:36:06.364615+00:00
-lBxERmKBgw,42327,578,0,2025-10-24T03:36:06.364618+00:00
-mtaR_eH6Lw,1005,24,0,2025-10-24T03:36:07.004134+00:00
-o5BZw5hg-0,5990350,95150,91,2025-10-24T03:36:07.004154+00:00
-q11rFZ7z9w,1825,41,0,2025-10-24T03:36:07.004159+00:00
-q2XrVwrTHQ,36714,200,0,2025-10-24T03:36:07.004162+00:00
-qJ1234CIzs,4402,580,1,2025-10-24T03:36:07.004165+00:00
-qZ14tRjFS8,22043,1307,16,2025-10-24T03:36:07.004168+00:00
-tRHxHZsQ8A,25869,0,41,2025-10-24T03:36:07.004172+00:00
-tYsc8KEXcU,842255,5468,19,2025-10-24T03:36:07.004175+00:00
-t_lurEiSfw,2540,46,0,2025-10-24T03:36:07.004178+00:00
-u5qcayZ0Vk,1092,6,0,2025-10-24T03:36:07.004181+00:00
-vR09a0uW7Y,27824,290,0,2025-10-24T03:36:07.004184+00:00
-vfpPa-nptU,1148,8,0,2025-10-24T03:36:07.004187+00:00
-yBoeycdnRA,3755,208,7,2025-10-24T03:36:07.004191+00:00
-yPrfCKAA0U,9273,362,0,2025-10-24T03:36:07.004194+00:00
-ybakd9oJcg,54701,183,17,2025-10-24T03:36:07.004197+00:00
-ztbkBAgXDk,873,21,0,2025-10-24T03:36:07.004200+00:00
00eFG4NGVtQ,20992,128,1,2025-10-24T03:36:07.004204+00:00
05UrwdOCUJ8,2885,25,1,2025-10-24T03:36:07.004207+00:00
06EPIRoocE4,88408,748,0,2025-10-24T03:36:07.004211+00:00
07lCoi5VzBk,716568,0,91,2025-10-24T03:36:07.004214+00:00
0AXs2oQibHU,2120,14,4,2025-10-24T03:36:07.004252+00:00
0Aocf08QAx8,44802,205,7,2025-10-24T03:36:07.004256+00:00
0CTEWKW00a8,94922,1048,10,2025-10-24T03:36:07.004259+00:00
0EHvq4GDpIU,912,6,0,2025-10-24T03:36:07.004263+00:00
0FfD4Jw_tOM,692,47,31,2025-10-24T03:36:07.004266+00:00
0GHtW_sGntA,2160,0,0,2025-10-24T03:36:07.004269+00:00
0Hpt0iHxHnA,19724,1140,15,2025-10-24T03:36:07.004272+00:00
0I8SGyTjkxw,1630,0,0,2025-10-24T03:36:07.004275+00:00
0IazBZGi5Fw,26231,457,4,2025-10-24T03:36:07.004278+00:00
0MZnrlV5aCM,1093,10,0,2025-10-24T03:36:07.004282+00:00
0NOyBjy9ZbY,9966,69,1,2025-10-24T03:36:07.004285+00:00
0Ne8-SZ8cVA,16951,239,1,2025-10-24T03:36:07.004288+00:00
0OM6M6VgqMQ,21168,93,0,2025-10-24T03:36:07.004292+00:00
0RpIobgpxt0,8673,57,0,2025-10-24T03:36:07.004295+00:00
0UrO6vzc-9w,85325,1438,488,2025-10-24T03:36:07.004298+00:00
0VWshLxxzus,781,23,2,2025-10-24T03:36:07.004300+00:00
0WBX_aH0KcM,1210,15,0,2025-10-24T03:36:07.004303+00:00
0WVBkBr3tQw,1036,15,3,2025-10-24T03:36:07.004306+00:00
0Yajy17EwUU,20859,85,1,2025-10-24T03:36:07.004309+00:00
0ZosorsSUtI,1030,17,0,2025-10-24T03:36:07.004312+00:00
0Ztma0ilRZo,29391,567,0,2025-10-24T03:36:07.004315+00:00
0ZvWOutwR6o,168,12,0,2025-10-24T03:36:07.004318+00:00
0aIilaSuSb4,5211,186,0,2025-10-24T03:36:07.004321+00:00
0ba0PK1rH_M,57045,0,0,2025-10-24T03:36:07.004324+00:00
0beL5ZLNGQs,13,3,0,2025-10-24T03:36:07.004327+00:00
0ckCkO6xEHU,1562,0,0,2025-10-24T03:36:07.004330+00:00
0dXNXHnUzb8,1517,6,2,2025-10-24T03:36:07.004332+00:00
0fDkTxxH-4c,1618,61,2,2025-10-24T03:36:07.004336+00:00
0foLK5KSg6E,5557,135,78,2025-10-24T03:36:07.612185+00:00
0jMC9TK0VvA,3,0,0,2025-10-24T03:36:07.612205+00:00
0jXXApEoKKY,107958,3543,19,2025-10-24T03:36:07.612209+00:00
0ksCDMPt7M0,29041,136,0,2025-10-24T03:36:07.612213+00:00
0lEvUcWh_dY,1790,15,1,2025-10-24T03:36:07.612252+00:00
0lPeL4UlrlM,17084,59,0,2025-10-24T03:36:07.612257+00:00
0loPyfQXe-o,43966,77,0,2025-10-24T03:36:07.612260+00:00
0mLG_jpdo5w,35661,801,15,2025-10-24T03:36:07.612263+00:00
0mW2KivdmQg,2423,0,2,2025-10-24T03:36:07.612266+00:00
0mdrl0qZ9hs,1160,15,1,2025-10-24T03:36:07.612269+00:00
0p48us-OQkE,17679,91,1,2025-10-24T03:36:07.612272+00:00
0qvc_KGRkyQ,8131,27,0,2025-10-24T03:36:07.612275+00:00
0tPWgRrYt6s,13158,60,0,2025-10-24T03:36:07.612277+00:00
0tc1JCRAW9E,1833,24,3,2025-10-24T03:36:07.612281+00:00
0x11U2i9K08,1672,31,0,2025-10-24T03:36:07.612284+00:00
0xYRUHw9pyc,174,3,0,2025-10-24T03:36:07.612287+00:00
0xnuGzh6Vls,5732,129,0,2025-10-24T03:36:07.612290+00:00
1-1TAUx7Zmg,1302,0,0,2025-10-24T03:36:07.612293+00:00
1-PIqAFckAA,4792,0,0,2025-10-24T03:36:07.612296+00:00
1-vWDglS1Hs,16924,211,1,2025-10-24T03:36:07.612299+00:00
12nje3JeoX0,36311,169,2,2025-10-24T03:36:07.612302+00:00
13-Qd2I0nY8,24496,260,1,2025-10-24T03:36:07.612305+00:00
145w0_HPO8Q,55,12,2,2025-10-24T03:36:07.612308+00:00
14AJAXYiu-U,44282,48,2,2025-10-24T03:36:07.612311+00:00
14LstoOJEpw,29527,0,0,2025-10-24T03:36:07.612314+00:00
16EgfCncHQA,407,5,4,2025-10-24T03:36:07.612317+00:00
16vivf1yXvE,40423,185,0,2025-10-24T03:36:07.612320+00:00
17GA347XCl0,980,0,5,2025-10-24T03:36:07.612322+00:00
17YHnPZE7QM,70738,1014,3,2025-10-24T03:36:07.612325+00:00
18Rg0v94eQI,1645,11,1,2025-10-24T03:36:07.612328+00:00
19MWT7eFhvw,102339,0,31,2025-10-24T03:36:07.612331+00:00
19f2aJJmOQc,319161,23033,183,2025-10-24T03:36:07.612335+00:00
1ANU2Ofz55Q,7420,65,3,2025-10-24T03:36:07.612338+00:00
1AoNroZkSnM,34423,188,0,2025-10-24T03:36:07.612341+00:00
1BjNC4ljVNk,1367,26,0,2025-10-24T03:36:07.612344+00:00
1CopGTCxZNQ,6354,544,36,2025-10-24T03:36:07.612347+00:00
1Dtsu5D45L0,6956,425,0,2025-10-24T03:36:07.612350+00:00
1E-yR6xWbI4,1453,8,0,2025-10-24T03:36:07.612353+00:00
1EpQmbXtt2o,359237,4168,195,2025-10-24T03:36:07.612360+00:00
1G9PGI9NZ7k,185660,2541,39,2025-10-24T03:36:07.612363+00:00
1G_BRUdvC0A,318,34,9,2025-10-24T03:36:07.612366+00:00
1Ge9GUP9nZg,17510,33,1,2025-10-24T03:36:07.612368+00:00
1HWxkjo4dE0,3002783,39819,22,2025-10-24T03:36:07.612371+00:00
1IY6QVQHepE,193,0,0,2025-10-24T03:36:07.612375+00:00
1Nc9uSW3Tuw,53685,1034,5,2025-10-24T03:36:07.612378+00:00
1O2cI5_79Ms,1223,20,0,2025-10-24T03:36:07.612381+00:00
1OEBHRlduaE,7775,127,0,2025-10-24T03:36:07.612384+00:00
1OVMIr3OsGk,946342,10184,47,2025-10-24T03:36:07.612387+00:00
1OWx3cdxOkA,13075,1109,18,2025-10-24T03:36:07.612390+00:00
1SGvQG8RDrs,12069,40,0,2025-10-24T03:36:07.612393+00:00
1TkdJ4L3Sfw,14324,643,19,2025-10-24T03:36:08.244659+00:00
1WaIa5tLaQo,358002,5223,431,2025-10-24T03:36:08.244677+00:00
1XB0ue87Kn0,9236,41,0,2025-10-24T03:36:08.244681+00:00
1XoR_5Xfr-g,72,2,0,2025-10-24T03:36:08.244684+00:00
1_Mbh9VdyPU,27110,123,29,2025-10-24T03:36:08.244687+00:00
1_TNk1yV_0c,11,3,1,2025-10-24T03:36:08.244690+00:00
1cQaVqbjxMo,10856,995,10,2025-10-24T03:36:08.244692+00:00
1cZgBujJy1w,30699,1579,4,2025-10-24T03:36:08.244694+00:00
1cir8OeimpY,32985,309,0,2025-10-24T03:36:08.244697+00:00
1diN5WX5qsY,6589,71,14,2025-10-24T03:36:08.244699+00:00
1ecqg2mEvhs,2214,11,0,2025-10-24T03:36:08.244701+00:00
1fbjvs7iYXs,1471,49,4,2025-10-24T03:36:08.244704+00:00
1gJLwtU1xUg,52,1,0,2025-10-24T03:36:08.244706+00:00
1hDIu1xKG7w,20458,131,4,2025-10-24T03:36:08.244708+00:00
1iJI-3JZRew,115090,2818,6,2025-10-24T03:36:08.244711+00:00
1icmZV3Nq14,1454,0,0,2025-10-24T03:36:08.244713+00:00
1jNftY8nSzs,508239,5917,14,2025-10-24T03:36:08.244716+00:00
1k3yocWGCIc,1022289,5278,1,2025-10-24T03:36:08.244718+00:00
1kXoMMILCRA,9398,417,2,2025-10-24T03:36:08.244720+00:00
1lkeoFlRwIk,55,3,0,2025-10-24T03:36:08.244723+00:00
1ls9C2KpT28,3846,71,1,2025-10-24T03:36:08.244725+00:00
1miGPAxC9c0,2484,15,0,2025-10-24T03:36:08.244727+00:00
1nCj3Vl-buc,17670,149,0,2025-10-24T03:36:08.244732+00:00
1oL5i-v2ArE,564,1,0,2025-10-24T03:36:08.244734+00:00
1ocRFIqsBWk,19245,71,0,2025-10-24T03:36:08.244737+00:00
1pII-SmxTAs,40721,3472,32,2025-10-24T03:36:08.244739+00:00
