video_id,views,likes,comments,crawl_date
--b_A-cZKK0,408,6,0,2025-12-02T03:50:34.721922+00:00
--zrvwYl9UA,7248,0,0,2025-12-02T03:50:34.721949+00:00
-2DjEtjr1xg,84324,318,2,2025-12-02T03:50:34.721954+00:00
-2SeU7hzTVU,13007,492,18,2025-12-02T03:50:34.721961+00:00
-5SF1eXuhAQ,34088,0,1,2025-12-02T03:50:34.721964+00:00
-69vFdMBkmo,9463,82,0,2025-12-02T03:50:34.721968+00:00
-7L2w-ydpi8,324205,2303,63,2025-12-02T03:50:34.721972+00:00
-86iRns7jPg,527075,14958,59,2025-12-02T03:50:34.721980+00:00
-8GzVl6LESo,459,6,0,2025-12-02T03:50:34.721984+00:00
-8if4etcKzc,3635,85,0,2025-12-02T03:50:34.721988+00:00
-8wJ9p4zftA,4689,80,0,2025-12-02T03:50:34.721991+00:00
-8zDdhCwfsU,1269692,11240,0,2025-12-02T03:50:34.721995+00:00
-9eJ-YAB0uY,24106,2470,4,2025-12-02T03:50:34.721998+00:00
-A_TIvqlD48,447622,5834,161,2025-12-02T03:50:34.722002+00:00
-A_bpISupok,47,4,0,2025-12-02T03:50:34.722005+00:00
-BNcQeMQFg4,101473,2502,1151,2025-12-02T03:50:34.722008+00:00
-BgjhW_wVMw,31178,756,23,2025-12-02T03:50:34.722011+00:00
-C0OzhGSfng,355474,5245,12,2025-12-02T03:50:34.722014+00:00
-CCavyfCsfo,482,4,1,2025-12-02T03:50:34.722017+00:00
-Ehk4pUbAf8,1252,7,3,2025-12-02T03:50:34.722021+00:00
-Hs-cO7I0Z4,37860,222,0,2025-12-02T03:50:34.722024+00:00
-J9QRMI80FE,9265,57,1,2025-12-02T03:50:34.722028+00:00
-JCWbG-e85w,5007,28,0,2025-12-02T03:50:34.722033+00:00
-KZbXmfVCIA,1453,17,1,2025-12-02T03:50:34.722037+00:00
-Matyw24dSk,28294,169,0,2025-12-02T03:50:34.722040+00:00
-MqcV2RGlfA,2128,46,0,2025-12-02T03:50:34.722044+00:00
